ax,ay,az
-0.337,1.032,-0.035
0.929,2.665,-0.095
1.103,0.584,1.737
0.746,0.224,0.952
-1.019,-2.577,-0.661
-0.24,-2.077,-2.027
0.338,1.638,-0.539
0.459,3.412,0.546
-1.774,1.507,1.939
-1.372,-2.711,-0.765
0.214,-2.838,-2.045
-0.383,0.698,-0.605
0.846,2.011,-0.296
0.802,3.188,-0.131
1.701,-0.699,2.231
-0.298,0.494,1.277
-0.006,-2.62,-1.917
0.427,-1.481,-2.127
-0.522,1.276,-0.059
-0.021,2.408,-1.216
-0.88,1.263,1.117
-0.581,-2.255,-0.609
1.016,-1.795,-1.69
-0.326,0.089,0.693
-0.323,2.551,-0.059
0.834,2.362,-0.626
1.885,-0.416,0.742
-0.99,-1.693,0.565
-0.543,-1.671,-1.65
0.268,-0.141,-1.673
-0.042,1.176,0.045
-0.55,1.878,-0.729
-1.12,0.569,1.211
-0.047,-1.734,-1.031
0.185,-1.345,-1.39
-0.133,-0.147,-0.119
0.809,1.984,0.158
0.696,3.238,-0.354
1.547,0.588,-0.873
-0.728,-1.841,0.712
-0.189,-2.743,-1.445
0.086,-0.636,-1.343
0.33,2.821,1.411
0.29,3.34,0.35
-1.636,0.573,0.954
-1.01,-3.397,-0.46
-0.255,-2.6,-2.951
-0.939,1.74,0.302
0.391,2.753,2.645
1.646,1.592,2.261
1.654,0.384,0
-0.946,-2.157,0.229
-0.219,-2.547,-1.678
-0.078,0.409,-0.798
-0.429,3.119,0.15
-1.68,2.179,2.962
-0.262,-1.832,-0.341
0.706,-2.712,-1.981
0.714,-0.426,-1.76
-0.519,1.585,1.004
-0.205,2.196,1.483
-0.435,-0.18,2.996
-0.039,0.429,0.007
-1.044,-2.338,-0.721
-0.472,-2.117,-2.192
0.163,1.217,-0.094
0.978,3.09,0.58
-2.709,2.003,5.152
-0.489,-2.585,-0.463
0.921,-3.46,-1.825
-0.476,1.602,-1.191
-0.594,1.532,0.43
0.376,2.569,-0.973
0.727,-0.403,2.323
0.504,-0.794,0.576
-0.432,-3.083,0.161
1.389,-0.257,-2.237
0.242,1.555,0.834
-0.277,1.901,0.748
-2.122,1.134,2.989
-0.37,-1.607,-0.612
0.307,-2.307,-1.545
-0.141,-1.085,-0.447
-0.163,1.718,-0.316
0.611,2.346,-0.549
0.166,0.638,2.73
-0.649,-0.101,0.148
-0.41,-2.63,-1.457
1.44,-1.489,-1.17
0.178,1.543,0.564
0.071,2.393,-0.196
-2.204,2.587,3.246
-1.307,-1.14,0.262
0.191,-3.581,-1.643
-0.195,-0.722,-1.461
-0.082,1.525,0.296
-0.354,2.725,0.477
0.207,0.677,1.343
1.085,-0.602,0.098
-1.229,-1.823,-0.767
0.376,-1.678,-1.801
0.602,1.099,-0.129
0.73,2.804,1.187
-2.178,2.574,4.49
-1.148,-1.349,-0.887
0.439,-2.225,-2.019
