ax,ay,az
0.197,-1.703,1.689
-1.945,-3.15,-1.588
-0.044,1.133,-2.156
0.269,2.857,2.478
0.707,2.242,-1.194
-1.221,0.245,0.211
-0.288,-2.057,-0.594
0.368,-1.348,-1.603
-0.659,0.06,0.217
0.219,1.328,-0.085
0.154,1.832,1.138
1.564,2.285,0.036
-1.719,-1.086,0.624
0.945,-4.695,-2.886
1.015,-0.952,0.132
0.342,3.088,0.013
-0.872,3.315,2.373
-1.251,-0.277,-0.941
-0.404,-2.471,-0.993
0.033,-2.438,-1.713
-0.21,0.274,-0.72
0.113,2.196,0.401
0.143,2.405,2.6
1,0.899,0.218
-0.107,-1.564,-0.579
0.09,-1.234,-1.147
0.105,-0.474,0.01
-0.315,0.563,0.004
0.003,2.081,-2.005
-0.5,1.68,1.203
-0.755,-0.18,0.51
-0.355,-1.395,-0.851
0.078,-1.395,-1.232
0.256,0.126,-0.101
-0.15,1.756,-0.352
0.03,0.568,1.814
1.146,-0.152,-0.169
-0.177,-1.065,0.387
0.011,-1.049,-0.891
0.645,0.019,-0.068
0.278,1.347,0.331
0.196,1.525,1.285
-0.042,-0.159,-0.733
-0.245,-0.804,-0.07
-0.891,-0.723,-0.111
0.435,-0.936,-1.301
0.366,0.525,0.04
0.168,2.847,-0.354
0.387,-0.164,2.611
0.291,-1.056,0.241
-0.147,-1.27,-0.091
0.298,-0.916,-0.406
-0.569,1.026,0.449
0.626,2.509,-1.454
-1.302,1.268,1.464
-0.57,-0.921,0.774
0.144,-1.564,-0.43
-0.175,-1.123,-0.856
-0.085,0.762,0.351
-0.114,2.153,-1.071
0.256,1.451,1.588
1.102,-0.663,-0.392
-0.585,-0.961,0.525
0.254,-1.682,-0.735
0.501,-0.508,-0.949
-0.218,0.89,0.189
1.182,1.797,-0.28
-1.748,1.339,2.266
-0.178,-1.268,0.34
-0.136,-0.828,-0.42
-0.109,-0.925,-0.819
0.035,0.6,0.571
-0.464,1.04,-0.534
-0.028,0.775,3.345
0.689,0.16,0.485
-0.326,-1.179,0.155
0.02,-1.341,-0.929
0.489,-0.335,-0.024
0.31,0.524,-0.13
0.392,1.248,-0.306
0.477,0.726,-0.569
-0.804,0.53,2.063
-0.341,-0.987,0.551
-0.348,-0.658,-0.47
-0.346,-0.37,-1.35
-0.406,0.056,0.311
-0.113,1.33,0.624
0.205,2.367,-0.192
-0.101,-1.066,2.943
1.388,-0.831,-0.271
0.058,-1.014,0.777
0.044,-0.973,-0.94
0.23,0.137,-0.621
-0.134,1.405,0.182
0.509,1.677,0.186
-0.509,0.239,2.852
0.003,-1.126,0.033
-0.177,-1.072,-1.275
-0.441,-0.017,-0.067
0.323,0.861,0.783
0.106,2.089,-0.407
-0.34,0.091,3.503
1.405,-0.601,-0.375
-1.013,-1.045,0.615
