ax,ay,az
0.238,1.703,0.914
-0.268,1.805,1.15
-0.851,-0.122,0.562
-0.213,-1.49,-1.505
0.015,-1.301,0.17
-0.852,-0.313,-0.909
-0.225,0.901,-1.058
0.175,3.108,0.706
1.053,-0.224,1.743
-0.153,-1.09,1.031
-0.54,-1.924,-0.722
0.192,-0.354,-0.812
0.581,1.039,1.343
0.887,2.72,-0.754
-0.437,0.416,0.586
-1.252,-1.74,0.102
0.623,-1.173,-1.627
-0.106,0.254,-0.121
-0.587,1.667,-0.143
0.33,2.12,-0.512
1.436,0.269,2.426
1.212,-0.569,0.881
-1.115,-1.986,-0.623
-0.013,-0.691,-1.48
0.972,1.381,-0.218
1.236,1.845,-0.779
-1.601,0.906,2.728
-0.338,-1.833,-0.455
-0.453,-1.04,-1.022
-0.983,0.138,-0.677
-0.499,0.282,-0.305
0.394,1.803,-0.417
0.859,2.152,0.661
1.981,-0.867,-1.209
-0.334,-1.15,0.645
-0.459,-1.047,-1.08
0.626,0.931,-0.581
0.473,0.932,-0.581
-0.674,2.012,0.726
-0.681,-0.971,0.736
-0.148,-1.542,0.249
-0.197,-0.736,-0.702
-0.936,0.576,0.033
0.229,1.867,0.507
0.276,0.703,1.306
0.616,0.595,0.843
-1.586,-0.968,0.025
-1.033,-1.091,-1.521
0.665,0.188,-0.861
1.946,-0.096,-0.406
-0.173,0.997,2.006
-1.599,-0.54,0.255
0.371,-1.665,-1.429
0.306,-0.519,-0.274
0.256,1.296,1.034
1.121,2.561,0.989
1.167,-1.143,3.528
0.659,-0.336,0.281
-0.605,-1.288,-0.091
0.042,-0.381,-1.14
0.329,0.265,-1.099
0.337,2.086,-0.391
-0.889,0.148,2.116
0.08,-1.153,-1.289
0.038,-1.006,-0.807
-0.747,0.142,-0.724
-0.203,1.096,-1.615
-0.029,1.975,1.225
0.307,-0.108,1.043
1.267,-0.735,-0.296
-0.093,-2.882,-0.343
-0.457,-0.576,-0.95
-0.203,1.957,-0.035
0.642,3.141,-0.329
-0.416,-0.379,2.852
0.315,-1.908,-0.057
0.42,-1.281,-2.12
-0.607,-0.351,-0.529
-0.593,2.148,0.859
-0.098,2.437,0.524
1.122,-0.565,-0.186
0.461,-1.255,0.202
-1.419,-1.435,0.22
-0.929,-0.579,-1.417
0.369,1.69,-0.455
0.169,2.418,-0.057
-0.97,-0.496,2.22
-0.311,-2.454,-0.85
0.531,-0.584,-2.168
0.036,1.754,0.932
1.019,2.09,-0.084
0.553,2.373,-0.675
1.928,-0.886,1.301
-0.213,-2.83,1.038
0.14,-1.281,-1.755
-0.205,1.091,-0.963
0.838,0.294,-1.138
