ax,ay,az
-0.389,-0.566,-0.051
-0.042,1.162,0.291
0.171,2.111,-0.529
0.506,0.554,-0.524
-0.31,-1.159,1.073
-0.508,-1.964,-0.642
-0.583,-0.933,-1.882
0.17,0.322,-0.525
-0.698,2.892,1.974
-1.632,1.656,1.84
0.638,-0.743,-0.81
0.937,-2.069,0.698
-1.269,-0.717,-0.417
0.491,0.331,-0.319
0.359,2.836,0.254
1.194,0.394,0.555
0.538,-0.818,1.117
-0.711,-2.12,-0.884
0.131,-1.12,-1.587
0.499,1.195,-0.287
0.675,2.96,1.463
-2.074,1.252,0.18
-0.482,-1.449,-0.054
0.093,-1.346,0.108
-0.396,-1.169,-1.072
0.374,0.539,-0.119
0.804,3.096,0.537
-0.474,1.606,2.434
0.269,-1.112,0.813
-0.917,-3.079,-0.968
-1.16,-1.083,-1.727
-0.003,0.182,0.088
0.986,2.304,-0.584
-2.617,1.948,4.578
-0.966,0.013,-0.362
0.82,-2.212,-0.72
-0.227,-0.77,-0.294
0.996,0.23,0.481
-0.912,3.109,1.596
0.474,0.137,1.39
1.257,0.046,0.281
-0.909,-1.576,1.062
0.412,-1.281,-1.514
0.121,0.4,0.215
0.872,1.322,-1.108
-0.42,1.956,1.278
-0.468,0.041,1.224
-1.015,-1.914,0.212
0.13,-1.167,-1.551
-0.342,-0.054,0.729
-0.008,1.698,0.614
-0.163,1.643,0.511
1.52,-0.503,-0.119
-1.073,-1.49,0.352
0.006,-1.769,-0.711
-0.097,-0.109,-0.209
0.436,0.968,0.011
-1.023,2.54,1.047
-0.737,0.138,-0.54
-0.058,-1.677,-0.944
1.007,-2.71,-1.128
-0.798,1.281,0.365
0.195,2.241,1.757
0.896,0.343,2.625
0.016,-0.099,-0.071
-1.198,-1.696,-0.482
0.635,-2.184,-1.203
-0.041,1.137,1.637
0.793,2.593,-1.491
-2.64,2.854,3.28
-1.147,-2.012,-0.885
0.16,-2.808,-2.082
0.007,-0.192,-0.961
0.128,2.322,1.209
0.79,2.186,1.085
1.921,0.037,0.33
-0.878,-1.766,0.464
-0.519,-2.575,-0.596
-0.245,-0.192,-1.467
0.227,1.258,0.379
-0.165,2.722,-1.124
-1.294,1.112,0.803
0.019,-2.583,-0.662
1.099,-1.735,-1.772
0.2,1.195,1.53
0.341,1.581,0.347
0.069,1.218,0.697
1.485,-0.212,-1.009
