ax,ay,az
0.818,-0.412,2.966
-0.075,-1.405,0.132
-0.423,-2.591,-0.804
0.353,-1.235,-2.692
-0.451,1.427,-0.193
-0.346,2.559,0.477
-1.139,0.702,1.716
-0.94,-1.951,0.143
1.04,-3.426,-2.42
-1.339,1.751,0.981
0.333,1.649,-0.145
1.18,3.076,-0.665
0.063,-0.305,2.406
0.488,-0.828,-0.158
-0.748,-2.105,-0.327
0.374,-2.044,-0.863
0.21,1.396,-1.701
-0.154,3.509,-0.421
-1.352,1.528,1.834
-0.488,-1.161,-1.006
0.016,-2.24,-0.689
-0.862,-0.029,-0.459
-0.061,1.088,0.004
0.304,2.07,0.661
1.563,0.293,0.131
-0.646,-1.23,-0.336
-0.531,-1.909,-0.52
0.232,-0.449,-1.406
-0.007,0.838,0.824
0.421,2.435,0.285
-0.571,0.544,0.159
-0.561,-1.611,-0.154
-0.204,-1.912,-1.206
-0.644,-0.361,-0.42
0.369,0.746,0.831
0.145,3.297,0.615
0.431,0.851,1.088
-0.547,-1.46,0.188
-0.061,-2.145,-0.399
0.277,-0.67,-1.554
0.246,0.915,0.314
0.484,3.186,-0.788
-1.358,1.46,2.632
-0.494,-1.649,0.206
0.203,-2.371,-1.315
-0.427,-0.914,-0.893
0.216,1.334,0.264
0.299,3.029,-0.065
0.612,-0.28,2.488
0.572,-0.891,1.314
-1.1,-0.725,-0.171
0.838,-1.316,-0.948
0.335,0.947,-0.756
0.075,0.568,0.385
0.492,1.198,-0.326
-0.47,-0.023,2.366
0.186,-1.221,-1.196
0.238,-0.787,-1.143
-0.284,-0.21,-0.984
-0.015,0.504,-0.437
0.049,2.13,0.426
0.277,0.679,3.254
0.721,0.384,-1.68
-0.733,-1.198,1.19
-0.04,-2.029,-0.901
0.305,-0.552,-0.979
-0.348,1.833,0.167
-0.027,3.179,-0.342
-0.273,-0.354,1.906
0.623,-1.521,-0.059
0.223,-1.459,-1.258
-0.413,-0.271,-1.123
-0.07,2.433,0.005
0.842,3.177,0.207
-0.381,0.003,0.133
0.687,-1.733,-0.478
0.24,-2.527,0.039
0.454,-1.142,-0.318
-0.277,1.731,0.613
-1.842,3.895,1.138
0.36,-0.322,0.559
-0.015,-2.924,0.216
0.234,-1.309,-1.19
0.555,1.57,0.718
0.397,2.407,-0.42
1.514,-1.464,3.284
-0.839,-0.566,-0.343
0.014,-2.426,-1.036
0.269,-0.37,-0.071
0.402,1.899,0.74
-0.198,2.792,0.122
-0.607,-0.011,0.046
-0.588,-2.774,-0.001
-0.458,-1.115,-1.363
-0.333,1.776,-0.104
-0.559,3.273,1.736
1.68,0.659,0.366
-0.272,-2.069,0.524
-0.095,-2.486,-1.533
0.122,-1.633,-0.391
-0.535,2.301,0.728
-1.305,2.847,1.096
-1.031,-0.093,2.183
0.132,-2.267,-1.126
1.166,-1.803,-1.601
-0.416,0.033,-0.556
-0.796,3.005,-0.364
-0.011,3.251,0.201
1.436,0.017,0.373
-0.259,-1.645,1.218
-0.519,-2.263,-1.368
0.589,-0.33,-2.39
-0.062,1.421,0.121
0.843,1.911,1.491
-2.415,2.019,3.628
