ax,ay,az
-0.398,-0.583,-0.365
-0.78,-0.442,0.246
0,0.722,-0.015
0.311,2.206,-0.126
1.013,-0.84,0.489
-1.171,0.647,0.203
-0.969,-1.585,-0.499
0.395,-0.726,-1.94
0.324,1.022,-0.807
-0.557,1.865,0.296
-1.013,0.636,0.362
0.214,-1.033,-0.891
0.206,-0.727,-0.025
0.509,-0.867,-1.037
-0.424,0.855,0.065
-0.641,2.33,0.506
-0.149,1.077,0.412
1.478,-0.862,-0.091
-0.8,-0.625,1.224
-0.444,-1.955,-1.541
0.078,0.124,-0.348
-0.055,1.986,0.782
-0.606,2.191,0.24
-0.809,-1.096,1.085
-1.084,-1.502,0.476
0.416,-1.481,-2.059
-0.517,0.401,-0.717
0.015,1.524,0.428
0.312,2.611,-0.268
-2.168,-0.896,4.571
0.132,-1.787,-0.479
0.668,-2.157,1.32
0.003,-1.319,-1.736
-0.245,0.506,-1.285
0.513,2.907,1.346
-1.372,3.302,3.179
-0.347,-3.911,-2.816
-0.853,-1.348,-0.238
-1.011,-0.382,1.046
-0.294,0.207,-0.884
-0.193,1.817,1.843
1.226,2.751,-0.131
0.389,-0.869,1.391
-0.469,-1.811,-0.712
0.522,-2.558,-1.817
0.745,0.422,-1.656
1.6,0.849,0.433
0.557,1.778,-0.041
-1.828,-0.557,2.957
-0.203,-2.358,-0.699
-0.244,-1.573,-0.854
-0.241,0.17,-0.264
-0.153,1.105,0.458
0.931,2.883,-0.245
0.058,-1.119,2.667
1.157,-0.989,-0.691
-1.317,-1.232,-0.527
-0.309,-1.599,-1.511
0.456,0.49,-0.507
0.024,2.085,1.308
-0.271,1.927,-0.971
-1.492,-1.104,0.206
0.326,-2.37,-0.084
-0.015,-0.637,-0.167
-0.512,1.091,0.013
0.762,1.82,-0.684
0.269,2.982,0.037
1.356,-2.335,1.439
0.991,-1.595,0.273
-0.858,0.117,0.05
0.685,-0.321,-2.297
0.191,1.197,0.43
0.361,2.786,0.188
-1.957,-0.919,4.098
-0.423,-1.917,-0.316
0.609,-1.967,-2.204
-0.83,0.043,-0.622
-0.404,1.313,-0.949
0.905,2.741,0.289
0.808,1.315,0.264
1.433,0.058,0.349
-0.298,-1.931,-0.432
0.359,-2.133,-0.937
0.27,0.519,-0.296
0.41,2.163,0.537
-0.224,1.97,-0.898
-0.019,-1.67,-0.297
1.076,-2.094,-0.862
0.486,-0.894,-0.198
-0.387,0.641,-0.158
