ax,ay,az
1.009,2.279,-2.394
1.05,0.732,2.271
0.664,-2.328,-0.751
-0.113,-2.34,-2.025
0.338,-0.93,-0.847
-0.007,1.252,1.081
0.186,3.774,-0.114
-1.624,0.509,0.76
-0.161,-1.629,-0.648
-0.271,-1.532,-1.393
0.133,-0.433,-0.705
-0.117,1.15,0.959
0.578,2.109,1.792
1.488,-0.6,0.825
-0.565,-1.54,-1.035
-0.033,-2.121,-1.434
0.908,0.161,-0.255
0.135,1.973,1.049
-0.809,2.024,0.596
-0.487,-0.767,0.412
0.315,-1.257,-0.468
-0.073,-1.865,-1.227
-0.788,0.858,0.039
-0.172,2.445,0.542
0.9,1.322,2.242
1.544,-0.012,-0.167
-0.435,-1.945,-0.452
-0.342,-1.945,-1.949
0.823,-0.431,-1.242
0.604,2.906,0.704
-0.532,2.764,2.539
-1.056,-1.209,-0.862
0.068,-2.72,-0.789
-0.255,-1.334,-0.482
0.023,0.601,-0.436
-0.255,2.52,0.255
0.408,0.63,1.907
0.044,-0.053,0.06
-0.696,-1.984,-1.04
-0.028,-0.746,-1.116
1.024,0.264,0.344
0.189,2.3,0.604
-0.227,1.624,0.813
-1.044,-0.516,-0.26
-0.086,-2.495,-1.155
0.01,-1.824,-1.754
-0.27,1.563,0.266
0.492,3.452,0.46
1.112,0.122,2.84
0.11,-0.585,0.733
-0.775,-2.397,-1.181
0.424,-1.623,-1.261
-0.262,1.106,0.277
-0.343,2.981,0.636
-0.404,0.244,2.472
-1.113,-0.062,-0.392
0.01,-1.871,-1.094
-0.323,-1.278,-1.623
0.021,0.419,-0.137
0.2,2.406,-0.244
0.572,1.268,1.616
0.927,-0.125,-0.158
-0.376,-1.939,-0.182
0.046,-1.245,-1.155
0.525,-0.028,-0.249
0.351,2.139,-0.139
-1.03,2.474,1.954
-0.583,0.395,0.658
-0.003,-2.011,0.552
-0.333,-1.87,-1.345
-0.195,-0.384,0.619
-1.25,2.112,0.101
-0.345,2.381,1.427
1.85,0,-0.762
-0.611,-1.698,0.608
-0.642,-1.865,-0.562
0.5,-0.183,-0.634
0.541,1.493,0.142
-1.19,2.784,1.006
-1.119,-0.497,0.719
0.595,-1.85,-0.771
0.429,-1.332,-0.438
-0.104,0.328,-0.695
0.392,1.993,-0.396
-1.102,2.153,3.879
0.459,0.503,1.44
-0.079,-2.324,0.296
-0.42,-1.605,-0.015
-0.463,0.268,-1.055
0.311,3.207,0.293
-1.453,1.396,0.445
-1.461,-0.279,-0.235
0.071,-2.235,-0.346
-0.061,-1.178,0.122
-0.27,1.597,0.091
0.409,1.89,0.159
-0.63,1.941,2.447
-0.258,-0.649,-0.066
-0.14,-3.01,0.078
1.069,-0.872,-0.975
0.565,0.288,0.712
-0.08,3.31,-0.191
-1.914,1.457,3.127
-0.701,-1.448,-0.137
1.106,-2.296,-0.665
-0.351,-0.141,0.092
-0.969,0.44,1.181
0.672,3.082,-0.943
