ax,ay,az
-0.466,-1.913,-1.022
-0.941,-2.208,-0.317
0.642,-1.154,-1.068
1.527,1.575,-1.185
-0.154,4.816,-0.198
-0.438,0.844,0.395
0.276,-3.139,0.795
-0.311,-3.011,-1.347
-0.539,-0.897,-1.95
-0.425,3.984,1.906
0.137,2.976,0.315
0.774,-0.549,-1.13
-0.808,-2.805,1.335
-1.28,-1.27,-0.958
0.205,-0.047,-1.356
0.322,1.587,1.543
0.78,2.176,0.2
-0.394,0.592,1.267
-0.567,-1.92,1.272
0.115,-2.67,-1.636
-0.644,-0.366,-0.604
-0.055,1.759,-0.115
-0.096,3.572,-0.67
0.525,0.543,0.151
-1.252,-1.87,1.885
0.233,-2.204,-1.388
-0.059,-0.725,0.184
0.274,1.03,-0.194
0.401,2.587,-0.659
0.658,1.066,0.42
-1.154,-0.557,0.284
-0.128,-1.206,-1.42
-0.326,-0.91,-0.283
0.251,0.764,-0.698
0.276,1.448,0.669
0.602,1.81,0.866
1.287,0.693,-0.667
0.041,-1.236,1.511
0.015,-1.975,-1.242
0.51,-1.505,-1.295
0.227,2.027,-1.088
0.391,3.044,-0.235
-1.626,0.99,2.889
0.101,-0.977,-1.305
0.107,-1.654,-0.172
0.34,-0.555,-0.867
-0.134,1.358,-0.172
0.617,2.85,0.093
0.241,-0.447,1.659
0.187,0.125,-1.459
-0.818,-2.634,0.875
-0.509,-1.553,-0.771
0.728,0.77,-1.332
-0.651,3.243,1.396
-1.786,2.103,2.773
-1.847,-2.247,-0.572
-0.52,-2.831,-2.192
-0.72,0.342,1.206
-0.519,3.644,0.166
0.153,2.501,0.406
1.179,0.05,0.496
-1.523,-2.167,0.855
-0.399,-2.505,-1.224
0.304,0.518,-0.867
-0.048,2.25,1.446
-0.286,1.563,0.144
-1.057,-0.034,-0.229
-0.458,-2.133,0.425
0.611,-1.876,-1.51
-0.17,1.158,0.373
0.144,3.262,0.54
0.877,0.923,1.463
0.585,0.101,-0.592
-0.569,-2.679,0.607
0.341,-3.788,-1.453
0.471,1.115,0.377
0.226,3.714,0.197
-1.656,1.463,2.847
-0.471,-1.696,0.124
0.592,-2.63,-1.073
-0.1,-0.023,0.03
-0.315,1.272,0.349
-0.316,3.268,0.257
1.026,0.238,1.259
-0.32,-2.241,0.954
-0.108,-1.209,-1.367
0.977,-0.605,-0.482
-0.342,1.369,1.301
0.771,2.848,-0.843
-0.597,0.909,-0.052
-0.273,-1.476,-0.026
0.708,-1.07,-1.159
-0.914,0.193,-0.49
-0.172,0.853,0.277
0.294,1.92,-1.22
0.604,1.024,0.032
0.361,-0.701,0.602
0.05,-2.523,-0.263
0.595,-1.423,-1.01
0.171,1.147,0.885
0.424,3.636,-0.396
-0.745,0.69,1.417
-0.809,-0.784,-0.41
0.335,-1.755,0.044
-0.504,-0.488,-0.76
0.048,1.228,-0.039
