ax,ay,az
-1.193,-1.199,0.738
-0.683,-1.962,-0.97
0.654,0.004,-0.967
1.13,1.893,0.618
-0.103,2.999,0.156
1.382,-1.241,-1.358
-1.403,-1.141,1.153
-0.657,-1.398,-0.574
-0.619,-0.346,0.525
-0.372,1.572,0.844
0.991,1.607,-0.003
1.027,0.088,-0.438
-1.024,-1.654,2.017
0.953,-1.706,-1.293
1.026,0.002,-0.463
1.401,2.057,0.161
-2.351,2.285,2.303
-0.272,-0.121,-1.581
0.112,-0.804,-0.782
-0.544,-0.32,-0.729
0.525,1.185,-0.823
-0.306,1.214,-0.297
-0.252,-0.138,0.985
0.33,-0.367,0.17
0.056,-0.984,-0.477
0.527,-0.646,-0.738
0.037,0.134,1.398
0.802,1.192,0.071
-1.034,0.729,-0.095
-1.153,-0.519,-0.652
0.177,0.031,0.698
-2.359,2.567,1.832
0.39,-1.395,0.52
1.102,0.408,0.137
0.034,-0.319,-0.565
-0.478,0.572,0.234
0.981,-0.291,-0.344
2.476,-0.87,-1.66
-0.322,1.333,-1.089
-1.064,-0.992,-1.04
-3.792,-0.337,-1.812
2.299,-0.264,5.853
-0.444,-0.218,1.451
-0.835,-0.491,-1.325
0.173,-0.076,-2.395
-0.872,0.985,-1.712
-1.397,2.427,-1.284
1.77,-1.371,3.102
-0.649,-0.755,0.618
0.343,-0.897,-0.646
-0.477,-0.35,-0.738
-0.341,0.957,-0.157
-1.186,3.026,-0.73
1.491,-0.913,0.505
1.883,-1.049,0.407
-0.899,-1.291,-1.861
-0.583,0.112,-1.981
-1.583,0.923,-0.563
0.777,3.315,1.086
-1.733,-0.683,0.047
-0.69,-1.589,0.572
-0.218,-1.44,-0.514
-0.87,0.094,-0.178
1.117,1.336,0.303
2.708,1.045,3.627
0.025,0.051,-2.058
-0.05,-1.735,-2.28
-0.394,-0.291,-0.637
0.995,0.295,-0.359
-1.271,1.361,-0.59
2.551,-0.234,2.919
0.798,-0.595,1.813
-0.31,-1.457,-1.191
-0.904,-0.156,-0.384
-0.098,1.207,0.404
-1.702,2.303,-1.875
2.023,-0.87,2.395
0.065,-1.07,-0.379
-0.571,-0.488,-1.825
-0.328,-0.117,-0.72
0.795,1.715,1.563
-1.463,1.601,-1.412
-2.816,0.645,-0.077
0.587,-1.648,0.362
-0.074,-1.851,-1.089
-0.969,0.301,-1.103
-0.271,1.857,0.535
2.901,-0.19,3.349
-1.104,0.363,-1.401
1.306,-1.367,-1.832
-1.145,-0.619,-2.041
0.682,0.536,0.498
-1.308,2.245,-0.296
3.41,-1.103,3.851
-1.148,-0.646,1.11
0.097,-1.261,0.538
-0.574,-0.906,-1.024
-0.571,0.791,-1.074
-1.586,2.027,-0.717
5.225,-1.35,4.727
-0.909,-0.859,-1.467
-0.472,-1.667,-1.184
-0.662,-0.242,-0.744
0.564,0.55,-0.371
-0.688,1.768,0.083
0.678,-0.598,2.881
-2.099,-0.074,-1.14
1.145,-0.861,0.216
-0.392,-0.389,-0.585
-0.187,0.485,0.065
-1.216,1.282,-2.551
4.908,-1.223,7.642
1.641,-0.835,-1.324
-0.597,-1.419,-1.974
-0.502,0.271,-0.013
-1.189,1.549,-0.516
-2.515,3.043,-0.862
-2.042,-0.103,0.614
1.564,-1.036,2.691
-1.333,-1.649,-2.271
0.221,0.231,-0.812
0,1.258,0.601
0.543,2.076,-0.474
2.33,-1.443,1.054
0.104,-1.145,-1.553
-0.659,-0.946,0.729
-0.375,-0.729,-0.619
-0.549,1.586,-1.202
1.31,-0.957,1.794
-1.145,-0.121,1.429
0.876,-0.411,1.282
