ax,ay,az
0.732,1.986,-0.156
1.249,-0.042,2.705
0.727,-0.588,-0.77
-0.47,-2.191,-1.017
0.282,-0.949,-1.069
0.458,1.736,-0.032
0.327,2.533,1.098
-1.809,0.808,2.491
-0.481,-1.495,-0.744
-0.879,-1.107,-0.11
-1.872,-0.65,0.359
-1.834,0.453,0.047
1.071,1.045,-0.499
0.003,1.95,2.758
0.089,-0.075,1.605
2.471,-1.954,-0.97
1.993,-0.838,-1.693
2.444,0.745,-0.325
2.925,1.242,0.645
0.433,2.779,0.986
-0.549,0.041,1.172
-1.37,-0.006,1.528
-0.405,-1.607,-0.53
-0.898,-0.653,-0.24
-1.111,0.62,-0.971
-2.39,2.381,-0.068
0.017,1.08,-0.218
0.531,-0.455,1.711
0.64,-2.268,-0.598
1.472,-0.677,-1.663
1.351,1.033,0.455
-0.597,2.43,0.124
-1.38,1.626,1.97
-0.998,-0.985,0.867
0.769,-2.04,-0.857
1.427,-0.855,-1.037
0.048,0.73,0.666
-0.108,2.722,-0.374
-0.098,0.775,3.454
-1.351,-0.05,1.627
-0.923,-2.709,-0.082
-0.795,-2.065,-1.253
0.192,-0.001,-0.995
-0.226,3.475,-0.675
-1.532,1.272,1.455
-1.667,-1.832,-1.224
-0.803,-1.506,0.309
-1.098,-0.411,-0.515
-1.219,0.307,-1.531
-0.584,2.726,-0.394
1.068,2.531,0.002
3.261,-0.601,0.085
1.564,0.018,1.032
0.61,-2.988,-1.62
0.884,-1.231,-1.987
0.616,1.101,0.595
0.934,2.678,-0.882
0.556,1.624,-0.437
0.381,-0.855,1.149
0.381,-3.287,-1.459
0.775,-1.507,-1.09
0.261,3.552,1.359
1.082,3.78,0.2
2.678,-0.214,-0.472
-0.23,-0.961,1.102
0.761,-3.114,-0.899
0.671,0.335,0.354
0.815,3.005,0.298
-0.958,1.545,4.465
0.29,-1.427,-0.096
0.094,-2.792,-0.517
0.17,-0.749,-1.108
0.436,2.338,0.076
0.956,3.995,-0.756
2.016,0.11,2.152
0.467,-1.724,0.861
-0.569,-3.62,0.164
-0.356,-1.14,-1.449
-0.807,1.835,1.09
-0.437,3.106,-0.991
-1.663,0.12,2.423
-0.858,-3.306,-0.982
-0.61,-1.404,-1.672
-0.717,1.3,2.344
0.956,2.414,-0.278
0.339,1.687,2.356
0.99,0.038,0.294
-1.121,-2.038,-0.771
-0.007,-2.37,-0.627
0.68,0.52,-0.321
0.403,2.748,-0.056
-1.997,2.109,1.324
-0.573,-0.971,1.799
-0.331,-2.511,-2.255
-0.259,-0.952,-0.372
0.733,0.796,-0.148
-0.539,2.997,-0.064
-0.395,1.707,1.596
-0.346,-1.92,0.064
-0.85,-1.948,-1.102
-0.58,-0.393,-0.8
-0.812,1.312,0.645
0.965,1.697,-1.536
-1.861,0.192,2.883
-0.378,-1.435,-2.109
0.752,-1.694,-1.47
0.758,0.15,0.173
1.026,2.757,-0.812
0.069,1.641,1.677
1.358,0.832,1.671
-1.081,-2.584,0.592
0.568,-2.883,-1.71
0.626,0.395,-1.689
-0.1,3.744,0.944
-1.821,1.692,4.875
-0.877,-2.269,-0.39
0.421,-3.358,-2.022
-1.442,-0.021,-1.372
0.285,2.181,0.03
