ax,ay,az
-2.855,3.971,4.73
-0.453,-2.101,-1.338
0.251,-4.608,-1.864
-0.707,-0.333,-0.977
0.16,1.878,0.739
1.418,3.549,-0.482
1.325,1.132,-0.646
-0.577,-3.328,-0.944
-0.009,-2.33,-0.166
0.201,0.816,-0.483
-0.274,4.47,-0.039
-1.425,1.355,3.972
-1.409,-0.896,1.037
-0.499,-4.151,-1.753
-1.028,-0.984,-1.059
0.121,2.017,-0.663
0.909,4.634,-1.654
1.898,-0.158,2.309
-0.012,-0.552,1.928
-1.063,-3.444,-1.123
-0.364,-1.791,-1.633
0.121,0.952,-0.309
0.669,2.866,-0.121
-0.011,0.827,5.409
-0.727,-0.156,-1.629
-0.608,-2.78,-2.178
0.441,-1.233,-1.59
-0.36,2.272,1.455
0.487,2.369,-1.253
1.559,-0.259,1.555
0.041,0.314,-0.399
-1.151,-1.971,-1.713
0.156,-0.799,-0.934
1.054,0.656,-0.744
0.004,1.525,0.604
0.251,2.088,-0.18
-0.839,-1.613,0.633
-0.576,-0.627,-0.455
0.008,-0.865,-0.478
-0.889,0.04,-1.321
-0.043,1.12,-0.76
0.206,2.287,-0.423
-0.395,-0.648,2.515
1.476,-1.304,-1.496
-0.68,-0.692,-0.457
0.812,-1.226,-0.66
0.396,1.553,0.679
-0.759,2.093,0.11
-2.15,1.053,0.414
-1.12,-1.469,1.599
0.98,-2.219,-1.324
0.085,-0.662,-0.98
-0.342,0.977,-0.038
0.89,1.632,-0.475
0.759,2.16,-0.751
1.628,-0.64,-0.389
0.272,-3.242,-0.038
-0.32,-1.791,0.236
0.324,0.209,-0.966
0.371,3.062,0.026
-0.547,1.514,1.772
-1.193,-0.99,0.184
0.76,-2.633,-1.914
0.088,-0.074,-0.959
-0.83,0.624,1.103
0.952,1.918,-1.806
0.101,2.082,1.869
1.079,0.087,0.386
-1.085,-3.102,-0.328
-0.274,-1.094,-0.387
0.521,0.905,0.035
1.149,2.332,-0.758
-1.367,2.296,2.196
-1.151,-1.398,0.791
0.991,-2.776,-2.974
0.38,-0.374,-0.958
-0.36,1.202,0.404
0.855,2.821,-0.42
0.539,1.437,3.647
0.968,-1.378,-2.091
-0.754,-2.854,-1.498
0.557,-1.025,1.134
0.384,0.982,0.155
0.218,2.268,-0.125
-1.977,2.007,2.85
0.098,-1.909,-2.011
-0.321,-1.946,-1.263
0.027,0.051,-1.252
0.041,1.702,-0.172
0.321,2.772,-0.264
0.308,0.138,1.554
1.133,-0.902,-1.054
-1.07,-2.153,-0.743
