ax,ay,az
-1.564,-1.177,0.087
-0.57,-3.073,0.2
0.333,-0.677,-3.617
0.48,-0.169,-0.361
0.979,1.879,-0.489
1.03,3.062,1.503
1.216,-0.473,1.633
-0.513,-1.152,0.292
-0.002,-2.953,-1.726
0.166,0.206,-1.717
-0.393,1.306,1.311
0.683,2.421,-0.289
-2.558,1.907,3.871
-0.841,-2.445,-0.714
0.254,-3.607,-1.458
0.312,0.043,-0.916
0.165,2.699,0.985
1.417,2.476,-0.1
-0.335,-0.014,3.64
0.789,-0.382,0.044
-1.079,-2.588,0.154
0.339,-2.419,-2.269
0.517,0.455,-0.833
-1.035,2.777,2.93
-1.176,2.281,1.016
-0.493,-0.537,-0.501
0.042,-2.26,0.051
-0.057,-1.257,-1.965
0.16,0.227,0.224
-0.044,1.848,1.186
0.093,1.996,2.731
-0.326,0.585,0.523
-0.487,-2.645,-0.307
-0.074,-2.355,-1.23
0.292,0.252,-0.864
-0.553,2.264,1.062
-0.819,2.524,1.569
-0.651,-0.465,0.12
-0.054,-2.292,-0.048
0.147,-1.542,-1.296
-0.39,-0.013,-0.266
-0.052,2.472,-0.067
0.358,2.139,0.76
2.053,-0.224,-0.591
-0.18,-2.459,-0.665
-2.193,-0.842,2.129
-0.352,1.151,0.487
0.243,0.878,0.983
0.096,2.108,-0.186
-1.692,0.058,1.55
-0.66,-1.154,-1.326
0.18,-1.774,-0.701
-0.133,-0.574,-0.439
0.11,1.848,-0.723
0.557,2.497,0.467
1.686,-0.502,0.733
-0.413,-1.374,0.957
-0.539,-1.955,-0.452
1.025,-0.01,-1.544
-0.141,1.598,0.42
-0.124,1.923,-0.122
-1.636,0.966,1.288
-1.131,-1.202,0.835
0.397,-1.671,-1.089
0.602,-0.973,-1.196
-0.026,0.987,0.52
-0.136,1.986,1.09
0.791,0.099,3.071
0.414,-0.793,1.201
-0.593,-1.553,-1.68
-0.074,-0.918,-2.024
0.5,0.03,0.203
-0.365,1.839,1.36
0.019,2.217,-1.239
-1.168,-0.374,-0.295
0.234,-1.765,-0.583
0.322,-1.283,-1.559
0.495,-0.209,-0.722
0.227,2.194,0.666
0.94,1.991,0.421
1.088,-0.4,0.294
-0.246,-1.072,1.047
-0.539,-1.944,-1.71
0.623,-0.578,-0.74
0.275,1.071,1.476
0.665,2.128,-0.97
-0.671,0.073,-0.037
-0.62,-1.099,0.201
0.331,-1.522,-1.572
-0.116,-0.848,-0.78
-0.239,1.66,0.2
0.665,3.177,-0.212
1.081,-1.116,0.175
-0.651,-1.323,0.686
-1.093,-1.7,-1.612
0.277,-0.791,-1.695
0.064,1.546,-0.063
-0.292,2.882,0.159
-1.293,-0.383,3.21
-1.675,-1.867,-0.865
0.982,-1.783,-2.036
0.357,0.556,-0.207
0.395,2.45,0.67
1.696,1.746,-0.041
1.86,-0.167,0.754
-0.765,-1.389,0.947
0.003,-1.772,-2.422
0.793,-0.383,-1.237
