ax,ay,az
1.28,3.49,0.895
2.018,-0.346,1.634
0.837,-1.633,1.143
-1.602,-2.68,-1.026
-0.663,-0.943,-2.279
-1.166,3.493,2.62
0.395,3.328,-0.476
0.616,-0.307,-0.168
-0.679,-3.355,-0.867
0.228,-2.269,-2.552
-1.058,0.385,0.31
-0.742,2.589,0.874
0.108,1.366,1.708
1.19,0.997,-0.062
-1.134,-2.822,-0.293
-0.556,-2.284,-1.577
0.482,1.108,-0.083
1.708,4.269,-0.43
-2.433,1.8,3.194
-1.736,-2.666,-0.257
0.682,-3.503,-2.706
0.709,-0.688,-0.249
-0.173,3.295,1.009
0.451,1.599,-1.11
2.828,1.305,0.312
-0.546,-0.484,3.923
-0.382,-4.033,-2.435
-0.191,-0.25,-1.206
0.408,1.652,1.128
0.581,3.645,-1.351
-1.859,1.511,3.084
0.318,-4.128,-2.492
0.947,-1.383,-1.95
-0.558,1.5,1.659
0.294,1.61,0.036
1.564,1.356,-1.438
1.456,0.781,-0.569
-0.507,-1.612,1.069
-0.534,-2.126,-0.567
-0.475,0.078,-1.006
0.714,2.147,-0.874
-0.808,1.073,2.411
-0.881,-0.52,-0.174
0.064,-2.851,-2.028
-0.028,-1.173,-0.654
-0.262,1.784,0.268
1.08,3.158,0.206
0.105,0.389,2.443
2.177,-1.066,-1.912
-0.225,-2.853,-0.477
-1.013,-0.018,-1.088
-0.467,1.784,0.078
1.013,3.067,-0.336
-1.88,1.416,3.175
-1.504,-3.748,-0.451
-0.252,-4.152,-2.574
-0.526,1.536,0.754
0.414,3.396,1.577
1.622,2.697,-2.148
1.786,-0.323,-0.378
-0.949,-2.335,-0.552
0.055,-1.821,-0.902
0.67,0.048,-0.844
1.215,1.915,0.633
-2.045,2.371,2.162
-1.23,-0.385,-2.11
0.654,-2.791,-0.252
0.77,-0.78,-0.463
-0.112,0.761,2.094
-1.543,2.169,-0.282
0.593,-0.443,0.592
3.074,0.101,0.71
-1.511,-0.83,0.676
0.102,-1.149,-1.318
0.728,-0.414,0.214
0.806,1.287,-0.448
-0.876,1.075,0.498
-2.399,0.343,-0.369
