ax,ay,az
-0.752,0.054,-0.362
0.288,1.091,-0.085
2.452,-0.063,1.845
1.745,-0.027,1.244
-0.928,-2.926,-3.124
-0.431,-1.684,-2.966
0.967,2.513,1.011
-1.152,3.221,-1.232
2.722,-0.408,2.588
-2.882,0.313,0.03
-1.737,-2.103,-1.876
0.673,1.37,0.994
0.472,-1.983,-0.25
-0.886,1.478,-1.827
2.272,-0.257,3.001
-0.554,-0.534,-2.363
-0.819,-0.834,-0.581
-1.095,0.796,-0.656
-0.774,3.209,1.124
-1.636,2.459,-1.18
-0.328,1.355,1.767
-0.437,-1.899,0.539
-1.137,-2.355,-0.509
-0.066,-0.245,-0.482
0.498,1.375,-0.201
4.608,2.71,1.729
-1.961,-1.744,-3.04
2.636,-2.562,-0.321
-0.682,-1.185,-0.802
1.911,-0.01,1.563
-1.133,1.197,-0.919
1.318,0.361,1.393
-2.107,0.654,-0.779
0.156,-0.673,0.635
-0.58,-0.359,-0.715
-0.867,-0.061,-1.095
1.293,0.665,0.753
2.562,-0.168,3.949
0.274,-0.3,-2.594
0.253,-1.956,1.272
-0.611,-0.57,-1.771
0.217,1.732,-0.232
-1.001,3.249,-1.04
-1.666,0.029,1.245
-0.832,-1.729,-0.483
0.641,-0.732,0.674
-0.024,-0.019,-1.305
-0.297,1.646,-0.947
-1.021,2.332,-1.164
0.365,-1.371,-0.307
1.261,-1.363,-0.048
-1.156,-0.747,-0.964
-1.085,0.148,-0.781
0.871,2.245,-0.159
2.582,-0.111,1.968
-1.006,0.172,1.458
1.237,-1.445,-0.969
-0.868,-0.665,-2.192
-0.62,0.853,0.574
-1.303,1.006,-0.828
5.176,-0.856,3.079
0.005,-0.974,-0.436
-0.971,-1.678,-2.733
-0.866,-0.364,-0.755
-0.504,1.497,0.647
-1.849,4.506,-1.634
-1.197,-0.006,1.05
-0.243,-1.923,1.009
-1.042,-0.385,-1.574
0.141,0.276,-0.149
0.66,1.143,0.785
0.319,2.049,-1.321
-0.097,-0.873,-0.091
0.575,-2.225,0.121
-1.471,-2.022,-2.189
-0.944,0.754,-0.805
-0.007,4.734,0.36
0.771,-0.341,0.731
-1.688,-0.289,0.39
-0.126,-2.277,0.122
-0.639,-0.99,-1.451
0.266,0.778,-0.05
-0.963,1.899,-0.678
4.832,-0.748,2.488
-0.679,-1.972,-0.697
-1.23,-1.073,-1.686
-0.61,0.554,-0.639
-1.222,1.489,0.118
-1.155,4.022,1.194
-2.564,2.231,-2.45
0.791,-0.952,1.814
0.095,-2.735,-1.442
-0.829,-0.546,-0.572
-1.168,0.976,0.09
3.925,0.688,2.044
1.724,0.358,1.14
-0.808,-2.296,-1.887
-0.61,-0.131,-1.168
-0.989,1.349,-0.88
-1.401,1.677,-0.286
-1.138,0.839,2.317
0.207,-0.821,1.055
2,-1.377,0.841
-0.292,-0.947,-0.65
-0.016,0.099,-0.913
-0.442,1.297,-1.394
4.568,-0.145,6.169
-0.796,-1.665,-1.793
