ax,ay,az
0.493,0.276,0.098
0.466,-0.681,0.125
-0.438,0.562,0.204
-0.372,-0.059,0.253
-0.193,0.809,-0.073
-0.101,0.896,-1.527
-0.186,-0.007,0.047
0.163,-0.355,-0.12
-0.562,0.175,0.511
-0.298,-0.403,0.081
0.064,0.24,-0.643
0.345,0.043,-0.32
0.36,0.177,-0.414
0.617,0.208,0.14
0.268,0.098,1.451
-0.357,0.175,-0.429
0.056,-0.8,-0.502
-0.38,0.18,-0.035
-0.171,0.612,0.139
0.026,0.139,0.518
0.51,-0.519,0.712
-0.018,-0.057,0.238
0.254,-0.118,-0.223
0.292,0.301,-0.488
0.121,-0.184,0.068
-0.097,0.481,-0.127
-0.183,0.328,0.584
-0.21,0.117,-0.379
0.118,0.138,-0.239
0.157,0.168,-0.682
0.134,0.412,0.126
-0.664,0.295,0.665
0.111,-0.258,0.521
-0.835,0.242,0.949
-0.779,0.78,-0.484
-0.367,-0.038,-0.562
0.427,-0.892,0.461
0.51,-1.038,1.136
0.152,-0.149,0.314
-0.544,0.101,1.055
-0.561,-0.126,0.978
-0.149,-0.137,0.809
0.129,-0.355,0.193
0.093,-0.046,0.01
-0.077,-0.135,0.273
-0.302,0.143,-0.609
0.03,-0.153,-0.343
0.438,0.216,0.044
-0.091,0.056,0.178
-0.19,0.057,-0.22
-0.141,-0.135,-0.146
-0.354,0.065,0.258
-0.185,0.214,-0.233
0.114,0.039,-0.11
0.359,0.029,0.423
0.295,0.345,0.124
-0.12,-0.099,0.375
0.06,-0.152,-0.278
0.28,0.054,-0.051
0.496,-0.196,-0.106
0.71,-0.373,-0.326
-0.104,0.424,-0.152
-0.055,0.163,0.28
0.631,-0.291,0.191
-0.056,0.383,-0.083
0.285,0.518,-1.507
-0.472,-0.056,-0.732
0.027,-0.72,1.234
-0.632,0.401,0.857
-0.329,0.069,-0.322
0.478,-0.259,-0.059
0.419,-0.504,-0.216
-0.306,0.607,-0.193
-0.431,0.254,0.364
0.616,-0.401,0.207
0.309,0.463,0.689
-0.694,0.575,0.617
0.841,-0.394,0.11
0.48,0.114,-0.646
-0.072,0.169,-0.639
0.687,-0.586,-0.47
0.815,0.151,-0.072
-1.232,1.236,1.044
-0.344,-0.233,0.48
-0.369,-0.237,0.068
-0.16,-0.038,1.512
-0.984,-0.082,2.217
0.469,0.535,-0.58
-0.161,0.228,-0.932
0.3,-0.441,-0.625
-0.612,0.013,0.314
-0.418,0.619,-0.166
-0.007,0.666,-0.201
0.176,-0.048,0.201
0.263,-0.341,0.089
0.107,-0.02,0.152
-0.166,0.248,0.286
-0.365,0.454,-0.25
-0.277,0.486,-0.219
-0.168,0.461,-0.108
-0.263,0.225,-0.209
0.169,0.01,-0.432
-0.811,0.575,0.261
0.049,-0.093,-0.017
