ax,ay,az
-0.542,-0.552,0.2
-1.08,1.006,0.389
-1.102,1.177,0.227
-0.526,0.638,-0.241
-0.074,0.165,0.265
0.207,-0.137,-0.262
0.694,0.111,-0.045
0.25,0.225,0.8
0.133,-0.335,-0.002
0.027,1.307,-0.838
-0.161,-0.563,0.467
-0.475,-0.657,-0.228
0.197,-0.312,-0.374
0.185,0.823,-0.58
-0.351,-0.275,0.328
-0.475,-0.913,-0.629
-0.576,-0.571,0.738
-0.363,0.847,0.045
0.239,-0.326,0.134
0.124,0.317,-0.006
-0.02,-0.29,0.454
0.19,0.019,-0.284
1.044,1.616,0.301
1.108,0.66,-0.105
0.582,-1.081,0.087
-0.38,-0.241,1.009
-0.889,0.595,-0.455
-0.325,-0.325,-0.18
-0.143,0.38,0.98
-1.433,0.804,1.13
0.141,-0.052,-0.8
0.157,-0.69,0.19
-0.064,-0.271,0.478
-0.431,0.08,-0.314
-0.282,-0.507,-0.498
0.375,-0.269,-0.908
-0.076,0.665,-0.344
-1.59,0.139,1.103
-0.092,1.768,-0.556
0.992,-1.294,0.938
-0.26,0.128,1.166
0.128,-0.382,1.013
0.36,0.455,-0.601
-0.003,0.249,-0.487
0.065,0.164,-0.238
0.107,-0.086,0.494
0.201,-0.23,-0.628
-0.384,0.182,-0.356
0.076,0.084,0.433
0.511,0.213,0.24
0.635,-0.004,-0.25
0.361,0.048,0.308
-0.243,0.284,0.19
-0.325,-0.355,0.615
-0.644,-0.102,-0.293
0.038,-0.211,-0.433
-0.003,-0.192,-0.053
-0.453,0.009,0.29
-0.243,0.296,-0.577
0.246,0.04,0.194
0.145,0.534,-0.007
-0.016,-0.238,-0.608
-0.349,0.192,-0.175
0.032,0.683,0.096
0.053,0.335,-0.034
0.042,-0.329,0.217
0.348,-0.451,-0.273
-0.892,0.875,0.815
0.647,0.08,-0.124
0.055,-0.273,0.464
0.534,-0.101,-0.843
0.251,0.63,-0.839
-0.092,0.029,0.758
-0.34,-0.231,0.732
-0.521,0.089,0.402
-1.603,1.562,1.063
-0.315,-0.018,0.303
0.35,0.032,0.112
0.737,-0.431,0.693
0.74,0.315,0.175
0.456,-0.221,0.031
0.319,0.091,-0.102
-0.156,0.927,0.784
-0.746,0.421,-0.284
-0.239,-0.128,-0.6
-0.111,0.026,0.445
0.307,-0.153,0.009
-0.071,0.221,0.001
0.044,-0.077,-0.081
0.142,-0.098,0.026
0.028,-0.11,0.737
-0.039,0.252,0.059
-0.301,0.026,-0.06
0.389,-0.332,-0.644
0.151,0.071,0.097
