ax,ay,az
0.279,-0.013,-0.194
-0.125,-0.031,0.098
0.176,-0.142,-0.148
-0.513,0.37,0.677
0.149,-0.401,-0.377
0.124,-0.134,0.361
0.012,0.003,0.347
-0.352,-0.587,1.476
-0.107,0.784,-0.239
-0.022,0.179,0.171
0.84,0.607,-0.095
-0.201,0.579,0.162
0.345,0.221,-0.161
0.249,-0.545,0.604
-0.311,-0.446,0.194
-0.403,0.094,0.579
0.397,0.465,-1.324
-0.028,-0.435,0.243
-0.251,0.883,-0.002
-0.341,0.766,0.165
-0.136,0.29,0.167
-0.072,-0.25,0.569
-0.107,0.151,0.093
-0.132,0.434,0.113
-0.031,0.656,0.054
-0.219,-0.338,0.347
0.486,0.256,-0.306
-0.203,0.162,0.155
-0.277,-0.264,0.371
0.123,0.122,-0.332
0.148,0.5,-0.177
0.394,0.137,0.385
0.279,0.382,-0.081
0.392,-0.221,-0.393
1.209,0.309,-0.561
0.206,-0.553,-0.097
-0.321,-0.073,0.749
-0.556,0.587,0.649
-0.377,-0.014,0.476
-0.726,-0.568,0.194
0.144,0.051,-0.049
0.115,0.353,-0.149
0.342,0.599,-0.608
0.181,0.258,-0.192
0.163,0.03,-0.281
-0.238,0.078,1.222
-0.082,0.566,0.682
0.064,1.04,-1.293
0.011,-0.616,0.618
0.647,-0.685,-0.236
0.522,-0.42,0.096
0.565,0.368,-0.344
0.574,0.674,-0.066
-0.581,-0.257,1.013
-0.085,0.034,0.11
0.365,0.031,-0.722
0.269,0.252,-0.995
-1.049,0.689,0.655
-0.25,-0.617,0.385
0.135,0.319,-0.11
-0.477,0.312,0.269
-0.196,-0.159,-0.478
-0.218,-0.145,-0.623
0.132,-0.096,-0.912
0.188,-0.25,1.035
-0.459,0.441,0.203
0.169,-0.009,-0.836
-0.02,-0.046,-0.138
-0.039,-0.005,0.462
-0.74,0.302,0.83
-0.072,0.449,0.588
0.789,-0.333,0.097
-0.095,-0.311,0.449
-0.528,-0.449,0.131
-0.366,0.531,0.351
0.722,0.479,-0.026
0.727,0.203,-0.348
0.537,0.012,-0.642
-0.18,-0.284,-0.276
-0.135,0.055,-0.061
0.462,0.062,0.006
0.514,0.033,0.123
-0.421,-0.507,0.174
-0.893,0.238,0.559
-0.819,0.207,0.778
0.267,0.053,-0.408
0.178,0.164,-0.26
0.346,-0.117,0.084
0.426,0.419,-0.343
-0.154,-0.189,0.085
-1.527,0.485,0.045
0.105,0.258,-0.303
-0.105,-0.207,0.593
0.373,-0.093,0.472
1.158,0.446,0.186
0.653,-0.409,0.67
1.142,-0.926,0.004
0.436,-0.337,0.229
-0.065,-0.007,-0.012
