ax,ay,az
-0.42,0.327,1.049
0.222,0.619,-0.392
0.742,-1.143,0.674
-0.548,-0.285,0.228
-0.864,0.286,-0.381
-0.475,0.115,-0.332
0.032,-0.172,0.215
0.012,0.095,0.202
0.014,0.129,0.136
0.411,0.253,0.289
-0.33,0.367,0.841
-0.194,-0.019,0.594
0.864,0.39,-0.534
-0.29,-0.025,-0.231
0.434,-0.111,0.081
0.029,0.166,-0.222
0.344,-0.027,-0.299
-0.21,0.222,0.229
-0.491,0.03,0.078
-0.1,0.768,-0.33
0.713,0.056,0.236
0.393,0.144,0.599
-0.431,-0.02,0.597
-0.917,0.039,0.353
0.325,-0.122,-0.389
-0.471,-0.054,0.248
-0.122,0.042,0.081
0.387,-0.023,-0.352
0.41,0.267,-0.222
0.644,-0.028,-0.454
0.435,0.449,-0.56
-0.192,0.377,-0.08
-0.414,0.226,-0.039
-0.437,0.253,-0.598
-0.211,0.625,-0.215
-0.807,0.613,0.295
-0.125,0.622,0
-0.241,0.369,-0.109
1.255,-1.981,1.205
0.613,-0.316,0.127
-0.317,0.217,0.209
-0.183,0.617,0.521
-0.257,0.461,0.256
0.306,0.216,-0.3
0.15,0.058,-0.391
0.946,-0.522,-0.657
-0.778,0.853,0.604
-1.24,0.354,0.764
-0.013,-0.134,0.309
-0.717,-0.642,0.234
0.604,-0.124,-0.989
-0.23,0.135,0.709
-0.412,0.637,0.03
-0.588,0.172,-0.576
0.559,-0.044,-0.386
-0.062,-0.185,0.896
0.5,-0.131,-0.212
0.571,0.378,-0.688
-0.862,0.832,0.289
-0.347,0.21,0.052
-0.549,-1.23,0.564
0.593,-0.113,-0.624
-0.199,0.041,0.171
0.115,-0.278,0.353
0.215,0.222,-0.305
0.553,-0.241,-0.135
0.582,-0.044,0.189
-0.22,0.753,0.224
0.234,0.185,0.234
-0.031,0.073,0.02
0.139,-0.303,-0.213
-0.046,-0.337,0.483
0.146,0.286,-0.54
-0.641,-0.222,0.475
-0.564,-1.205,0.448
-0.688,0.995,-0.164
-0.021,0.511,0.285
-0.369,0.479,-0.183
-0.352,0.172,-0.229
0.619,0.706,-0.551
0.396,0.241,0.615
-0.176,-0.027,0.535
0.193,-0.637,0.162
0.371,0.061,-0.514
0.42,0.091,0.415
-0.278,-0.046,0.432
0.173,-0.185,-1.486
0.53,-0.394,-0.605
-0.513,0.909,0.903
-0.687,1.197,0.043
-0.111,-0.662,0.724
-0.023,-0.684,-0.422
-0.023,-0.209,0.215
-0.367,0.226,-0.254
-0.125,0.462,0.148
0.249,-0.676,-0.161
0.011,0.036,-0.285
-0.554,0.78,0.235
-0.395,0.804,0.671
-0.47,0,0.341
-0.584,0.082,-0.337
