ax,ay,az
0.129,-0.492,-0.263
-0.494,0.198,-0.451
-0.754,0.312,0.087
-0.477,0.468,-0.707
-0.041,0.145,0.096
0.279,0.255,0.466
-0.31,0.316,0.158
0.153,0.012,0.113
0.349,-0.124,0.06
0.109,0.352,-0.181
0.227,0.301,0.197
0.56,0.035,0.196
0.291,-0.098,-0.211
0.129,-0.08,-0.841
0.217,0.268,-0.222
0.219,0.536,0.433
-0.153,0.45,-0.413
0.012,0.159,-0.933
-0.537,0.151,-0.539
-0.173,-0.634,1.261
0.064,-0.682,1.425
-0.161,-0.321,-0.124
-0.471,0.374,-0.531
-0.088,0.308,0.484
0.289,-0.123,-0.285
-0.088,0.401,-1.067
0.185,0.589,-0.261
-0.598,0.424,0.096
-0.13,0.104,-0.22
0.008,0.234,-0.133
0.128,0.332,-0.339
0.061,0.7,-0.299
-0.181,-0.221,1.142
0.306,-0.487,-0.631
0.185,-0.016,-0.078
-0.11,0.492,-0.014
-0.063,0.635,1.325
0.822,0.021,-0.23
-0.173,-0.168,-1.329
-0.727,-0.1,-0.93
-0.183,0.081,0.133
0.072,0.527,-0.127
0.215,-0.065,-0.358
-0.063,-0.041,-0.908
0,0.144,0.198
0.285,0.184,1.315
0.087,0.435,-0.117
-0.051,-0.463,1.22
-0.036,0.141,-0.083
-0.111,0.548,-0.313
0.4,0.304,0.557
0.216,0.209,0.148
0.049,0.244,0.298
0.264,-0.135,-0.424
0.348,-0.539,0.345
0.72,-0.27,0.379
0.024,-0.135,-0.163
-0.389,0.411,-0.815
-0.425,0.24,-0.409
0.005,-0.041,0.521
-0.212,-0.04,-0.72
0.16,-0.336,0.726
0.026,0.366,-0.868
-0.339,0.248,-0.058
-0.378,0.033,-0.195
-0.275,0.153,0.632
-0.5,0.285,-0.196
-0.026,-0.012,-0.217
0.554,-0.019,-0.526
0.387,0.036,-0.293
0.201,0.164,0.281
0.039,0.387,-0.097
-0.608,0.349,-0.257
-0.627,0.1,0.02
0.204,0.512,-0.276
0.022,0.156,0.831
0.263,0.555,-0.638
-0.037,0.101,0.26
-0.267,-0.068,-0.466
-0.175,-0.043,-0.479
-0.752,-0.28,-0.148
-0.21,0.472,-0.533
0.145,0.056,0.261
-0.011,-0.27,0.084
0.192,0.027,-1.025
0.353,0.357,-0.33
-0.139,0.262,0.745
-0.339,0.287,0.573
-0.346,0.18,0.301
-0.929,0.358,0.498
-0.44,0.033,-0.248
-0.217,0.077,-0.327
0.026,0.021,0.033
0.515,-0.531,0.539
0.958,-0.278,-0.26
0.96,0.369,0.886
0.197,0.508,0.967
-0.322,-0.202,0.194
-0.091,-0.091,-0.06
-0.42,-0.028,-0.566
0.045,0.332,-0.311
-0.018,0.162,-0.617
0.069,0.026,-0.58
-0.229,0.662,-0.145
-0.126,0.234,0.528
0.264,0.036,-0.268
0.233,0.487,-0.156
0.08,0.126,1.141
-0.283,-0.093,-0.142
-0.026,-0.18,0.87
