ax,ay,az
0.577,-0.338,0.813
0.733,0.322,0.73
0.359,-0.256,0.066
-0.188,0.108,0.41
-0.37,-0.138,0.711
-0.452,0.461,-0.044
-0.252,0.034,0.135
0.001,0.321,0.113
0.274,0.273,-0.35
0.331,0.488,-0.475
0.069,0.17,0.804
0.493,-0.374,-0.14
0.108,-0.038,0.017
-0.102,-0.447,0.276
-0.6,1.06,0.666
-0.817,1.133,0.195
0.082,-0.944,-0.777
-0.442,-0.147,0.267
-0.144,0.749,0.4
-0.352,0.519,-0.467
-0.042,-0.055,-0.521
-0.313,-0.092,0.377
0.342,0.488,-0.199
-0.236,0.279,0.479
-0.697,0.239,0.659
1.17,1.077,-1.112
0.95,0.223,-1.005
0.445,0.406,-0.355
0.777,0.376,-1.17
0.332,-0.38,-0.63
0.177,-0.807,0.22
-0.074,-0.19,0.047
-0.758,0.011,0.894
-0.295,0.072,-0.047
-0.092,-0.243,0.09
0.146,0.122,-0.261
0.443,0.339,-0.189
0.574,0.134,-0.015
0.231,0.638,0.227
-0.582,0.4,0.109
-0.51,0.12,-0.271
-0.643,0.216,0.366
-0.14,0.024,-0.381
0.284,-0.406,-0.234
0.492,0.293,-0.5
-0.208,0.082,0.433
0.06,-0.227,0.089
0.463,0.19,-0.222
-0.434,0.675,-0.264
-0.687,0.444,0.234
-0.081,-0.052,-0.199
0.01,-0.03,0.26
-0.152,0.262,0.206
0.491,0.062,0.416
0.319,0.283,0.222
-0.296,-0.254,0.231
0.259,-0.174,-0.208
0.261,0.151,-0.197
-0.22,-0.273,0.849
-0.75,0.321,0.258
-0.491,0.548,-0.175
-0.226,0.051,-0.228
-0.204,-0.326,-0.191
0.399,0.317,0.142
0.537,0.416,0.385
0.149,-0.469,0.925
0.391,0.743,-1.598
-0.136,-0.142,0.755
-0.997,0.553,0.653
-0.165,-0.171,0.562
0.039,0.235,-0.349
0.266,0.154,-0.278
-0.272,0.328,-0.381
0.07,-0.043,-0.18
0.356,-0.21,-0.021
0.187,0.304,-0.073
-0.065,-0.063,-0.587
-0.162,0.671,0.393
-0.354,0.936,0.502
0.32,0.054,0.738
0.299,-0.486,0.22
0.2,-0.176,-0.534
-0.203,-0.065,0.771
-0.176,0.405,-0.124
-0.377,0.207,0.232
0.258,-0.585,0.126
0.24,0.129,-0.007
0.01,-0.252,0.332
-0.171,0.674,-0.17
-0.641,-0.069,0.516
0.918,0.382,-1.631
-1.004,-0.649,1.629
0.801,0.132,-0.166
-0.328,-0.106,0.59
-0.065,0.574,0.602
0.343,0.319,0.181
-0.007,0.465,-0.265
0.042,0.131,-0.576
1.056,-1.284,0.372
-0.044,-0.059,-0.491
0.944,-0.094,0.081
