ax,ay,az
0.233,0.979,-0.147
-0.649,-0.513,0.665
-0.216,-0.036,0.395
-0.336,-0.002,0.466
-0.045,-0.265,0.143
0.525,0.139,-0.8
0.27,0.164,0.109
0.365,0.219,0.249
0.015,0.23,0.549
0.188,0.534,0.004
0.376,0.267,-0.111
0.695,-0.162,-0.455
-0.356,0.096,0.412
-0.512,0.117,0.318
-0.772,-0.064,-0.097
-0.444,-0.609,0.127
0.122,0.12,-0.137
0.288,0.328,0.234
0.522,0.488,0.318
0.547,0.049,-0.203
0.129,0.026,0.636
-0.14,0.349,0.216
-0.448,0.547,-0.685
0.127,-0.193,-0.892
-0.398,-0.164,-0.675
-0.388,-0.116,0.004
0.228,0.443,0.514
-0.529,0.022,0.705
-0.168,-0.456,0.811
0.818,-0.295,0.072
0.463,-0.033,-0.078
0.503,0.103,-0.151
-0.101,0.25,0.09
-0.28,-0.069,-0.541
0.015,-0.044,-0.213
-0.031,0.791,0.826
0.181,0.669,0.214
0.26,-0.08,-0.478
0.282,-0.503,-0.066
0.137,-0.389,0.404
-0.036,0.612,0.032
-0.609,0.093,0.049
-0.532,0.091,0.315
-1.159,0.048,0.615
-0.407,-0.073,0.508
-0.139,0.172,0.182
0.501,-0.551,-0.243
0.358,0.454,-0.659
-0.101,0.357,0.124
-0.303,0.213,0.1
-0.259,0.15,0.087
-0.045,-0.109,-0.115
0.087,-0.188,0.013
-0.171,0.067,-0.176
-0.684,0.241,-0.133
0.784,0.666,-0.655
0.003,0.125,0.117
0.038,-0.591,0.482
0.845,-0.203,0.114
0.054,0.687,0.982
0.208,-0.485,0.765
0.288,-0.038,-0.181
0.282,-0.156,0.176
0.081,0.258,0.093
-0.192,0.131,0.239
-0.063,0.169,-0.413
0.197,-0.307,-0.234
0.049,-0.083,-0.123
0.125,0.881,-0.843
-0.342,-0.171,0.352
-0.427,-0.083,-0.022
0.675,-0.922,-0.007
-0.538,0.562,0.217
-0.297,0.335,-0.245
-0.208,-0.032,-0.118
0.281,-0.164,-0.369
-0.179,0.297,0.342
0.2,0.418,-0.618
-0.215,0.245,-0.025
-0.128,-0.003,0.003
0.211,0.157,-0.303
-0.267,0.415,0.004
0.005,-0.127,0.322
-0.04,0.255,0.503
-0.208,0.388,0.683
0.327,-0.154,0.509
0.307,0.056,-0.295
0.047,0.309,-0.524
0.085,-0.157,0.081
-0.16,0.111,0.592
0.222,0.076,-0.435
0.212,-0.365,-0.592
-0.569,0.961,0.016
0.29,0.613,-0.124
0.059,0.402,-0.027
-0.516,-0.091,1.63
-0.565,0.957,0.335
0.005,-1.01,0.289
