ax,ay,az
0.167,0.195,-0.439
-0.182,0.367,0.551
-0.036,0.561,0.316
0.126,0.378,0.479
0.554,0.077,0.126
-0.22,-0.18,0.171
0.225,-0.9,0.091
-0.105,-0.168,0.309
0.027,0.375,0.247
0.346,0.107,-0.038
0.296,0.476,-0.167
-0.015,0.158,0.055
0.242,-0.33,-0.006
0.154,0.257,-0.669
0.201,0.496,-0.672
0.127,0.091,-0.117
0.105,0.185,1.148
-0.45,0.217,0.958
-0.41,-0.638,0.698
1.317,-0.119,-1.431
-1.299,-0.35,1.219
0.141,0.063,-0.16
-0.398,0.026,0.223
-0.449,0.211,0.04
0.195,0.086,-0.152
0.015,-0.142,0.019
0.14,-0.023,-0.064
0.078,0.02,0.058
-0.121,-0.145,-0.05
0.057,0.208,-0.192
-0.122,0.361,-0.049
-0.06,0.35,0.291
-0.003,0.158,-0.152
-0.136,-0.279,-0.025
-0.222,0.136,0.296
0.862,0.631,-0.508
-0.356,0.338,-0.079
0.138,-0.333,0.559
0.079,0.303,1.237
0.085,0.131,0.19
0.352,-0.112,-0.558
-0.088,0.32,0.077
-0.107,0.18,-0.085
0.01,0.039,-0.291
0.094,0.172,-0.259
0.471,-0.365,-0.431
-0.685,0.36,0.365
-0.235,0.311,0.175
-0.19,0.485,-0.239
0.129,0.028,0.076
0.191,0.339,-0.297
0.05,0.236,0.349
-0.153,0.035,0.298
-0.251,-0.656,0.651
0.1,0.432,-0.327
-0.387,-0.08,0.363
-0.052,-0.14,0.233
-0.309,0.117,0.186
0.117,0.102,-0.155
-0.268,0.49,0.066
-0.443,0.288,0.19
0.24,0.103,-0.168
0.205,0.143,0.141
0.184,0.06,0.269
-0.26,0.29,0.031
-0.028,-0.137,0.26
-0.085,0.414,-0.057
0.517,-0.49,-0.178
-0.091,-0.06,0.155
-0.181,0.154,0.013
0.041,0.436,0.5
0.792,0.392,0.477
0.264,-0.528,0.246
0.447,-0.172,-0.172
0.538,-0.035,0.124
-0.027,0.53,-0.148
0.807,0.454,0.827
0.159,-0.405,-0.846
-0.014,-0.604,0.477
-0.628,0.401,0.014
0.163,-0.279,1.376
-0.474,0.113,0.667
-0.314,0.041,0.341
-0.168,0.141,-0.197
-0.211,0.136,-0.493
0.04,-0.029,0.345
0.219,0.298,-0.129
-0.124,0.192,-0.334
-0.042,0.343,-0.309
0.116,0.328,-0.231
0.147,0.1,0.275
-0.199,0.229,-0.435
-0.208,0.373,0.042
0.253,-0.051,0.74
0.414,-0.448,-0.127
-0.033,-0.224,0.032
-0.124,0.07,-0.348
-0.313,0.249,0.417
0.148,0.169,-0.276
0.115,0.376,-0.461
0.164,0.266,-0.372
0.117,0.123,-0.325
-0.185,0.19,-0.184
-0.365,0.471,0.429
-0.219,0.413,-0.381
0.604,0.231,0.266
-0.574,-0.499,0.552
-0.32,-0.367,0.048
-0.311,-0.26,0.379
-0.393,0.383,0.68
-0.241,0.322,0.846
-0.031,-0.325,1.312
0.243,-0.23,-0.882
-0.016,0.343,-0.679
0.588,-0.398,0.661
0.292,0.009,0.238
0.562,0.861,-0.633
0.693,-0.023,0.744
