ax,ay,az
0.469,0.36,0.165
0.331,0.151,-0.297
-0.032,-0.134,0.029
0.039,-0.053,-0.397
-0.107,0.087,-0.412
0.082,0.253,-0.053
0.286,0.121,-0.139
0.209,0.254,0.079
0.175,0.333,0.594
-0.092,0.38,-0.484
-0.212,0.098,-0.256
-0.31,0.007,-0.13
-0.173,0.057,0.214
-0.533,0.988,-1.408
-0.198,-0.268,1.84
-0.474,-0.106,0.348
-0.262,-0.258,0.642
-0.013,-0.233,0.137
-0.157,0.056,-0.652
0.401,0.49,-0.487
-0.037,0.073,-0.058
0.109,-0.055,-0.042
-0.044,0.069,-0.02
-0.307,0.116,0.563
-0.402,0.344,-0.128
-0.221,0.514,-0.256
-0.063,0.533,-0.069
0.331,0.006,0.585
0.215,-0.108,-0.096
0.037,-0.496,-0.189
0.397,0.374,0.122
0.131,0.556,0.414
0.305,0.166,0.443
-0.196,0.197,-0.578
0.084,-0.167,-0.081
-0.059,-0.289,-0.201
0.089,-0.072,-0.616
-0.124,0.118,0.026
0.005,0.271,0.302
-0.204,0.578,-0.148
-0.486,0.756,-0.796
-0.307,0.249,-0.409
-0.276,0.213,-0.276
-0.124,0.304,-0.019
0.245,0.206,0.969
0.152,0.318,0.19
0.113,-0.245,0.386
0.258,0.171,-0.095
0.221,0.226,0.102
-0.494,0.18,-0.25
-0.146,-0.308,0.208
-0.094,-0.092,-0.105
-0.076,0.326,0.036
-0.207,0.485,0.601
-0.254,-0.168,-0.217
-0.146,-0.082,-0.595
0.098,0.11,0.357
-0.33,0.075,0.034
-0.087,0.158,-0.06
-0.267,0.394,-0.961
-0.35,-0.046,0.276
-0.109,-0.116,-0.396
-0.567,0.143,-0.273
0.81,0.135,2.222
0.27,0.113,0.761
0.336,-0.223,1.216
0.038,0.039,0.372
0.016,-0.397,0.273
-0.403,0.308,0.131
0.072,0.385,-0.506
0.365,0.425,0.39
0.606,0.404,-0.484
0.304,-0.034,-0.498
-0.22,0.118,-0.133
-0.055,-0.182,-0.184
-0.204,0.005,0.215
-0.426,0.469,0.176
-0.59,0.622,-0.379
0.049,-0.307,0.605
-0.165,-0.085,-0.271
0.203,-0.285,-0.008
-0.106,0.472,-0.139
-0.425,0.296,-0.312
-0.758,0.299,-0.295
-0.285,-0.116,-0.213
0.037,0.028,-0.214
0.685,0.066,0.305
0.361,0.292,-0.084
0.576,-0.017,-0.47
-0.142,-0.161,-0.004
-0.179,0.328,1.03
-0.453,0.221,0.469
-0.059,-0.106,-0.269
0.656,-0.031,-0.558
0.388,0.117,-0.245
0.438,0.297,0.111
0.128,0.216,-0.238
-0.006,0.269,-0.705
0.233,0.182,-0.409
0.461,0.07,-0.396
0.201,0.238,-0.226
-0.268,0.343,-0.295
-0.137,-0.002,0.246
-0.494,0.201,-0.295
