ax,ay,az
0.383,0.161,-0.223
0.369,0.058,-0.125
-0.087,0.611,-0.041
-0.489,0.453,0.292
-0.027,0.224,-0.492
0.393,-0.199,0.313
-0.047,0.107,0.885
0.312,0.592,0.611
-0.626,-0.159,0.896
0.697,-0.516,-0.39
0.392,-0.117,-0.522
0.33,0.133,-0.484
0.415,0.894,-0.36
0.215,-0.043,0.441
0.486,-0.364,0.12
-0.103,0.224,0.43
-0.871,0.679,0.794
-0.552,0.167,-0.22
-0.459,-0.507,0.58
-0.292,-0.178,-0.213
-0.24,0.262,-0.279
0.192,-0.092,-0.5
0.147,0.193,-0.04
-0.331,0.553,0.371
0.1,0.151,0.37
-0.016,0.36,-0.391
-0.237,0.188,-0.054
-0.406,0.451,0.679
-0.306,-0.032,1.244
0.453,0.051,-0.118
0.698,-0.142,-0.467
0.043,-0.036,-0.518
-0.269,0.041,-0.12
0.496,0.091,-1.038
-0.127,0.572,-0.652
-0.252,0.212,-0.102
-0.332,0.031,0.982
-0.073,-0.037,0.727
-0.32,-0.026,0.212
-0.411,-0.112,0.051
0.408,-0.494,-0.172
-0.092,0.214,0.701
0.096,0.262,0.153
-0.09,0.089,-0.23
-0.078,0.137,-0.453
0.138,0.465,-0.406
-0.456,0.352,0.162
-0.151,-0.003,-0.098
0.13,0.142,-0.245
-0.018,0.048,0.083
-0.078,-0.025,1.419
-0.008,0.455,0.864
-0.017,0.051,0.559
0.578,0.046,0.238
-0.363,0.117,0.482
-1.72,0.891,0.556
-0.147,-0.106,-0.38
-0.633,0.541,-0.581
-0.138,0.307,-0.41
0.467,-0.146,-0.787
0.132,-0.498,0.132
-0.451,-0.111,0.951
0.023,0.42,0.105
0.017,0.058,1.146
0.319,-0.357,0.949
-1.031,0.11,-1.077
0.049,0.743,0.398
-0.14,0.836,0.3
0.798,-0.022,-1.043
0.385,-0.189,0.886
-0.048,0.488,0.389
1.193,-0.556,-0.837
-0.1,-0.772,0.406
-0.205,-0.187,0.022
0.897,-0.407,-0.101
-0.324,0.989,0.021
-0.674,-0.355,0.095
-0.1,-0.223,-0.526
0.444,0.267,0.434
-0.87,-0.15,0.919
0.036,0.361,-0.072
-0.161,-0.032,-0.64
0.251,-0.128,-0.457
0.105,0.055,-0.16
-0.616,0.373,0.316
0.093,0.585,-0.249
0.17,0.446,-0.841
0.714,0.204,-0.787
0.706,-0.058,-0.052
0.161,-0.178,0.34
-0.389,-0.085,0.456
0.358,0.298,-0.867
-0.147,0.021,0.101
-0.272,0.634,-0.261
-0.411,0.047,-0.091
-0.148,-0.272,-0.255
-0.032,-0.189,-0.454
0.375,0.824,-0.117
-0.624,1.417,0.877
-0.359,-0.786,1.438
0.526,-0.158,0.071
0.331,-0.278,0.159
0.609,0.151,-0.204
-0.461,0.471,-0.067
-0.638,0.146,0.138
-0.602,0.383,0.729
-0.324,0.335,0.868
-0.354,0.437,0.493
0.028,0.488,-0.378
0.391,-0.032,0.556
-0.141,-0.44,0.063
-0.363,-0.38,0.169
