ax,ay,az
-0.565,-0.259,-0.905
-0.085,0.238,-0.286
0.361,0.445,0.196
0.735,-0.064,1.535
0.606,-0.04,0.185
0.293,0.223,0.132
0.281,0.064,0.542
-0.016,0.067,0.196
0.476,0.266,-0.176
0.616,-0.518,0.15
-0.361,0.14,-0.517
-0.48,0.677,-0.59
-0.276,0.21,0.457
-0.244,0.143,0.768
-0.276,0.417,0.072
-0.11,-0.243,1.235
0.638,-0.242,0.168
0.157,-0.138,-0.366
0.044,-0.267,-0.113
-0.481,0.298,-0.235
-0.251,0.548,0.068
-0.087,-0.031,0.245
0.052,-0.026,-0.225
0.209,0.217,-0.144
0.173,0.232,-0.273
-0.784,0.407,-0.167
0.12,-0.633,1.651
0.391,0.684,-1.325
0.626,-0.005,0.731
0.356,-0.228,1.539
-0.118,0.111,-0.143
-0.204,0.37,-0.856
0.881,0.21,-0.116
0.032,-0.157,-0.228
0.004,-0.213,-0.21
-0.077,0.131,-0.53
0.056,0.49,0.066
0.204,0.583,0.454
-0.12,-0.185,0.559
-0.617,-0.104,-1.005
-0.023,0.252,-0.065
1.037,0.212,1.075
-0.258,0.105,0.657
-0.78,0.1,0.46
-0.607,0.23,0.159
-0.018,0.233,-0.104
0.514,0.158,-0.419
0.192,-0.291,-0.367
0.127,-0.51,0.349
-0.099,-0.167,0.081
-0.064,-0.815,0.142
1.009,1.829,1.016
0.44,0.637,0.349
0.016,0.385,-0.06
0.368,-0.199,0.452
0.084,0.231,0.266
-0.376,-0.319,1
0.488,-0.302,0.037
0.217,-0.171,-0.288
0.246,0.236,-0.463
0.188,0.219,-0.635
0.118,-0.553,-0.256
-0.245,0.151,-0.705
-0.088,0.543,-0.269
0.035,0.334,0.032
-0.076,0.275,0.085
-0.148,-0.059,0.52
0.057,0.102,1.148
-0.025,0.323,1.876
0.158,-0.609,1.045
-0.372,-0.05,0.059
0.154,-0.015,-0.768
-0.186,-0.241,0.815
-0.315,0.262,0.901
-0.185,-0.311,1.168
0.316,0.149,0.605
-0.44,0.563,0.294
-0.188,0.263,0.334
0.095,0.295,0.284
0.643,-0.267,0.882
0.213,-0.18,-0.132
0.294,-0.114,0.361
0.064,-0.131,-0.083
-0.056,0.05,-0.352
-0.066,-0.315,0.734
-0.087,0.22,-0.563
-0.344,-0.258,1.719
-0.074,-0.521,0.557
-0.375,0.161,-0.664
-0.081,-0.252,0.528
0.212,0.325,-0.563
0.602,0.343,-0.245
-0.178,0.221,-0.286
-0.569,0.431,0.485
-0.389,0.379,0.21
0.19,-0.154,0.056
0,-0.236,-0.363
-0.056,-0.321,0.535
-0.079,0.195,0.43
0.155,0.453,-0.462
0.809,-0.139,1.399
0.072,-0.127,-0.155
0.028,0.252,0.097
0.439,0.21,-0.307
