ax,ay,az
0.073,0.075,0.169
-0.157,0.484,-0.349
0.121,0.01,0.204
0.383,0.021,-0.399
0.185,0.078,0.035
0.077,0.083,-0.374
-0.08,0.075,-0.013
-0.039,0.043,0.101
-0.076,0.051,-0.258
-0.283,0.035,-0.218
-0.334,0.22,-0.179
0.006,0.111,-0.665
-0.067,0.056,0.348
0.03,-0.004,0.337
0.608,0.505,-0.03
0.014,0.284,-0.354
-0.433,0.2,0.068
0.225,0.215,-0.18
0.835,0.283,0.547
0.341,-0.102,0.479
-0.364,0.252,0.445
-0.749,0.048,-0.287
-0.564,-0.096,-0.542
-0.058,0.483,-0.426
0.493,0.187,-0.057
0.139,0.079,-0.105
0.224,0.395,0.401
0.111,0.401,0.932
-0.317,-0.168,0.299
-0.298,-0.373,-0.414
-0.794,0.183,-1.228
0.072,-0.407,0.66
0.117,-0.149,0.57
-0.118,-0.055,-0.243
-0.994,-0.434,-0.564
0.26,0.456,0.096
0.238,0.592,1.529
0.34,0.175,0.039
0.029,-0.251,0.005
0.091,0.558,-0.234
0.112,0.452,0.411
-0.077,0.219,-0.477
0.677,0.557,0.004
0.086,-0.166,0.113
-0.195,0.282,0.602
0.208,-0.015,0.397
-0.59,-0.134,-0.716
0.009,0.243,-1.349
-0.187,-0.191,1.628
-0.003,-0.064,0.24
0.058,0.009,-0.363
0.125,-0.055,0.054
0.279,0.281,-0.005
0.052,0.245,-1.258
-0.154,0.415,-0.285
0.301,0.914,-0.492
0.397,0.025,0.957
-0.848,-0.695,0.826
-1.084,0.682,-1.953
-0.2,-0.601,0.751
-0.067,-0.096,0.136
-0.004,-0.052,0.36
0.296,0.777,-0.617
0.216,0.823,0.356
0.032,-0.001,0.199
-0.332,-0.134,-0.163
0.205,-0.332,0.701
0.792,-0.253,-0.187
-0.647,0.777,-0.644
0.076,0.183,-0.002
-0.192,0.057,0.101
0.179,-0.135,-0.064
0.151,-0.338,-0.294
-0.283,-0.189,-0.361
-0.036,-0.011,0.078
0.072,0.016,-0.137
-0.598,-0.065,0.415
0.071,0.647,0.212
-0.042,0.85,-0.252
0.224,0.483,0.534
-0.69,-0.189,0.688
0.23,-0.896,2.113
0.217,-0.763,0.493
0.163,-0.203,-1.05
0.303,0.123,0.18
0.233,0.575,0.939
0.084,0.523,-0.108
0.164,0.362,-1.09
0.125,0.025,-0.693
-0.41,-0.216,-0.275
-0.266,0.549,0.016
0.313,0.526,0.857
0.321,-0.06,1.309
0.634,-0.836,1.144
-0.389,-0.013,0.14
0.433,0.244,-0.596
-0.287,-0.011,0.061
0.145,0.136,-0.277
0.305,0.311,0.099
-0.009,0,-0.403
0.099,-0.182,-0.105
-0.12,-0.106,-0.29
-0.077,0.074,0.223
0.196,0.166,0.72
0.455,0.306,0.056
0.487,0.245,-0.025
