ax,ay,az
0.118,0.098,0.584
0.851,0.964,-1.316
0.319,0.466,-0.27
0.095,-0.122,0.218
-0.168,-0.217,-0.357
0.354,-1.154,-0.214
0.24,0.301,0.154
0.047,1.07,0.069
-0.219,0.49,-0.084
-0.207,-0.121,-0.319
0.735,0.119,-0.666
-0.106,1.093,-0.404
-0.295,-0.1,-0.079
-0.654,-0.067,0.165
-0.169,-0.264,-0.325
-0.217,0.336,-0.358
0.38,-0.229,-0.036
0.32,0.629,-0.539
-0.639,0.106,0.801
0.35,-0.279,-0.262
-0.088,0.333,0.504
0.027,0.042,1.096
0.246,-0.118,-0.352
-0.596,0.375,0.681
0.27,0.024,-0.372
1.008,-0.187,-0.249
0.297,0.805,-1.009
0.637,-0.459,-0.267
-0.274,0.814,-0.529
0.365,-0.178,-0.194
-0.811,0.41,0.675
0.389,-0.13,0.024
0.512,0.016,-0.386
-0.234,-0.095,0.565
0.295,0.782,-2.083
-0.077,0.191,0.077
0.087,-0.264,0.234
0.434,-0.172,0.617
-0.391,0.531,-0.747
-0.847,0.597,-0.384
-0.567,0.501,-0.666
-0.311,0.566,0.073
0.522,-0.197,-0.009
0.501,0.114,-0.594
0.154,-0.223,0.661
0.108,0.207,-0.186
-0.427,0.313,-0.153
0.502,0.231,0.331
-0.041,0.204,0.946
-0.942,1.087,0.668
0.42,-0.336,-0.207
-0.316,0.212,-0.156
-0.089,0.239,-0.041
-0.18,0.365,-0.41
0.198,-0.198,-0.08
0.004,0.352,-0.173
-0.088,0.394,0.149
-0.261,-0.298,-0.587
-0.045,0.085,0.215
0.189,0.093,1.024
0.237,0.343,0.63
0.129,-0.21,0.182
0.166,-0.244,-0.159
-0.036,0.619,-0.192
0.204,0.434,-0.169
-0.167,0.383,-0.048
-0.396,0.139,-0.477
0.391,-0.45,-0.488
0.127,0.299,0.693
0.07,0.866,0.538
-0.168,-0.202,0.545
-0.556,0.11,0.037
-0.286,0.459,0.164
0.03,0.268,0.173
0.071,0.006,0.097
-0.225,0.146,0.306
-0.284,0.552,-0.164
-0.289,0.682,0.477
-0.052,0.243,-0.158
-0.405,-0.261,-0.179
0.381,-0.51,1.083
1.356,-0.873,0.137
-0.81,0.949,0.496
-0.051,-0.651,0.537
-0.17,-0.181,0.755
