ax,ay,az
-0.294,-0.078,0.77
-0.515,0.125,-0.836
0.05,-0.217,0.816
0.163,-0.041,0.299
-0.068,0.284,0.137
0.49,0.518,-0.191
0.206,0.556,-0.603
-0.219,0.523,0.028
-0.608,0.19,-0.074
-0.571,0.146,0.091
-0.182,0.213,-0.708
-0.535,-0.069,-0.143
-0.197,0.237,1.172
0.077,0.97,0.155
0.423,-0.765,0.683
0.459,-0.158,0.975
0.048,-0.028,0.337
-0.311,-0.095,-0.327
0.227,0.085,-0.15
-0.088,0.083,0.348
-0.521,-0.107,0.226
0.433,-0.003,-0.461
0.604,0.093,-0.49
0.413,0.287,0.208
-0.267,-0.161,0.155
-0.258,0.175,-0.209
0.03,0.22,0.395
-0.032,0.095,-0.112
0.097,-0.016,-0.239
-0.754,-0.32,0.275
0.699,0.455,0.278
0.871,0.275,0.091
0.215,0.174,0.909
0.284,0.216,0.504
-0.021,-0.309,-0.312
-0.613,-0.213,-0.102
-0.515,-0.188,0.287
0.144,0.59,-0.062
-0.131,0.275,-0.034
-0.09,-0.009,-0.106
-0.064,0.118,-0.561
-0.068,0.349,0.017
-0.235,0,0.384
-0.909,0.221,1.253
0.336,0.286,-0.931
-0.125,0.091,-0.715
0.607,-0.165,0.61
1.134,0.324,0.143
0.432,-0.171,-0.645
-0.037,0.169,-0.203
-0.185,0.342,-0.316
-0.587,0.264,0.043
-0.59,0.12,-0.099
-0.428,0.49,-0.616
-0.286,0.141,0.495
-0.566,0,0.417
-0.099,0.165,-0.478
-0.255,0.367,-0.348
-0.607,0.61,-0.573
0.055,0.136,0.565
0.05,-0.439,0.905
0.522,-0.312,-0.382
0.305,0.254,-1.394
-0.182,0.176,0.775
0.599,0.142,2.011
0.331,-0.067,0.196
-0.203,-0.038,0.176
0.092,0.093,-0.219
0.036,0.104,-0.508
0.255,0.033,-0.132
0.418,0.114,-0.081
0.18,0.203,-0.676
-0.139,0.15,-0.13
-0.23,0.123,-0.369
0.231,0.626,-0.143
0.272,0.427,0.475
0.271,-0.015,0.299
0.446,-0.364,0.318
0.138,-0.284,-0.208
-1.307,0.658,-1.245
0.055,0.37,0.76
-0.204,-0.202,0.018
-0.239,0.03,0.319
-0.004,0.132,0.233
-0.406,0.295,-0.864
0.064,0.174,0.016
0.104,-0.062,0.643
-0.152,0.202,-0.368
-0.235,0.289,-0.195
0.01,-0.184,0.205
-0.189,-0.102,-0.495
0.236,-0.445,-0.47
0.339,0.385,-0.165
0.362,0.199,0.765
0.57,0.241,0.622
-0.282,-0.162,0.81
0.725,0.336,0.404
0.322,0.193,0.014
0.42,0.188,-0.12
0.271,0,0.512
0.461,-0.421,-0.241
-0.547,0.043,-0.385
-0.202,0.417,-0.413
0.151,0.531,-0.153
0.067,0.43,-0.084
