ax,ay,az
-0.285,0.43,-0.113
0.143,0.982,-0.591
-0.48,-0.373,0.187
-0.061,-0.103,-0.298
-0.131,0.069,0.611
0.108,0.617,0.104
-0.014,0.467,0.457
-0.227,0.24,0.464
-0.473,0.109,-0.209
0.318,-0.063,0.443
1.632,-0.493,0.378
0.316,0.458,-0.363
0.315,-0.267,0.341
-0.194,-0.614,0.017
-0.129,0.715,0.377
0.347,0.855,-0.503
-0.186,-0.006,0.881
-0.158,-0.171,0.017
-0.288,0.195,0.06
-0.038,0.423,0.231
-0.174,0.374,-0.3
-0.129,0.355,0.16
0.266,0.103,-0.169
0.088,0.211,0.388
-0.237,0.356,-0.623
0.124,-0.248,-0.387
0.069,0.085,-0.369
-0.144,0.244,-0.183
0.332,0.13,-1.027
-0.497,-0.318,0.471
-0.255,-0.175,0.697
0.194,-0.003,-0.161
0.5,-0.049,-0.411
0.523,0.472,-0.149
0.148,0.121,0.156
0.054,-0.252,0.167
-0.184,-0.068,0.208
-0.578,-0.417,1.983
-0.375,-0.078,1.049
-0.057,-0.026,-0.029
-0.058,-0.21,-0.326
0.27,-0.552,-0.176
-0.275,-0.168,0.147
0.106,-0.013,-0.197
-0.14,0.335,-0.472
0.152,-0.728,-0.471
-0.644,2.543,0.31
0.641,0.488,-0.357
0.498,-0.37,0.1
0.537,-0.83,-0.026
0.307,-0.101,0.079
0.407,-0.003,0.691
0.329,0.036,0.923
-0.1,0.283,-0.499
-0.43,0.197,0.165
-0.177,0.449,-0.842
-0.178,0.158,0.653
-0.597,-0.323,0.226
0.174,-0.389,-0.22
0.363,0.06,-0.108
-0.542,1.047,-0.715
0.019,-0.148,0.055
-0.125,-0.258,0.353
-0.097,0.333,0
0.181,0.601,-0.233
-0.48,0.537,0.841
-0.534,0.193,0.561
0.348,-0.369,0.783
0.941,-0.502,0.132
-0.132,-0.212,0.02
0.448,0.336,-0.664
0.508,1.02,-0.912
0.078,0.794,-0.482
-0.16,-0.097,0.676
0.187,-0.272,-0.299
-0.373,0.131,0.926
-0.363,0.139,0.234
-0.212,-0.576,0.584
-0.406,-0.014,-0.141
-0.46,-0.03,-0.288
-0.261,-0.047,-0.464
0.137,-0.085,-0.64
0.185,0.244,-0.59
0.091,-0.143,0.063
-0.257,0.16,0.324
-0.141,0.848,0.184
1.133,0.36,-0.941
0.763,-0.056,0.688
-0.633,0.462,0.189
-0.052,0.029,0.436
0.615,-0.489,-0.259
0.301,-0.215,0.313
-0.054,-0.072,0.426
0.233,0.121,-0.003
0.246,0.055,0.124
-0.257,0.144,0.087
0.185,-0.251,0.295
0.302,-0.51,0.264
1.098,0.133,-1.871
0.064,0.069,-0.449
-0.571,0.98,0.414
0.133,-0.099,0.208
-0.131,-0.045,-0.258
-0.32,0.032,-0.149
0.006,-0.029,0.192
-0.023,0.531,-0.048
0.126,0.493,0.232
0.296,-0.073,0.511
