ax,ay,az
-0.361,-0.503,0.26
-0.301,-0.151,-0.7
-0.134,-0.203,-0.061
-0.054,-0.029,-0.362
-0.3,0.376,-0.105
0.054,0.028,0.774
-0.004,-0.053,0.081
-0.066,0.185,-0.226
0.117,0.415,-0.655
-0.329,0.085,-0.184
-0.292,0.462,0.924
0.048,0.7,-0.725
0.963,-0.328,-0.2
0.528,-0.533,1.659
-0.365,0.056,0.104
0.198,-0.003,-0.637
-0.39,-0.049,0.564
0.185,0.284,0.489
0.397,0.083,-0.255
0.06,0.095,-0.273
-0.314,0.188,-0.243
-0.23,0.202,0.043
0.355,0.313,-0.244
0.639,-0.552,0.203
0.274,-0.295,-0.415
-0.036,0.02,-0.134
0.075,0.152,0.037
0.231,0.793,-0.259
-0.315,-0.035,1.174
-0.299,0.079,0.041
-0.149,-0.157,1.161
0.114,-0.123,0.05
-0.012,0.102,-0.288
0.387,0.414,-0.685
0.492,0.059,-0.188
-0.33,0.018,-0.79
-0.548,0.125,-0.533
-0.649,-0.037,-0.056
-0.592,0.038,0.78
0.33,0.514,-0.257
1.332,0.411,0.237
1.095,-0.452,0.574
0.198,-0.226,-0.318
-0.27,-0.004,-0.794
0.271,0.328,-1.374
-0.206,0.327,-0.129
-0.254,0.209,-0.051
0.139,0.299,0.672
-0.76,0.304,1.113
-0.396,0.368,-1.03
-0.6,-0.286,0.249
-0.473,0.015,-0.212
-0.263,-0.258,0.006
-0.708,-0.061,-0.452
-0.092,-0.019,-0.282
0.422,-0.154,0.091
0.412,0.192,-0.401
0.444,0.314,0.322
-0.126,-0.06,-0.138
-0.228,0.014,0.141
-0.645,0.116,-0.349
-0.42,0.781,-0.802
0.946,0.656,-0.322
0.588,-0.531,2.222
0.532,-0.222,-1.018
-0.314,0.108,-0.152
0.276,0.341,-0.042
0.528,-0.125,-0.261
0.55,-0.41,0.626
0.398,0.185,0.007
0.413,0.178,0.445
0.589,-0.338,0.293
0.643,-0.025,0.547
0.43,-0.159,1.12
0.057,-0.036,0.122
0.106,0.088,0.375
-0.297,0.13,0.378
-0.344,0.181,-0.306
-0.256,0.012,-0.015
0.099,0.26,-0.091
0.203,0.011,-0.061
0.509,0.284,0.375
0.674,-0.157,0.135
0.368,0.226,-0.587
0.626,0.223,0.415
0.174,-0.008,0.802
-0.169,0.185,-0.827
0.025,-0.141,0.022
0.137,0.143,-0.331
0.05,0.145,-0.049
0.084,0.002,0.441
0.091,0.341,-0.326
-0.645,0.284,0.635
-0.122,-0.007,0.233
-0.241,0.214,-0.432
0.102,-0.169,0.257
-0.101,-0.032,-0.262
-0.054,0.051,-0.074
0.219,0.567,-0.513
0.233,0.237,0.066
-0.185,-0.328,0.561
-0.091,0.076,-0.557
-0.201,0.198,0.013
-0.042,0.439,0.641
-0.14,0.309,-0.038
0.454,-0.303,0.068
-0.119,-0.319,-0.263
0.685,0.032,-0.294
0.339,0.056,-0.641
