ax,ay,az
-0.117,-0.05,-0.256
-0.151,0.114,-0.175
-0.433,0.159,-0.441
-0.61,-0.095,-0.163
-0.199,-0.044,-0.186
-0.292,0.058,0.159
-0.021,0.4,0.839
-0.168,0.318,0.675
0.254,-0.015,-0.356
0.159,-0.3,-0.51
-0.352,0.128,-0.24
0.081,0.421,0.133
0.211,0.6,-0.158
0.018,0.039,0.436
0.173,0.314,-0.121
0.327,-0.1,-0.652
-0.025,-0.247,-0.544
0.236,0.094,-0.092
0.192,0.247,0.549
0.013,0.233,0.363
-0.175,0.013,-0.093
-0.344,0.255,-1.216
0.499,-0.1,-0.161
0.488,0.235,0.885
-0.28,0.152,-0.32
-0.508,-0.091,0.114
-0.615,-0.16,0.289
-0.665,0.248,-0.124
-0.237,0.028,0.035
-0.075,-0.228,-0.209
0.112,0.002,0.127
0.281,-0.09,0.898
-0.29,0.167,-0.051
0.299,0.442,0.229
0.009,0.088,0.61
0.413,-0.108,0.781
0.339,0.016,-0.369
0.183,0.211,-0.425
-0.093,-0.031,-0.273
0.035,-0.136,-0.219
-0.209,-0.042,-0.015
-0.286,0.056,0.215
0.012,0.215,-0.27
0.048,0.275,-0.294
-0.188,0.175,0.607
-0.114,0.167,0.438
-0.046,0.855,0.055
0.5,-0.033,-0.615
-0.313,-0.649,-1.457
0.433,0.175,0.152
-0.383,0.037,0.547
0.026,-0.176,-0.265
0.086,-0.145,0.421
-0.527,0.194,0.291
-0.441,0.028,0.636
0.293,0.129,0.399
0.008,0.312,-0.121
-0.059,0.477,-0.238
-0.114,0.495,0.267
-0.106,0.289,0.086
0.126,-0.353,0.096
0.438,0.114,-0.069
-0.078,0.378,0.328
0.402,0.143,0.462
0.054,0.066,-0.024
-0.362,0.137,-0.414
-0.164,0.174,-0.276
0.194,0.211,-0.342
-0.663,0.038,-0.258
0.746,-0.011,-0.766
-0.697,-0.215,-0.151
0.26,-0.051,-0.338
0.435,0.72,-0.446
0.339,0.441,0.188
-0.076,0.32,0.288
-0.197,0.111,0.856
-0.301,0.176,-0.363
-0.192,-0.086,-0.067
-0.258,0.107,-0.367
0.005,0.263,0.149
0.193,0.225,0.179
0.072,0.238,-0.011
-0.035,0.16,0.089
-0.176,0.04,-0.016
-0.002,0.073,-0.445
-0.065,0.005,-0.331
0.114,0.042,0.294
0.214,0.084,-0.515
0.453,0.229,-0.212
-0.579,-0.252,0.786
-0.269,-0.199,0.478
0.671,0.017,-0.155
