ax,ay,az
-0.716,0,-0.005
-0.199,-0.759,0.385
-0.373,-0.078,-0.009
-0.055,0.186,0.636
0.092,0.168,-0.044
-0.22,0.047,-0.712
-0.134,0.023,-0.298
0.019,0.128,-0.082
0.489,0.065,0.032
0.161,0.164,-0.487
-0.803,-0.117,0.164
-0.204,0.243,-0.393
-0.382,0.601,-0.357
-0.05,0.405,0.253
-0.333,0.128,-0.771
0.789,-0.525,0.217
0.637,-0.416,-0.155
-0.152,0.491,-0.177
0.865,1.399,-1.844
-0.053,0.661,0.489
-0.168,-0.633,1.3
0.483,-0.628,-0.522
-0.406,0.12,0.142
-0.338,0.339,0.729
0.264,0.129,0.527
0.086,-0.001,-0.148
0.066,0.152,-0.562
-0.129,0.094,-0.623
0.514,0.258,0.274
0.369,0.207,0.145
0.17,0.102,-0.556
-0.098,0.014,-0.171
0.051,0.205,-0.486
0.126,-0.004,0.132
0.099,0.035,0.211
0.192,0.25,-0.3
0.364,0.208,0.275
0.065,0.226,0.319
-1.004,0.97,-1.639
0.138,-0.313,1.679
0.84,-0.735,2.169
-0.266,-0.447,-0.03
-1.154,1.022,-1.616
-0.288,-0.418,1.444
-0.376,-0.018,-0.048
0.172,0.07,2.012
0.495,0.69,-0.753
-0.375,0.133,-0.092
-0.192,-0.198,-0.206
-0.002,-0.288,0.535
-0.122,-0.351,-0.56
0.373,0.146,-0.362
-0.193,0.329,0.904
-0.03,0.093,-0.084
-0.384,0.511,-0.16
-0.132,0.168,0.153
-0.007,0.827,-1.36
-0.446,0.121,-0.142
0.506,0.04,0.667
1.263,0.422,0.644
-0.122,0.195,0.729
0.114,0.08,0.002
0.014,-0.295,-0.224
0.052,-0.512,0.147
-0.301,-0.081,0.034
-0.137,0.223,-0.336
-0.133,-0.032,-1.506
0.002,0.329,0.207
0.031,0.356,0.93
0.408,0.005,1.005
-0.592,-0.229,-1.062
-0.667,0.836,-1.106
1.175,0.22,1.001
-0.033,-0.148,0.513
-0.541,-0.234,-0.056
0.154,0.192,0.514
-0.381,0.548,0.298
-0.6,0.076,0.136
-0.458,-0.223,-0.36
-0.207,-0.25,-0.246
-0.041,-0.008,-0.239
-0.128,0.539,-0.212
-0.11,0.441,-0.301
-0.037,-0.145,0.219
0.084,-0.274,-0.129
0.054,0.408,0.997
0.979,0.562,0.583
0.449,0.386,0.312
0.567,-0.503,0.764
0.233,-0.228,0.012
0.436,0.124,-0.123
-0.095,0.096,-0.099
-0.35,-0.068,-0.327
-0.343,-0.093,0.104
0.011,-0.071,0.021
0.43,0.321,0.33
0.368,0.179,-0.263
0.279,0.001,-0.282
-0.202,-0.085,-0.269
-0.244,0.114,0.007
-0.051,0.226,0.281
0.467,0.039,-0.03
0.166,-0.039,-0.403
0.495,0.089,0.373
-0.134,0.572,1.163
-1.109,0.858,-0.211
0.295,-0.171,1.394
-0.317,-0.128,0.871
0.104,-0.328,0.179
0.035,-0.241,-0.46
-0.195,0.256,-0.504
