ax,ay,az
-0.431,0.789,-0.728
-0.073,0.536,0.567
0.428,-0.46,1.014
0.122,-0.228,0.505
0.258,0.182,0.115
0.604,0.126,-0.069
0.895,0.188,-0.435
0.151,0.143,0.008
-0.179,0.095,0.104
-0.22,0.091,0.086
-0.255,0.023,0.012
0.042,0.217,0.43
-0.062,-0.085,-0.916
-0.136,-0.297,0.7
-0.354,-0.2,0.523
-0.529,0.261,-0.041
-0.109,0.185,0.33
-0.116,0.464,0.275
0.764,0.402,-0.087
0.366,-0.372,-0.766
0.096,0.656,-2.941
-0.099,0.011,-0.928
-0.311,-0.105,-0.683
0.163,0.162,-0.735
0.213,0.577,0.255
0.337,0.342,0.42
0.154,0.075,0.215
0.509,-0.207,0.101
-0.185,0.537,-0.926
-0.492,0.591,0.417
-0.057,-0.016,0.395
-0.837,0,0.06
-0.345,0.14,-0.387
0.042,0.07,-0.544
0.52,0.231,0.377
-0.68,0.11,1.195
1.267,0.193,-0.294
-0.343,0.382,-0.184
0.281,-0.121,0.148
0.104,0.036,-0.395
0.282,0.015,-0.117
0.397,0.032,-0.946
0.062,-0.095,-0.262
0.278,0.169,-0.418
0.311,-0.011,-0.466
0.459,-0.027,-0.192
-1.414,0.163,2.231
-0.191,0.731,0.215
0.472,0.048,0.92
-0.269,0.319,0.463
0.278,0.206,0.3
-0.431,-0.274,0.679
-0.554,-0.535,-1.135
-0.033,-0.202,-0.286
0.481,0.121,0.814
-0.036,0.125,0.227
-0.144,0.4,-0.893
-0.036,-0.067,-0.521
0.299,-0.056,0.332
-0.073,0.193,0.535
0.332,-0.331,1.363
-0.421,0.122,0.891
0.068,0.247,-0.228
0.273,-0.022,0.203
0.16,-0.267,0.533
-0.04,-0.54,1.513
0.549,-0.527,-0.799
-0.293,-0.05,-1.141
0.166,0.562,-0.092
-0.177,0.24,0.886
-0.179,0.426,-0.363
-0.217,0.053,-0.28
-0.254,-0.052,0.077
0.049,0.104,0.641
0.637,-0.154,0.161
-0.188,0.596,-1.339
-0.021,0.398,0.146
0.289,-0.204,1.262
-0.155,-0.351,0.747
-0.506,0.124,0.055
-0.656,0.246,0.043
-0.166,-0.018,0.057
-0.03,-0.101,-0.2
0.357,0.255,0.072
0.502,0.339,0.332
0.089,0.245,0.575
0.207,-0.067,0.45
0.423,-0.036,-0.106
0.452,-0.372,-0.294
0.546,-0.002,-0.021
0.22,0.05,0.389
0.194,0.227,0.146
0.006,0.132,-0.055
0.026,0.229,-0.21
-0.008,-0.123,-0.122
-0.426,0.026,-0.642
-0.307,0.289,0.042
0.424,-0.04,-0.542
0.261,0.335,1.563
