ax,ay,az
-0.222,-0.008,-0.361
0.588,-0.073,0.565
0.178,-0.049,0.103
-0.118,0.134,0.135
-0.437,0.129,-0.077
-0.018,0.1,-0.445
0.18,0.072,0.094
0.248,-0.108,0.194
-0.006,0.307,-0.359
0.217,0.471,-0.773
-0.159,0.023,0.253
0.139,0.253,0.124
0.064,0.141,0.025
0.084,0.259,-0.626
-0.284,0.338,-0.598
0.101,0.176,0.124
0.193,0.001,-0.053
-0.302,0.255,-0.452
-0.058,0.248,0.452
-0.222,-0.342,0.535
0.011,-0.608,0.678
0.275,-0.408,0.751
-0.018,0.043,0.901
-0.293,0.244,1.784
0.212,0.035,0.242
0.333,0.118,-0.421
0.412,-0.128,-0.325
0.459,-0.257,-0.661
0.261,-0.158,-0.22
-0.352,0.285,-0.615
-0.427,0.483,0.25
0.379,0.457,0.393
-0.109,-0.011,-0.406
0.18,-0.109,0.59
0.029,0.169,-0.033
0.308,0.264,1.331
-0.067,0.287,0.83
-0.057,-0.086,0.551
-0.165,-0.634,-0.843
0.35,-0.099,0.67
-0.116,0.41,0.239
0.002,0.338,-0.186
-0.048,0.295,-0.204
-0.07,0.151,-0.353
0.009,0.058,-0.066
0.066,0.294,0.151
0.614,0.011,1.016
-0.011,0.851,0.198
0.405,-0.174,0.613
0.008,-0.577,0.404
-0.098,-0.266,-0.419
0.541,-0.137,0.292
0.392,0.261,-0.582
-0.164,-0.018,-0.28
-0.285,0.325,-0.112
-0.371,0.097,0.705
0.279,0.63,0.128
0.365,0.128,0.616
0.069,-0.472,0.409
-0.37,0.844,-0.17
-0.764,0.195,-1.005
0.089,-0.171,0.376
-0.115,0.141,0.437
-0.421,-0.041,-0.244
-0.684,0.044,-0.993
-0.148,0.438,0.224
0.236,-0.138,0.503
0.244,0.231,-0.193
0.766,1.175,1.112
1.321,0.329,-0.128
-0.043,-0.347,0.561
-0.062,0.154,0.564
0.42,-0.02,-0.331
-0.445,-0.417,0.253
0.361,-0.155,0.21
-0.311,0.035,-0.209
-0.113,0.278,0.143
0.139,0.405,-0.104
0.027,0.146,-0.668
-0.076,-0.042,-0.199
-0.008,-0.162,-0.133
-0.127,0.274,-0.633
-0.104,0.484,-0.09
-0.567,0.11,0.325
-0.348,0.033,0.124
-0.259,-0.179,0.941
0.079,0.108,0.619
-0.346,-0.244,0.53
0.924,0.371,-0.152
-0.994,-0.392,-0.243
-0.519,0.361,-2.717
-0.478,0.054,0.826
-0.536,0.086,0.047
-0.419,0.012,-0.773
-0.324,0.021,0.001
-0.298,0.067,-0.796
-0.092,0.449,-0.216
0.029,0.612,-0.36
