ax,ay,az
0.134,-0.537,0.156
-0.632,-0.32,0.085
0,-0.002,-0.23
0.066,0.36,0.456
-0.29,0.707,-0.5
-0.191,0.205,-0.985
-0.207,-0.045,-0.18
0.123,0.905,-0.282
0.451,-0.319,0.389
0.709,-0.649,0.381
-0.363,1.057,0.225
-0.477,-0.002,0.615
0.251,-0.698,0.666
0.623,-0.264,0.675
-0.146,0.074,0.241
0.011,0.134,-0.762
-0.189,0.183,-0.315
0.265,-0.01,0.222
0.656,0.44,-0.688
0.054,0.341,0.733
0.168,0.302,-0.363
0.423,0.05,-0.353
-0.064,-0.061,0.301
-0.67,-0.337,0.509
0.21,0.903,-0.921
0.468,0.152,0.168
-0.296,0.149,0.179
0.088,-0.203,-0.101
-0.689,0.064,0.324
-0.172,-0.254,-0.027
-0.251,0.007,0.306
-0.037,0.456,-0.075
0.317,-0.08,-0.585
-0.493,0.548,-0.105
0.122,-0.165,0.531
-0.291,0.96,0.481
-1.052,0.838,0.516
-0.124,-0.427,0.457
0.79,-0.282,0.947
-0.428,0.254,0.974
1.007,-0.11,-1.426
0.141,-0.286,0.184
-0.044,-0.36,0.187
0.065,0.263,0.05
0.024,0.123,0.072
0.065,-0.462,0.052
0.605,-0.103,-0.187
0.301,0.663,0.769
-0.208,0.76,-0.614
0.546,0.103,-1.08
0.192,-0.208,-0.344
0.141,-0.411,1.729
-1.057,0.541,0.939
-0.213,-0.256,0.418
-0.244,-0.153,0.322
-0.164,-0.029,0.687
-0.403,0.526,-0.217
-0.346,0.184,-0.129
-0.39,-0.909,2.362
-0.542,-0.727,1.062
-0.443,-0.841,0.322
0.075,0.415,0.401
-0.574,0.762,0.693
-0.258,0.541,0.252
0.826,0.297,-0.103
1.078,0.093,0.125
0.578,-0.628,0.596
-0.15,0.264,0.025
-0.22,0.111,-0.347
0.414,0.014,-0.392
0.342,-0.235,-0.536
-0.202,0.655,0.033
-0.478,0.734,0.944
0.799,0.521,-1.034
0.441,-0.78,-0.435
1.131,0.019,-0.601
-0.844,0.182,1.157
-1.405,0.503,0.093
-0.419,0.228,-0.498
-0.02,-0.078,-0.206
-0.293,0.217,0.471
-0.013,0.013,0.179
0.116,0.413,-0.253
0.565,0.943,-0.394
-0.346,-0.084,0.415
-0.857,-0.101,0.179
-0.147,-0.074,0.26
0.577,0.689,-0.865
0.199,-0.334,0.433
-0.17,-0.345,0.247
0.27,0.056,-0.029
-0.478,-0.046,0.539
0.043,-0.394,-0.359
0.414,0.226,-0.347
