ax,ay,az
0.436,-0.074,-0.352
0.427,0.104,-0.726
-0.008,0.421,0.441
0.018,0.311,-0.289
0.555,-0.602,0.49
-0.189,0.204,-0.498
-0.341,0.154,0.732
-0.252,0.337,-0.211
-0.319,-0.164,0.081
-0.445,-0.374,-0.049
-0.337,0.113,0.035
0.083,0.432,0.29
0.249,0.424,-0.226
-0.055,0.261,-0.737
-0.218,0.028,-0.128
-0.155,0.367,0.291
-0.133,0.389,-0.492
0.002,-0.139,-0.481
-0.135,-0.1,-0.143
0.012,0.104,1.053
0.725,0.289,-0.072
0.301,0.589,-0.352
1.167,-0.322,0.904
0.085,-0.482,-0.176
-0.038,-0.098,-1.04
-0.647,0.14,0.667
-0.094,0.252,0.278
0.201,0.344,0.04
0.232,0.083,-0.15
-0.046,0.394,-1.037
-0.271,0.19,-0.313
0.142,0.459,0.468
0.355,-0.054,0.901
-0.425,-0.09,0.754
-0.032,0.15,0.225
-0.006,-0.017,-0.225
-0.423,-0.153,-0.236
-0.653,-0.122,0.263
-0.192,0.152,0.205
-0.033,-0.125,-0.083
0.517,0.003,0.349
0.453,0.024,-0.374
0.167,0.375,-0.594
0.159,0.408,0.041
-0.291,0.637,0.182
-0.252,0.294,1.11
1.088,-0.571,1.64
-0.269,-0.08,0.372
0.764,-0.201,-0.197
-0.623,-0.087,0.532
0.253,0.106,-0.338
-0.404,0.069,-0.571
0.214,-0.372,0.112
0.346,-0.006,-0.414
0.406,0.22,0.122
0.114,0.263,0.384
0.06,0.158,0.187
0.268,0.225,0.067
-0.094,0.222,-0.03
-0.458,0.183,0.054
0.237,0.546,0.03
-0.006,0.228,0.329
-0.267,-0.482,0.259
-0.216,-0.465,0.12
-0.246,-0.334,-0.059
-0.354,-0.052,0.502
-0.421,0.368,-0.247
-0.383,0.335,-0.321
0.047,-0.026,-0.089
0.336,-0.091,0.23
0.446,0.17,0.2
-0.015,0.586,-0.057
-0.09,0.535,-0.031
0.442,-0.243,0.602
-0.059,0.704,-1.928
-0.084,-0.001,0.987
0.454,0.059,1.173
-0.275,0.378,-0.5
0.224,0.102,0.159
0.181,-0.197,0.176
-0.061,-0.015,-0.344
-0.107,-0.303,-0.1
0.033,-0.063,-0.083
-0.117,0.448,-0.139
0.551,0.346,-0.108
0.305,0.062,0.657
-0.045,0.176,0.457
-0.852,1.694,-1.34
-0.375,-0.273,0.459
-0.117,-0.579,-0.23
-0.496,-0.221,-0.159
-0.092,0.325,-0.272
