ax,ay,az
-0.188,0.316,0.111
0.6,-0.018,-0.456
0.422,-0.498,0.635
-0.747,-0.444,0.379
0.622,-0.619,-0.215
0.648,0.626,-0.435
0.681,0.286,-0.248
-0.011,-0.507,0.277
-0.391,-0.003,0.08
0.324,0.332,-0.723
0.072,-0.066,0.102
0.217,-0.096,-0.277
0.276,-0.283,0.778
-0.466,0.202,1.252
-0.535,0.544,-0.435
0.029,-0.291,-0.383
0.09,-0.124,-0.157
-0.241,0.452,0.097
0.051,0.3,0.072
0.202,0.319,-0.291
0.015,0.285,0.023
0.125,0.376,0.133
-0.128,0.117,0.471
-0.286,0.489,0.106
0.227,-0.156,-0.429
-0.368,-0.216,0.937
0.207,-0.249,1.003
-0.171,0.297,-0.012
0.339,-0.016,0.198
0.306,0.255,-0.546
-0.649,0.574,0.065
-0.431,0.131,0.416
0.088,0.045,-0.134
0.289,-0.13,0.089
0.42,-0.39,-0.097
0.219,0.343,-0.573
-0.117,0.372,0.552
-0.286,-0.396,1.061
-0.342,-0.646,1.368
0.518,0.158,-0.258
-0.227,0.563,0.405
0.208,0.347,0.563
0.418,0.258,0.873
0.315,0.353,0.788
-0.529,-0.259,1.09
-0.077,-0.063,-0.31
-0.368,0.206,-0.266
-0.391,-0.056,0.167
-0.189,0.356,0.093
0.186,-0.175,0.321
-0.179,0.174,-0.047
-0.415,0.631,-0.717
0.118,0.524,0.214
0.094,-0.597,0.032
0.813,0.266,-1.22
0.77,-0.312,-0.419
-0.472,0.014,1.008
0.253,-0.141,-0.473
0.085,-0.166,0.151
-0.207,0.024,0.161
0.096,0.394,0.135
0.536,0.299,0.095
0.385,0.107,0.171
0.134,0.232,0.462
-0.689,0.038,0.262
0.194,-0.128,-0.636
-0.478,0.567,0.633
-0.003,0.136,-0.712
-0.381,-0.417,0.733
-0.797,0.032,-0.066
-0.893,-0.156,0.06
0.369,0.303,-0.352
0.258,0.019,0.763
-0.09,0.292,-0.144
-0.06,0.258,-0.092
-0.119,0.202,0.93
0.615,-0.174,0.15
0.564,-0.644,0.025
0.378,-0.337,-0.728
0.351,-0.031,-0.329
-0.222,0.697,0.134
-0.285,0.484,-0.193
0.287,-0.525,0.928
0.311,0.861,-1.585
-0.837,0.934,0.389
-0.629,-0.069,-0.04
0.374,-0.332,0.326
-0.189,-0.118,-0.437
0.119,-0.165,-0.315
-0.096,0.846,-0.19
-0.428,0.438,-0.176
0.173,-0.311,-0.362
-0.138,-0.03,-0.29
