ax,ay,az
0.405,0.216,-0.606
-0.338,0.206,-0.268
-0.861,0.424,0.337
-0.477,0.224,-0.276
0.085,-0.235,-0.509
0.137,-0.311,-0.347
0.227,0.175,0.835
0.36,0.518,0.1
1.104,0.385,-1.047
0.088,-0.145,0.053
-0.973,-0.078,0.703
-0.604,-0.252,0.269
-0.517,-0.57,-0.116
-0.494,0.744,-0.006
0.145,0.235,-0.615
0.3,0.013,0.119
0.27,0.007,-0.095
-0.201,-0.073,0.123
-0.286,0.45,0.311
0.055,0.323,-0.018
-0.477,0.493,0.645
0.122,0.206,-0.1
0.434,-0.527,0.382
0.31,-0.054,0.303
0.333,0.563,0.349
-0.367,-0.203,0.098
-0.92,0.71,-0.309
0.238,-0.207,0.414
-0.424,-0.323,1.013
-0.402,0.579,-0.265
0.26,0.294,0.077
-0.016,-0.205,-0.121
-0.598,0.735,0.073
-0.485,0.894,0.252
0.01,0.571,-0.112
0.369,-0.635,0.017
0.057,-0.016,0.07
0.101,0.068,-0.252
-0.907,0.564,0.335
-0.023,-0.555,1.182
0.197,0.88,-0.113
0.336,0.01,0.52
0.356,0.178,-0.071
-0.019,0.009,0.203
-0.301,0.3,-0.233
-0.51,-0.325,0.201
0.238,0.649,-0.455
0.207,0.128,0.307
-0.008,0.073,-0.108
0.127,-0.01,-0.16
-0.034,-0.587,-0.146
-0.339,-0.331,0.257
0.542,0.098,-0.049
0.488,0.377,-0.657
0.23,0.254,-0.27
-0.126,-0.296,-0.073
-0.32,0.6,0.104
1.074,0.058,-0.08
-0.361,0.66,0.676
-0.393,-0.107,0.477
-0.413,-0.253,0.461
0.294,-0.043,0.08
-0.271,-0.23,0.979
-0.159,0.581,-0.024
-0.296,0.4,-0.554
0.118,-0.068,-0.656
0.221,0.209,-0.461
0.026,0.318,0.218
-0.649,0.558,0.044
0.005,0.371,0.016
-0.065,0.029,0.19
0.372,0.132,-0.686
0.075,-0.392,-0.476
0.248,-0.324,-0.893
-0.411,0.651,0.09
1.183,1.305,-0.566
-0.009,-0.598,1.621
-0.23,-0.59,2.053
0.135,0.381,-0.196
-0.185,-0.027,-0.226
-0.128,-0.479,-0.353
0.383,-0.035,-0.219
-0.082,0.646,0.378
-0.302,0.006,-0.087
0.209,-0.467,-0.272
-0.285,0.686,-0.153
0.14,0.659,-0.139
0.142,0.285,0.599
0.133,-0.382,0.688
-0.784,-0.236,0.473
0.233,1.015,-1.05
0.161,-0.357,0.387
-0.128,0.505,-0.303
0.087,-0.015,0.556
-0.166,-0.059,0.812
0.262,0.549,-0.758
-0.264,0.264,-0.464
0.3,-0.033,-0.298
-0.182,0.149,0.089
-0.194,0.121,0.146
0.051,-0.165,-0.035
-0.412,0.578,0.104
-0.477,1.383,-0.483
0.062,-0.071,0.445
-0.618,-0.328,0.888
0.127,-0.315,0.545
0.104,-0.536,1.416
1.137,-0.334,0.096
-0.534,0.021,0.449
0.159,0.402,-0.294
0.616,0.04,-0.03
-0.094,0.127,-1.022
-0.056,-0.225,-0.369
-0.225,0.753,-0.803
0.481,-0.272,0.4
0.518,0.278,0.18
0.011,0.563,0.238
-0.022,0.333,0.396
0.216,-0.044,0.547
-0.11,-0.173,1.022
0.445,0.065,-0.332
-0.876,-0.193,0.609
-0.03,0.585,0.027
-0.584,0.142,-0.528
-0.263,0.084,-0.405
-0.314,-0.357,0.221
