ax,ay,az
-0.384,0.333,0.403
0.162,0.121,-0.166
0.194,-0.017,0.096
0.15,0.03,0.019
-0.019,0.041,0.144
-0.014,0.111,-0.091
-0.356,-0.07,-0.774
-0.313,-0.001,-0.049
-0.248,0.04,0.5
0.055,0.122,0.953
0.391,0.259,0.33
0.151,0.309,-0.01
0.533,0.152,1.033
0.224,-0.149,0.988
-0.537,-0.166,-0.824
-0.031,0.271,-0.687
-0.121,0.074,-0.191
-0.607,0.121,0.509
0.084,0.287,-0.249
-0.101,-0.176,-0.144
0.078,0.089,0.708
-0.241,-0.154,0.411
0.171,0.042,-0.392
0.151,0.341,0.122
0.002,1.137,-0.898
-0.225,0.243,0.093
-0.097,-0.071,0.234
-0.173,-0.199,0.453
0.329,-0.326,1.066
0.424,0.089,-0.207
0.139,0.167,-0.275
0.81,0.053,-0.519
-0.238,0.533,0.041
-0.285,0.525,0.016
-0.68,0.251,0.323
-0.11,0.03,0.657
0.358,-0.242,0.156
0.956,-0.169,-0.052
0.771,-0.133,-0.342
0.209,0.229,-0.068
-0.088,0.26,-0.298
-0.225,0.25,-0.353
-0.555,0.086,-0.015
-0.208,0.28,-0.073
-0.387,0.026,-0.01
0.476,-0.178,1.113
0.06,-0.032,1.151
0.212,0.18,-0.388
-0.193,0.017,-0.251
0.168,0.281,0.106
-0.26,0.168,0.203
-0.092,0.027,-0.018
-0.114,0.232,-0.407
-0.122,0.231,-0.331
-0.267,0.314,-0.005
-0.211,0.302,-0.064
-0.024,-0.175,-0.028
0.059,-0.009,-0.131
0.066,0.297,0.029
0.038,0.665,-0.405
-0.036,0.327,-0.404
-0.555,-0.388,0.785
0.485,-0.59,0.728
0.022,0.202,0.063
0.124,0.236,0.407
-0.008,-0.12,0.281
0.262,-0.044,-0.3
0.308,0.031,-0.28
0.16,0.215,-0.449
-0.166,0.138,-0.24
-0.052,0.212,0.13
0.145,0.115,0.301
0.141,0.244,0.412
0.042,0.395,-0.059
0.718,0.274,0.563
0.231,0.109,0.249
-0.849,-0.044,-0.258
-0.423,-0.15,-0.309
0.075,-0.297,-0.094
-0.196,0.189,-0.496
-0.102,0.091,0.138
0.322,0.1,0.74
0.102,0.272,0.4
-0.346,0.548,-0.158
-0.075,0.166,-0.169
0.411,-0.311,0.368
0.373,-0.675,0.892
0.162,0.323,-1.393
-0.212,0.552,0.363
0.61,0.253,0.53
-0.517,-0.14,-0.449
0.032,0.051,-0.142
0.167,0.041,-0.248
-0.169,0.324,-0.682
