ax,ay,az
-0.58,0.556,0.716
-0.363,0.243,0.418
0.28,0.341,0.126
0.782,0.305,-0.589
0.159,-0.085,-0.129
-0.208,-0.272,-0.165
-0.496,-0.302,-0.247
-0.116,0.368,-0.77
-0.046,0.945,0.622
-0.053,0.178,1.329
0.356,-0.44,0.165
-0.444,0.091,0.358
0.084,0.073,0.748
-0.176,-0.357,0.394
0.105,-0.745,-0.242
-0.763,0.235,0.138
0.058,0.018,0.341
0.663,-0.654,0.275
0.248,0.106,-0.13
-0.063,0.474,0.488
-0.077,0.352,0.332
-0.189,0.087,0.979
-0.199,0.35,0.304
0.222,-0.117,-0.26
-0.175,-0.013,0.322
0.476,-0.394,1.451
-0.501,0.285,0.129
-0.093,0.02,0.958
0.621,0.235,-0.049
0.436,0.113,-0.511
0.019,-0.331,-1.589
-0.443,-0.018,-0.298
0.552,0.674,0.609
0.473,0.296,0.599
0.191,-0.336,1.151
-0.883,0.209,-1.223
-0.852,0.067,-0.141
0.022,-0.143,0.972
-0.411,0.098,0.583
-0.015,0.196,-0.215
0.003,0.002,-0.231
-0.157,0.037,-0.252
0.061,0.468,-0.091
0.174,0.2,-0.621
0.19,-0.052,-0.075
-0.493,0.538,0.324
-0.485,0.716,0.384
-0.266,-0.023,0.605
0.392,-0.176,0.188
0.219,-0.011,0.911
0.604,-0.133,0.455
-0.031,0.105,-0.666
-0.611,-0.076,-0.905
-0.225,0.04,-0.182
-0.045,0.211,0.167
-0.082,0.172,0.136
0.149,0.126,-0.405
-0.34,0.411,-0.971
-0.427,0.326,-0.46
-0.303,0.356,0.591
0.005,0.154,0.415
-0.006,0.55,-0.354
-0.063,0.401,-0.778
0.446,0.276,-0.195
-0.954,0.122,0.098
-0.427,-0.368,0.273
-0.338,-0.246,0.459
0.398,0.03,-0.118
0.49,-0.071,0.078
0.16,-0.056,-0.274
-0.221,0.317,-0.587
-0.026,0.275,0.395
0.184,0.761,0.312
-0.077,-0.118,1
0.101,0.075,0.031
0.659,-0.34,-0.411
-0.037,-0.246,-0.261
0.244,0.307,-0.528
0.235,0.025,0.243
0.091,-0.273,-0.296
-0.039,0.248,-0.149
-0.214,0.482,0.311
0.054,0.161,0.889
0.079,-0.021,0.15
-0.157,0.399,-0.362
-0.168,0.154,0.169
0.04,-0.04,-0.572
0.513,-0.161,0.084
0.081,-0.043,0.441
-0.312,-0.035,0.133
-0.422,0.055,-0.143
-0.342,-0.081,0.067
-0.164,0.18,0.14
