ax,ay,az
-0.119,0.258,0.219
0.04,0.001,0.004
-0.038,0.167,0.282
-0.152,0.532,-0.308
-0.22,0.201,0.429
-0.69,-0.412,0.125
-0.215,0.096,-0.346
-0.498,0.133,-0.119
-0.487,0.576,-0.669
-0.512,0.374,0.393
0.605,-0.421,0.716
0.739,-0.428,0.872
0.51,-0.072,-0.779
0.263,0.269,-0.191
-0.262,0.543,-0.142
-0.447,-0.047,-0.171
-0.209,0.052,0.076
0.072,0.47,-0.075
0.229,0.138,-0.209
0.321,0.346,-0.501
-0.096,0.58,-0.008
0.388,0.119,-0.132
-0.038,-0.168,1.016
-0.065,0.33,-0.352
-0.259,0.552,-0.45
-0.004,-0.086,0.045
-0.415,-0.535,-0.445
-1.056,-0.154,-0.998
-0.846,0.376,-0.374
0.234,-0.652,0.625
0.046,-0.354,0.467
0.165,0.253,-0.023
0.712,0.419,0.32
-0.086,0.607,0.937
0.002,0.046,0.763
0.253,-0.281,0.361
-0.018,-0.48,0.304
0.629,0.125,-0.844
1.031,-0.105,-0.283
-0.33,0.124,0.197
0.153,-0.008,-0.458
-0.143,0.028,-0.135
0.128,0.253,-0.239
0.293,0.209,-0.101
0.39,0.384,0.345
0.304,0.359,0.413
-0.003,0.795,-0.55
0.337,-0.135,0.544
-0.209,0.035,0.038
-0.693,-0.481,0.511
-0.19,-0.139,-0.114
-0.668,0.304,-0.479
-0.312,-0.037,0.026
-0.486,-0.072,0.242
-0.08,0.09,-0.077
0.155,0.589,0.413
0.169,0.031,0.445
0.433,0.238,0.265
0.068,0.236,0.755
-0.009,-0.022,0.585
0.565,-0.266,0.339
0.265,-0.025,-0.707
0.718,-0.182,-0.208
-0.089,-0.025,0.055
-0.095,0.106,0.377
-0.224,0.175,-0.274
-0.287,-0.106,0.261
-0.084,-0.345,-0.345
0.025,0.006,-0.268
-0.183,0.086,0.228
0.36,0.522,0.252
0.309,0.464,0.636
0.324,0.439,-0.303
0.464,0.205,-0.174
-0.128,0.293,0.518
-0.758,-0.221,0.411
-1.283,-0.753,-0.343
-0.692,-0.303,0.283
-0.229,0.219,0.006
0.105,0.249,-0.267
-0.437,0.498,0.534
0.498,0.441,-0.154
0.467,0.005,-0.17
0.128,0.278,-0.589
-0.077,0.1,-0.688
-0.381,0.05,-0.107
-0.064,-0.219,0.302
0.153,0.782,-0.672
1.004,-0.369,1.715
1.054,-0.391,-0.065
0.082,-0.264,-1.253
-0.93,0.356,1.195
0.349,0.369,0.308
0.523,-0.118,-0.216
-0.062,0.26,-0.74
0.002,0.372,-0.118
0.116,-0.151,0.128
0.159,-0.528,0.136
-0.958,0.569,-0.406
