ax,ay,az
-0.025,0.612,0.509
-1.114,-0.082,1.182
-0.588,-0.44,0.255
-0.369,-0.214,-0.346
-0.112,-0.046,-0.387
0.232,-0.089,-0.396
0.002,0.083,0.422
-0.049,0.208,0.324
-0.222,0.207,0.412
0.028,0.597,-0.094
0.41,0.029,-0.519
0.351,-0.007,-0.184
0.144,0.151,0.377
-0.785,0.394,0.513
-0.943,-0.326,2.359
0.064,-0.056,-0.36
0.711,-1,0.751
0.837,-0.094,0.117
0.291,0.795,-0.648
-0.74,0.721,0.105
0.224,-0.511,-0.825
-0.214,-0.384,-0.535
0.257,0.357,0.051
0.734,0.604,0.672
0.505,0.369,-0.337
-0.157,-0.845,-0.174
-1.041,-0.555,1.217
-0.357,0.503,-0.034
-0.357,0.813,0.037
-0.911,0.181,0.904
0.3,-0.916,1.173
0.115,0.041,-0.181
-0.1,0.622,-0.57
-0.03,0.387,-0.733
-0.113,0.013,-0.356
-0.104,-0.633,-0.31
0.189,0.172,0.071
-0.027,0.806,0.325
0.118,0.765,-0.014
0.193,0.339,-0.001
0.062,-0.495,0.089
0.005,0.694,-0.452
0.23,-0.564,1.371
-0.068,0.286,-0.319
0.139,-0.486,0.46
0.616,0.11,0.194
-0.934,0.628,2.055
0.274,-0.096,-1.061
-0.506,-0.14,-0.397
-0.173,0.149,1.095
-1.338,-0.821,1.418
-0.783,0.859,1.755
-0.409,-1.004,1.08
0.639,-0.5,-0.433
0.331,0.427,0.042
-0.88,0.643,-0.143
-0.021,-0.302,-0.358
0.119,-0.065,0.117
0.287,0.104,-0.094
0.748,0.099,0.659
-0.937,0.891,0.325
-0.178,0.021,-0.517
-0.258,0.17,-0.058
-0.247,0.425,0.325
0.254,0.054,-0.153
-0.726,-0.566,1.039
0.164,-0.252,0.666
-0.04,0.43,0.572
0.151,0.469,0.128
0.298,0.103,-0.177
0.351,-0.091,-0.218
-0.14,-0.126,-0.058
-0.132,0.12,0.673
0.482,-0.097,-0.269
0.21,0.205,-0.464
-0.219,0.61,0.452
-0.799,0.176,0.154
0.147,-0.606,-0.335
0.112,-0.224,0.225
0.126,0.669,0.01
0.142,0.309,-0.284
-0.219,0.057,-0.107
-0.182,-0.234,-0.066
-0.737,0.217,0.623
0.06,-0.362,0.431
1.196,-0.897,-0.154
0.888,-0.011,0.829
-0.099,0.242,-0.214
0.292,0.487,0.159
1.003,0.286,-0.004
-0.371,0.086,0.02
-0.444,0.066,-0.474
-0.048,0.328,0.237
-0.562,0.228,0.324
-0.3,-0.331,0.505
-0.15,0.019,0.211
-0.292,-0.082,-0.053
-0.351,0.308,-0.086
