ax,ay,az
-0.324,1.1,0.444
-0.19,0.235,0.715
-0.17,-0.025,0.988
0.178,0.194,0.508
-0.992,-0.134,0.058
-0.301,-0.729,0.353
-0.506,0.177,-0.064
0.084,0.555,-0.823
0.059,0.699,-0.357
-0.191,0.073,0.185
-0.114,-0.153,0.23
0.032,0.068,-0.155
-0.072,-0.184,-0.367
0.582,0.212,0.003
-0.683,1.361,1.77
0.585,-0.568,-0.063
0.306,-0.547,-0.408
-0.328,-0.714,-0.239
0.486,0.702,-0.871
-0.343,1.146,-0.665
-0.266,0.277,0.481
0.36,-0.206,0.208
0.375,0.069,-0.118
-0.298,0.765,-0.072
0.271,0.165,-1.155
-0.329,-1.338,0.361
0.281,0.119,0.939
-0.459,0.729,0.38
-0.493,0.434,0.151
-0.185,0.016,-0.119
-0.459,0.411,0.37
-0.333,0.135,0.526
0.263,0.437,-0.308
-0.383,0.45,0.288
-0.104,-0.34,-0.064
0.227,-0.817,1.086
0.065,-0.607,-0.022
0.22,-0.02,-0.779
0.069,0.271,0.264
-0.219,0.373,-0.102
0.011,0.039,0.124
-0.009,0.28,0.437
-0.063,0.49,-0.113
-0.047,0.636,-0.008
0.338,0.214,-0.409
0.17,-0.814,0.257
-1.336,1.213,1.382
-0.546,0.003,-0.313
-0.325,0.6,-0.21
0.102,-0.343,-0.378
-0.021,0.073,-0.392
0.117,-0.108,-0.154
-0.617,-0.001,0.767
0.32,0.264,-1.268
0.614,0.617,-0.121
-0.013,0.066,-0.063
0.047,0.001,0.291
-0.343,0.383,0.604
0.386,-0.034,-0.177
0.906,0.523,-0.142
0.883,-0.125,0.229
-0.28,-0.018,-0.713
-0.701,0.165,0.946
-0.331,-0.49,0.429
0.677,-0.65,-0.275
0.854,-0.214,-1.618
-0.065,0.286,-0.082
-0.215,-0.034,0.084
-0.909,1.168,1.349
-0.03,0.425,-0.379
-0.301,0.546,1.15
-0.234,0.285,0.602
-0.077,0.452,0.358
-0.059,1.063,-0.39
-0.075,-0.162,-0.135
0.267,-0.03,-0.539
0.307,-0.012,-0.107
-0.203,0.192,1.04
-0.453,0.22,0.632
-0.768,0.131,0.805
-0.831,-0.016,-0.418
-0.038,-0.036,-0.806
-0.613,0.738,0.467
-0.334,0.302,0.018
-0.144,0.193,0.237
-0.252,0.254,-0.08
-0.005,-0.774,-0.737
-0.611,1.153,0.138
