ax,ay,az
-0.721,0.924,0.152
0.386,-0.191,0.681
-0.442,-0.222,-0.037
-0.218,0.055,0.123
-0.3,0.12,-0.38
0.184,0.284,-0.79
0.19,0.113,0.136
0.192,-0.04,0.391
0.24,-0.064,0.291
-0.152,0.106,0.083
0.043,0.398,-0.186
-0.715,-0.04,-0.181
0.216,-0.094,-0.224
0.35,0.09,0.126
0.287,0.143,-0.248
-0.162,0.242,0.31
0.25,0.105,1.836
0.291,0.098,0.529
-0.318,0.044,0.221
0.298,0.238,0.148
-0.181,0.511,-0.765
-0.23,0.182,-0.402
-0.254,0.123,-0.443
0.226,0.083,-0.406
-0.023,0.172,-0.68
0.032,-0.093,0.773
0.31,-0.131,0.161
0.557,0.426,0.344
-0.028,0.583,-0.37
-0.514,0.262,0.937
-0.716,-0.025,0.734
0.223,-0.217,0.561
-0.129,0.133,-0.681
0.505,-0.273,-0.088
0.178,-0.131,-0.484
0.501,-0.219,0.106
0.144,-0.413,0.676
0.446,-0.123,0.244
0.53,0.234,0.036
0.201,0.021,0.171
-0.415,0.23,-0.115
-0.146,0.006,-0.068
-0.199,0.178,0.278
0.14,0.526,0.761
0.545,0.325,0.23
0.135,0.466,-0.983
-0.115,-0.088,0.168
0.367,-0.362,0.258
-0.695,-0.408,0.653
-0.456,0.006,0.136
-0.417,0.11,0.124
-0.483,0.229,-0.157
-0.084,0.1,0.597
-0.079,-0.111,-0.137
0.783,0.278,-0.428
0.763,0.375,-0.274
-0.029,0.455,-0.553
0.887,-0.134,-0.275
0.794,-0.077,0.906
0.723,-0.206,1.841
0.548,0.138,-0.33
-0.884,-0.173,-0.998
-0.094,-0.123,-0.029
-0.145,-0.244,-0.061
-0.058,-0.085,-0.504
-0.364,0.448,-0.224
0.055,0.577,0.058
-0.148,0.376,0.414
0.053,0.125,0.295
0.605,0.447,-0.29
-0.013,-0.195,0.156
-0.053,-0.265,-0.028
-0.742,0.248,-0.618
-0.418,0.411,-0.695
0.113,0.095,0.231
-0.382,0.166,-0.036
-0.168,-0.018,-0.074
-0.11,0.087,-0.395
-0.109,0.12,0.377
1.024,0.11,1.45
1.111,-0.742,0.049
-0.713,-0.203,-0.721
-0.339,0.223,-0.164
-0.436,0.305,0.85
0.528,0.329,0.154
0.456,0.297,-0.599
0.253,-0.118,-0.748
0.097,-0.193,0.159
-0.296,0.169,-0.441
-0.121,0.296,0.298
0.308,0.13,0.728
-0.123,0.46,-0.796
-0.021,0.246,0.404
0.355,0.09,0.623
-0.467,0.074,-0.036
-0.473,-0.161,0.053
-0.795,0.15,-0.379
-0.142,0.055,0.172
0.332,0.165,-0.436
