ax,ay,az
0.019,0.158,-0.01
-0.468,0.242,0.644
-0.703,-0.185,0.142
-0.464,-0.36,0.261
0.299,-0.409,0.661
0.476,0.076,-0.016
0.18,0.579,0.094
0.114,0.789,0.237
-0.366,0.639,-0.001
-0.328,0.809,-0.627
0.213,-1.396,1.09
0.36,0.049,-0.582
0.592,-0.131,1.214
0.721,0.471,0.176
0.56,-0.095,-0.338
0.271,-0.031,0.014
-0.501,0.408,0.224
-0.136,-0.06,0.111
0.406,-0.196,0.094
0.354,-0.24,-0.207
-0.298,0.077,-0.354
0.214,0.339,-0.815
0.076,1.473,-0.811
0.207,-0.022,0.778
-0.467,-0.597,1.624
-1.101,-0.056,-0.153
-0.314,-0.656,-0.512
0.024,-0.209,-0.878
0.465,0.539,0.255
-0.043,0.385,0.206
0.044,-0.014,0.325
0.097,-0.111,-0.332
-0.123,0.064,-0.179
-0.512,0.529,-0.231
0.237,1.291,-1.132
1.054,0.893,1.781
0.575,-0.286,0.528
-0.109,-0.507,0.64
-0.163,-0.347,-0.357
-0.402,-0.191,-0.704
0.438,0.081,0.355
0.734,0.545,0.085
0.645,-0.027,-0.861
-0.204,0.083,0.554
-0.27,0.34,0.668
0.389,-0.415,1.097
-0.114,-0.59,1.044
-0.366,0.296,-0.831
-0.452,-0.113,0.51
-0.13,0.092,-0.151
-0.111,0.196,0.04
-0.185,0.303,-0.135
0.231,0.292,-0.439
-0.373,0.364,-0.506
-0.274,-0.156,-0.149
-0.144,-0.208,-0.14
0.052,0.06,0.301
-0.024,0.19,0.105
0.382,0.694,-0.541
-0.171,0.308,-0.05
0.376,-0.312,1.216
0.371,-0.493,0.014
0.125,0.482,-0.022
0.09,-0.024,0.159
-0.021,0.236,-0.476
-0.045,0.016,-0.258
-0.28,-0.089,-0.467
0.009,0.11,0.103
0.26,0.344,-0.292
0.228,-0.029,-0.645
-0.348,0.255,-0.745
-0.5,0.435,0.643
0.461,0.196,1.395
0.088,0.322,0.276
0.074,-0.344,0.195
-0.384,-0.08,0.58
-0.873,0.029,-0.287
-0.601,0.048,-0.089
-0.516,-0.203,0.491
-0.495,-0.073,0.055
-0.288,0.329,-0.048
0.239,0.273,-0.245
0.287,0.054,-0.243
0.038,0.045,-0.34
0.017,0.157,-0.174
-0.226,0.223,-0.027
0.088,0.148,0.524
-0.103,0.004,-0.303
0.173,0.143,-0.197
0.256,0.206,0.11
0.142,0.028,-0.881
-0.432,0.221,-0.281
0.232,0.464,0.511
0.334,0.279,0.417
-0.209,0.202,-0.347
0.691,0.149,0.31
