ax,ay,az
-0.464,0.078,0.253
0.042,-0.12,-0.434
0.147,-0.007,-0.262
0.561,0.089,-0.662
0.154,0.296,-0.373
-0.027,0.408,-0.515
-0.111,0.497,0.054
0.291,0.163,0.628
-0.026,0.185,0.435
0.021,0.095,0.252
-0.182,0.192,-0.155
-0.522,-0.07,-0.408
-0.278,-0.018,-0.305
-0.447,0.586,-0.251
-0.139,0.294,-0.255
0.087,0.243,-0.177
0.527,0.007,0.756
0.198,-0.204,-0.062
0.337,-0.29,-0.383
0.49,0.303,-0.284
-0.245,0.771,-1.02
0.126,-0.145,0.425
0.129,-0.248,0.599
0.169,0.01,-0.29
-0.079,0.033,-0.321
-0.03,0.16,-0.363
-0.077,0.491,-0.085
0.282,0.298,0.811
0.087,0.264,0.742
-0.334,0.004,0.985
-0.176,-0.477,0.397
0.05,-0.167,-0.162
0.023,0.427,0.399
0.077,0.7,-1.434
-0.503,0.286,0.134
-0.335,0.024,0.507
-0.135,-0.025,0.047
0.277,-0.053,-0.493
0.287,-0.563,0.073
0.523,0.125,0.541
0.241,0.346,0.545
0.202,-0.159,1.294
-0.208,-0.196,-1.281
-0.428,0.325,-0.828
0.354,0.139,-0.268
0.099,-0.117,-0.333
0.288,-0.174,-0.022
-0.122,-0.29,0.26
-0.195,0.054,0.705
-0.102,0.421,0.166
0.137,0.183,0.276
-0.188,0.558,-0.096
-0.799,0.07,0.958
0.049,-0.515,1.048
-0.709,-0.413,-0.053
0.145,-0.271,0.288
0.138,0.025,0.6
0.061,0.457,0.51
0.092,0.339,0.125
0.101,0.142,0.085
0.161,-0.35,-0.088
0.076,0.142,1.035
-0.088,0.217,0.19
-0.42,0.296,-0.881
0.341,-0.001,-0.117
0.256,0.038,0.019
0.089,0.093,0.104
-0.079,0.04,-0.066
0.074,0.042,-0.549
0.123,0.087,-0.649
0.318,0.361,0.352
-0.206,-0.238,0.494
-0.203,0.314,-0.5
-0.357,0.355,-0.097
-0.317,0.147,-0.013
-0.17,0.07,-0.741
-0.244,-0.006,-0.251
-0.194,0.089,0.11
-0.032,0.064,0.25
-0.019,0.146,0.221
0.143,-0.264,-0.055
-0.089,0.172,-0.159
-0.382,0.417,-0.208
-0.109,-0.024,-0.086
0.031,0.238,-0.229
-0.15,0.328,-0.136
0.416,0.12,0.652
0.499,-0.121,0.424
0.635,-0.628,0.48
-0.108,0.608,-0.268
0.509,-0.192,1.192
0.04,-0.17,0.487
0.206,0.017,0.049
0.168,0.032,-0.096
0.065,0.164,-0.593
-0.189,0.08,-0.096
0.154,0.003,-0.169
0.485,-0.186,-0.287
0.158,0.194,0.366
0.411,0.364,0.105
-0.249,0.419,-0.883
-0.409,0.159,0.809
0.005,0.045,0.747
-0.317,-0.318,0.231
