ax,ay,az
-0.317,-0.287,0.228
0.147,0.13,-0.347
0.203,0.291,-0.194
0.091,0.154,0.501
0.207,0.38,-0.31
-0.071,0.058,-0.2
-0.278,0.03,0.016
0.627,0.3,-1.393
0.356,0.044,-0.206
0.558,0.207,-0.141
0.376,0.336,-0.39
0.15,0.205,0.208
0.259,0.043,1.035
-0.123,0.219,-0.661
-0.292,-0.025,0.119
-0.212,-0.108,0.302
-0.402,-0.285,0.466
-0.383,0.218,-0.811
-0.187,0.085,0.015
0.353,-0.104,0.018
-0.078,0.185,0.072
-0.064,0.04,0.513
0.23,-0.069,0.808
0.379,0.332,0.204
-0.098,0.217,0.345
-0.391,0.156,0.254
0.092,-0.135,-0.739
0.017,-0.404,0.749
0.159,-0.061,-0.059
0.176,-0.079,-0.188
0.071,0.117,-0.389
0.321,0.234,-0.196
0.165,0.029,-0.556
0.533,0.163,-0.156
-0.255,0.536,0.458
0.17,1.11,0.323
-0.4,0.089,0.767
-0.143,-0.139,0.845
-0.165,-0.366,-0.425
-1.048,-0.357,-0.022
0.466,-0.043,-0.573
0.366,0.281,0.018
0.159,0.174,-0.166
0.77,-0.075,0.101
0.187,0.216,0.12
-0.729,0.411,-0.041
-0.571,0.358,0.137
0.478,0.329,-0.857
0.102,-0.224,0.616
0.161,-0.081,0.779
0.086,-0.138,-0.158
-0.147,-0.113,0.173
0.336,0.315,-0.529
0.413,-0.067,-1.341
0.254,0.008,0.124
-0.428,0.172,0.388
-0.18,0.145,-0.336
-0.463,0.089,-0.705
-0.429,0.33,-0.747
-0.075,0.632,-0.167
0.277,0.244,0.14
0.378,-0.07,0.347
0.553,0.247,-0.425
-0.317,0.103,0.254
-0.813,-0.024,-0.46
-0.58,-0.04,0.442
-0.364,0.086,0.74
-0.715,0.09,0.411
-0.202,-0.012,0.199
-0.288,-0.086,-0.109
0.178,0.065,0.232
0.439,0.16,-0.136
0.049,-0.02,-0.324
-0.375,0.518,-1.033
-0.246,0.306,-0.265
-0.122,0.614,0.957
0.509,-0.03,0.464
-0.039,-0.238,-0.421
-0.054,-0.182,-0.413
-0.221,0.021,-0.381
0.407,0.145,-0.27
0.184,0.141,0.598
-0.087,0.583,-0.626
-0.214,0.271,0.252
-0.199,0.139,0.691
-0.686,-0.314,0.697
-0.007,-0.065,0.336
0.039,-0.157,-0.079
