ax,ay,az
0.332,-0.337,0.155
0.213,-0.329,0.191
0.15,0.464,-0.115
-0.526,0.386,0.402
0.087,-0.372,0.357
-0.34,0.156,0.178
-0.235,0.03,0.186
-0.173,0.19,0.022
-0.043,0.133,0.432
-0.068,0.218,-0.074
0.228,-0.583,0.74
-0.242,0.489,0.457
0.281,0.249,0.574
-1.344,0.476,-1.058
-1.042,0.653,-0.005
-0.023,0.825,0.566
0.734,-0.304,-0.115
0.211,-0.534,-0.148
0.448,-0.058,-0.357
0.25,0.287,-0.272
-0.488,0.224,0.121
-0.22,0.044,0.422
0.135,-0.119,-0.273
0.7,-0.484,-0.578
-0.383,1.058,1.473
-0.075,0.015,1.266
0.225,-1.237,-0.052
-0.061,0.246,-1.211
-1.085,0.068,1.091
-0.469,0.246,-0.143
-0.078,-0.346,0.155
-0.147,0.348,0.225
0.19,0.14,-0.212
0.183,0.023,-0.605
0.039,-0.294,0.118
-0.05,-0.036,-0.207
0.207,0.192,0.255
0.084,0.038,-0.228
-0.28,0.564,-0.264
-0.229,0.731,-0.175
-0.4,0.568,0.444
-0.303,0.325,-0.257
0.381,-0.575,-0.339
1.353,-0.215,-0.159
0.572,-0.124,0.638
-0.119,0.178,0.784
0.206,-0.39,0.648
0.248,0.102,-0.417
0.421,0.257,-0.735
0.22,-0.034,0.103
0.291,0.124,0.399
-0.38,0.34,0.443
0.151,0.742,-0.16
-0.237,0.394,0.162
0.582,0.209,-0.372
-0.62,-0.662,0.324
0.122,0.369,-0.731
-0.584,-0.147,1.288
-0.997,0.296,0.512
0.237,0.031,-1.375
0.32,-0.255,-0.297
0.496,0.352,0.072
-0.691,1.536,0.656
-0.238,0.752,-0.037
-0.169,-0.182,0.36
-0.803,-0.464,0.056
-0.543,-0.155,-0.472
-0.664,-0.285,0.42
-0.692,0.403,0.732
0.045,-0.476,1.099
0.589,-0.071,-0.041
0.015,0.08,0.093
-0.087,0.488,0.244
0.312,0.07,0.037
0.432,0.068,-0.317
0.406,0.397,-0.302
0.25,0.336,-0.669
-0.034,-0.049,-0.026
-0.482,-0.278,0.341
-0.417,0.111,-0.211
-0.271,0.258,0.437
0.143,0.617,0.268
-0.118,1.335,0.167
-0.268,-0.171,0.571
0.286,-0.1,-0.348
-0.664,0.169,0.061
-0.021,-0.093,-0.687
-0.049,-0.003,-0.228
-0.165,0.481,0.48
-0.088,0.404,-0.404
0.076,0.35,0.047
-0.224,0.111,-0.237
-0.014,0.466,0.206
-0.296,-0.017,0.326
0.16,0.399,0.919
0.225,-0.116,0.031
