ax,ay,az
-0.232,0.336,0.19
-0.6,0.21,-0.057
0.211,-0.151,-0.466
-0.572,0.098,-0.213
-0.572,-0.167,-0.175
0.004,-0.262,-0.28
0.065,0.154,-0.264
0.028,0.043,0.769
0.075,0.647,0.934
0.498,0.78,0.096
0.473,-0.059,0.774
0.336,-0.68,0.605
0.673,-0.26,-0.003
0.335,-0.058,-0.369
0.563,-0.1,-0.6
0.248,0.226,-0.952
0.226,-0.162,-0.571
-0.127,0.237,0.03
-0.285,0.205,1.718
0.631,-0.086,-0.506
0.083,-0.216,-0.163
0.04,0.075,-0.495
-1.004,0.252,-0.041
-0.031,-0.055,-0.367
-0.215,0.216,-0.256
0.211,0.514,0.455
-0.251,0.114,0.103
-0.434,0.029,0.198
0.004,-0.039,0.252
0.086,-0.065,0.179
0.726,0.032,-0.185
0.453,0.122,-0.054
0.029,0.101,0.542
0.364,-0.515,-0.11
-0.049,-0.016,0.265
0.094,-0.035,-0.025
0.204,-0.02,0.357
-0.074,0.523,-0.262
-0.104,0.045,0.223
-0.82,-0.135,0.645
-0.339,-0.007,-0.153
-0.803,0.101,-0.043
0.206,-0.05,0.148
-0.068,0.5,-0.479
-0.057,0.177,-0.39
0.042,-0.267,-0.094
-0.24,0.826,-0.181
-0.048,0.375,0.553
0.344,0.284,0.089
-0.181,0.25,0.777
-0.025,-0.749,-0.002
-0.349,0.56,0.739
0.486,0.674,-0.85
0.572,-0.729,0.069
0.102,-0.854,0.79
0.109,0.273,-0.357
-0.515,1.352,-0.255
0.138,-0.149,-0.007
-0.283,-0.249,-0.2
-0.522,0.016,-0.486
0.262,0.186,0.538
0.289,0.199,0.857
-0.15,0.571,0.528
-0.948,0.38,0.347
-0.477,-0.436,-0.039
-0.294,0.011,-0.744
0.312,-0.324,-0.384
0.387,-0.374,0.088
0.393,0.679,0.391
0.387,0.317,0.804
-0.061,-0.03,-0.164
-0.089,0.731,-0.075
0.292,-0.2,-0.406
0.05,-0.206,0.79
-0.134,0.018,0.477
-0.127,0.225,0.462
0.491,0.175,-0.082
0.341,0.404,-0.662
0.223,-0.038,-0.298
0.198,0.144,0.361
0.052,0.432,-0.128
-0.147,0.364,-0.272
0.314,0.67,-0.961
-0.228,-0.078,1.615
-0.413,0.247,0.283
-0.143,-0.347,0.395
-0.449,-0.208,-0.115
-0.187,0.088,-0.337
-0.233,0.377,0.486
-0.162,0.216,0
-0.266,0.336,-0.53
0.067,-0.086,-0.712
-0.292,-0.22,0.917
0.093,0.208,0.039
0.413,0.674,-0.55
-0.009,0.571,0.067
0.05,-0.011,0.49
0.371,-0.442,0.601
