ax,ay,az
-0.669,0.1,-0.182
0.468,0.284,-0.321
-0.057,-0.002,0.14
-0.005,-0.115,0.014
0.012,-0.105,0.617
0.086,0.116,0.41
-0.058,0.794,0.554
0.326,-0.163,0.248
0.201,-0.728,-0.539
0.422,-0.353,-0.689
-0.465,-0.043,-0.098
0.294,1.324,0.206
0.19,0.403,0.574
0.135,0.139,0.229
-0.475,-0.546,-0.016
0.201,-0.23,-0.175
0.801,-0.007,-0.516
0.252,1.292,-0.491
0.231,-0.587,-0.108
-0.138,0.107,0.156
0.173,-0.067,-0.303
0.365,0.427,-0.131
0.205,0.19,0.225
-0.795,-0.22,0.789
-0.295,0.254,0.286
-0.165,0.261,0.335
0.041,0.023,-0.73
0.191,-0.073,-0.225
-0.229,0.377,0.648
0.113,0.405,0.147
-0.156,-0.031,-0.31
-0.63,-0.508,0.063
-0.076,0.839,0.408
-0.692,0.394,0.669
0.151,0.585,-0.594
1.072,-0.35,-0.698
-0.009,-0.059,-0.283
-0.56,-0.123,0.71
-0.047,0.812,-0.056
-0.599,-0.704,0.618
0.086,0.529,0.584
0.245,0.711,0.013
-0.323,0.592,0.636
-0.139,0.215,-0.383
0.184,-0.104,-0.597
0.339,0.145,0.021
-0.056,-0.179,0.032
-0.246,-0.139,-0.304
0.129,-0.055,-0.359
0.428,0.379,-0.167
0.058,0.242,0.292
-0.391,0.199,0.788
0.337,0.136,-0.082
0.075,0.612,-0.21
0.074,-0.018,-0.412
-0.314,0.034,0.267
-0.232,0.562,0.633
-0.744,0.081,0.529
-0.048,0.142,0.14
-0.227,-0.248,-0.059
-0.106,0.458,0.059
-0.463,0.357,-0.124
0.106,0.135,-0.023
0.521,-0.536,-0.522
0.235,0.409,0.238
0.097,0.929,0.379
0.247,0.755,-0.23
0.146,-0.413,0.131
-0.223,-0.633,0.224
0.427,0.743,0.073
-0.296,-0.513,0.947
0.011,0.365,0.585
0.02,0.553,-0.418
-0.048,0.038,-0.053
0.068,-0.058,-0.533
0.426,0.416,-0.317
-0.412,1.233,-0.249
0.536,-0.44,0.838
0.449,0.414,-0.545
0.447,-1.158,-0.125
0.531,-0.322,-0.127
0.191,0.25,-0.289
0.128,0.496,0.457
-0.304,0.433,0.99
-0.27,0.129,-1.078
-0.035,0.275,0.518
-0.196,0.424,-0.887
