ax,ay,az
0.112,0.198,-0.227
-0.01,0.422,0.172
0.109,0.201,0.016
0.03,0.069,-0.501
0.067,0.072,-0.167
0.094,0.084,-1.115
0.055,0.179,0.371
0.027,0.384,1.271
0.178,0.004,1.82
-0.7,-0.002,1.191
0.871,0.268,-0.354
-0.02,-0.36,-0.482
0.176,-0.455,-0.546
-0.338,-0.051,0.074
-0.435,0.189,0.163
-0.026,0.144,0.041
0.02,-0.132,-0.148
0.22,0.107,-0.038
0.166,0.15,-0.16
0.153,0.18,-0.291
0.087,0.055,0.225
-0.205,0.19,0.448
0.713,0.324,-0.916
0.165,0.07,-0.455
0.083,0.149,-0.079
0.474,0.416,0.435
0.414,0.476,0.104
0.118,0.31,1.364
-0.105,-0.164,0.329
-0.08,-0.072,-0.524
0.803,-0.392,0.252
-0.95,-0.27,0.573
-0.129,0.106,-0.027
-0.326,0.322,-0.113
0.047,0.503,-0.27
-0.365,0.505,-0.325
-0.083,-0.336,-0.201
0.264,-0.585,0.553
0.747,-0.137,-0.239
0.517,-0.242,0.727
0.794,0.702,0.742
0.166,0.543,0.375
0.104,0.028,-0.116
0.19,-0.119,-0.475
0.392,-0.126,-0.113
0.571,0.193,0.025
0.087,0.368,-0.699
-0.175,0.129,-0.494
0.083,-0.103,-0.09
0.014,-0.097,0.197
-0.227,0.112,-0.592
0.126,0.931,-0.797
-0.464,0.268,1.205
0.215,-0.248,1.227
0.054,-0.312,0.189
0.111,-0.105,0.03
-0.016,-0.058,0.426
0.279,0.381,-0.479
-0.259,0.331,-1.19
-0.376,-0.094,-0.127
0.041,-0.235,0.161
0.135,0.795,0.03
-0.194,0.199,0.291
-0.799,-0.186,0.452
0.074,0.253,0.55
-0.455,1.017,-1.056
-0.1,-0.045,1.292
0.649,-0.297,0.838
0.406,-0.184,-0.091
0.15,0.105,-0.669
-0.094,-0.081,-0.625
-0.514,-0.037,-0.256
-0.22,-0.081,-0.039
0.343,0.282,0.198
-0.029,0.387,-0.311
-0.072,-0.174,0.698
0.168,-0.101,1.042
0.072,0.801,0.211
0.004,0.827,-0.468
-0.182,0.003,-0.044
-0.58,-0.382,0.239
-0.118,-0.562,0.563
0.075,0.047,-0.305
-0.444,0.586,-1.284
-0.213,0.133,0.367
-0.016,0.3,0.514
-0.664,0.169,0.463
0.011,-0.201,-0.258
-0.135,0.084,-1.03
-0.267,0.428,0.52
0.274,0.344,0.035
0.42,0.182,-1.454
-0.086,0.237,0.196
0.27,0.283,0.819
0.352,-0.185,0.234
-0.503,-0.263,0.474
0.062,-0.019,-0.624
0.144,0.257,0.028
