ax,ay,az
0.325,0.588,-0.882
-0.563,0.452,-0.513
-0.172,0.376,-0.521
-0.833,0.299,0.147
-0.346,0.422,-0.683
-0.329,0.323,0.724
0.291,0.507,-0.099
0.083,0.521,0.977
0.179,-0.169,0.746
0.081,-0.315,0.018
0.306,-0.334,-0.339
0.415,-0.152,-0.022
0.148,-0.118,-0.97
-0.111,0.173,-1.002
0.223,0.237,0.11
0.344,0.171,-0.129
-0.134,-0.173,0.228
-0.045,0.262,-0.097
0.119,0.89,0.257
-0.732,-0.035,0.262
-0.033,-0.319,0.304
0.177,0.079,-0.556
-0.256,0.124,-0.102
-0.06,0.222,-0.354
-0.377,0.354,0.039
-0.08,0.303,0.234
-0.06,0.134,0.283
-0.128,0.128,0.349
-0.105,-0.02,0.63
-0.048,-0.06,0.127
0.383,0.395,-0.026
0.32,0.293,-0.216
-0.145,-0.257,0.978
-0.089,-0.131,0.533
-0.106,-0.009,-0.535
0.297,0.017,-0.429
0.507,0.248,-0.275
0.016,0.317,-0.145
0.049,0.369,0.105
-0.153,0.468,0.102
-0.125,0.322,-0.406
-0.145,-0.37,0.145
-0.423,0.282,0.022
-0.232,-0.006,0.074
-0.123,-0.192,-0.061
-0.117,-0.094,-0.39
0.079,0.183,-0.751
0.091,0.419,-0.154
-0.138,0.325,-0.128
0.127,0.206,-0.31
-0.418,-0.038,0.334
-0.536,0.038,0.057
-0.19,0.262,0.159
0.342,-0.216,1.046
-0.251,-0.618,-0.189
0.504,0.148,0.624
0.486,-0.05,0.626
0.199,-0.308,-0.377
-0.195,0.169,-1.044
0.24,0.272,0.579
0.591,0.296,-0.256
0.189,0.068,-0.412
0.105,0.048,0.105
-0.516,0.244,-0.006
-0.317,0.249,0.21
-0.046,-0.112,0.272
0.486,0.69,0.21
0.027,0.216,0.697
-0.396,-0.144,0.459
-0.354,-0.097,0.036
0.448,0.194,-0.558
0.224,-0.025,-0.172
0.244,0.134,-0.06
0.036,-0.03,-0.086
0.099,0.045,0.202
-0.019,0.242,-0.088
-0.173,0.152,0.962
0.381,0.634,-1.172
0.145,0.347,0.218
0.3,-0.12,1.167
0.033,-0.337,-0.455
0.141,-0.044,-1.194
0.493,-0.148,-0.396
0.059,0.299,-0.271
0.095,0.485,-0.472
0.091,0.176,0.201
0.406,0.185,-0.103
0.054,0.08,-0.088
-0.324,0.773,0.625
0.704,0.472,0.656
-0.2,0.164,-0.223
0.243,0.02,0.793
-0.021,-0.405,-0.48
-0.587,-0.436,-0.267
-0.396,-0.235,0.041
0.072,-0.043,-0.081
0.263,-0.109,-0.185
0.12,-0.077,0.38
0.15,0.325,0.382
