ax,ay,az
0.135,-0.115,-0.655
-0.389,0.208,0.191
0.491,0.366,-0.302
0.443,0.375,0.111
-0.07,0.057,0.077
-0.371,0.11,0.149
0.178,0.038,-0.116
-0.08,0.144,-0.236
-0.342,0.224,-0.348
-0.311,0.811,0.035
0.702,-0.346,0.46
-0.239,-0.191,0.149
0.119,-0.236,0.222
-0.412,0.219,0.556
-0.12,0.099,-0.078
0.016,0.08,-0.293
-0.057,0.069,-0.217
0.024,0.178,-0.206
0.144,-0.035,-0.204
0.256,-0.175,0.032
-0.15,0.331,0.013
-0.458,0.433,0.01
0.142,-0.175,-0.045
-0.339,0.084,0.008
0.105,0.129,-0.27
0.571,-0.395,0.108
-1.233,0.583,1.247
0.097,-0.031,0.711
0.29,-0.642,0.836
0.286,-0.002,0.184
0.128,0.034,0.275
0.362,-0.081,0.248
0.214,-0.399,0.259
0.454,-0.181,-0.169
0.12,-0.241,0.042
-0.175,-0.048,-0.122
-0.204,0.071,0.141
-0.322,0.364,-0.057
-0.325,0.092,0.204
0.022,0.231,-0.07
0.235,0.15,-0.202
0.257,0.377,-0.306
-0.306,0.084,0.613
-0.369,0.227,-0.478
0.437,0.699,0.698
-0.213,-0.262,1.017
0.175,-0.386,-0.401
0.205,0.169,0.876
-0.086,0.656,-0.029
-0.31,-0.063,-0.328
-0.012,0.09,-0.633
0.466,-0.522,-0.678
-1.011,0.885,1.09
-0.133,0.155,0.553
-0.123,0.508,-0.163
-0.341,-0.189,0.151
-1.429,-0.081,-0.993
0.227,-0.185,0.793
0.714,0.247,0.066
-0.218,0.151,0.356
-0.126,-0.168,1.134
0.301,-0.103,-0.386
0.076,-0.525,0.116
0.1,0.59,-0.133
0.034,0.257,0.191
0.453,0.336,-0.283
0.431,-0.01,-0.569
0.449,-0.038,-0.55
-0.416,0.607,-0.02
-0.006,-0.052,-0.451
-0.075,0.114,-0.641
-0.178,0.258,-0.226
0.757,-0.12,-0.18
0.844,0.396,-1.104
-0.393,-0.216,1.189
0.035,0.336,-0.418
-0.325,0.104,0.591
0.254,0.696,0.358
-0.265,0.342,0.072
-0.411,-0.044,0.05
-0.47,-0.54,0.108
-0.03,0.228,-0.085
0.288,-0.441,-0.054
-0.315,0.087,0.637
-0.085,0.428,0.567
0.128,0.266,-0.17
-0.057,0.454,0.375
0.412,0.721,-0.529
-0.924,-0.041,0.792
