ax,ay,az
-0.362,-0.686,-1.505
0.112,-0.116,1.251
-0.717,-0.297,1.067
0.212,0.471,0.494
-0.601,0.181,-0.081
0.108,0.023,0.121
0.093,0.325,-1.037
-0.232,0.181,0.274
-0.409,-0.164,-0.074
-0.183,-0.042,0.196
-0.222,0.15,-0.01
-0.083,0.271,-0.091
0.008,0.267,0.101
0.127,0.287,-0.055
0.205,-0.029,0.091
-0.03,0.059,-0.394
0.075,0.207,0.012
-0.494,0.477,-0.773
0.527,-0.672,1.287
-0.304,0.253,0.634
0.594,-0.068,0.579
0.337,-0.162,-0.283
0.392,0.047,-0.158
-0.149,0.052,-0.245
0.03,-0.105,-0.099
-0.005,0.167,-0.566
0.278,0.406,-0.083
0.013,0.283,0.282
-0.127,0.309,0.398
0.208,0.038,0.406
-0.208,0.013,0.689
-0.122,0.016,-0.148
0.14,0.041,-0.317
-0.529,-0.271,0.351
0.012,0.038,0.02
-0.291,0.036,-0.008
-0.015,-0.04,0.663
0.179,-0.006,0.37
0.339,0.186,-0.108
0.517,0.202,-0.157
-0.032,-0.11,0.975
-0.336,-0.028,-0.006
-0.406,-0.322,1.86
0.145,-0.253,0.359
-0.32,-0.04,-0.182
-0.261,0.096,-0.493
0.17,-0.051,0.158
0.734,0.41,0.558
0.442,0.234,-0.828
-0.036,-0.111,-0.556
-0.52,0.076,0.337
-0.699,-0.013,1.038
-0.672,0.881,-0.564
-0.633,-0.302,0.303
-0.157,-0.6,0.759
-0.395,-0.063,-0.218
-0.414,-0.161,0.028
-0.12,-0.112,-0.004
0.436,0.396,-0.128
0.332,0.332,0.232
0.301,0.159,-0.087
-0.001,0.324,-0.639
-0.71,-0.056,1.35
-0.959,0.311,-0.306
0.057,0.095,-0.348
-0.271,-0.077,0.6
-0.032,0.128,0.057
0.098,-0.15,0.917
0.342,0.206,0.217
0.419,-0.12,0.659
-0.546,-0.012,0.169
0.405,0.335,0.256
-0.203,-0.143,0.463
0.228,-0.169,-0.39
0.178,-0.053,-0.223
0.353,0.181,-0.296
0.056,0.148,0.188
-0.482,0.591,0.166
