ax,ay,az
0.105,0.186,0.181
0.024,0.046,0.522
0.11,0.138,-0.13
-0.348,0.009,-0.252
-0.071,0.131,-0.56
0.185,0.318,0.206
0.005,0.005,0.185
-0.164,0.377,-0.538
-0.665,0.092,1.304
-0.369,-0.067,1.438
-0.096,-0.415,-0.53
0.212,-0.065,0.716
0.152,0.065,-0.282
-0.157,0.246,-0.157
-0.311,0.415,0.128
-0.418,0.695,0.262
-0.019,0.427,0.307
-0.144,0.411,0.406
0.005,-0.072,-0.559
0.401,-0.063,-0.753
0.417,-0.101,-0.037
-0.225,0.042,-0.504
-0.124,0.424,-0.247
-0.542,0.147,-0.146
-0.441,0.082,-0.07
-0.385,0.075,0.176
-0.098,0.325,-0.411
0.298,-0.073,-0.458
0.413,0.122,-0.847
0.542,-0.082,-0.221
-0.07,0.081,0.401
-0.06,0.132,0.572
-0.284,0.071,0.436
0.017,-0.008,0.22
0.23,-0.096,-0.275
-0.22,-0.077,0.026
0.12,0.194,0.297
-0.011,0.554,-0.557
0.25,0.205,-0.13
0.261,-0.095,0.065
0.154,-0.444,-0.248
-0.258,0.204,-0.241
-0.354,0.168,-0.38
0.056,0.008,-0.865
0.204,0.513,0.116
0.132,1.059,0.496
-0.286,0.697,0.21
0.404,0.294,-0.377
-0.134,-0.317,0.003
0.02,-0.273,-0.14
0.141,-0.057,-0.028
-0.215,0.216,-0.994
0.057,0.003,0.085
0.139,-0.04,0.352
-0.616,0.509,-0.702
-0.791,0.526,-0.036
-0.229,-0.029,-0.54
-0.494,-0.549,-0.059
-0.72,0.141,0.259
-0.238,0.307,0.037
-0.335,0.172,-0.99
-0.269,0.217,-0.313
0.052,0.229,0.176
0.073,0.029,0.317
0.413,0.163,0.858
-0.08,-0.12,0.583
-0.368,0.766,-1.36
0.424,-0.714,2.343
0.22,0.05,-0.196
-0.183,0.088,0.594
-0.263,0.125,0.444
0.316,0.021,-0.835
0.139,-0.202,-0.504
0.101,-0.105,0.189
0.014,0.382,0.519
-0.042,0.303,0.61
-0.001,0.106,0.837
0.311,0.225,-0.127
-0.222,-0.049,-1.214
-0.426,-0.18,-0.322
-0.448,-0.005,-0.126
0.048,-0.044,0.309
0.402,0.24,0.476
0.12,0.176,0.01
-0.115,0.193,0.263
-0.069,0.349,-0.894
-0.114,0.075,-0.451
-0.123,-0.502,-0.147
-0.256,0.811,-1.184
0.119,1.153,-0.386
0.648,-0.01,1.502
0.239,-0.395,-0.503
0.023,-0.425,0.075
0.263,0.112,0.065
-0.019,0.363,0.03
0.211,0.102,-0.025
0.129,0.105,-0.474
0.61,0.407,0.1
0.376,0.124,1.155
-0.047,0.275,0.954
-0.638,-0.169,1.79
-1.032,-0.209,0.636
