ax,ay,az
0.089,-0.267,0.027
-0.229,0.067,-0.225
-0.269,0.07,-0.126
0.084,0.419,-0.746
-0.454,-0.057,1.372
-0.05,-0.052,0.12
0.185,0.044,-0.033
0.082,-0.05,0.13
-0.137,0.268,0.058
0.387,0.024,-0.158
0.009,0.152,-0.124
-0.011,0.162,-0.268
0.197,-0.04,-0.305
-0.137,0.105,-0.314
-0.161,0.075,0.423
-0.405,0.121,0.731
0.454,0.256,0.668
0.196,0.017,0.011
0.12,0.109,-0.302
-0.196,-0.093,-0.235
-0.764,0.011,0.387
0.147,0.298,-0.622
0.212,0.178,0.312
0.319,0.098,0.592
0.446,0.235,-0.623
0.178,0.577,0.044
0.267,-0.149,0.06
0.179,-0.221,0.315
-0.133,0.128,-0.301
-0.255,-0.107,-0.259
-0.239,0.111,0.107
-0.113,-0.071,0.518
-0.149,0.433,0.24
-0.079,0.488,0.294
-0.079,0.286,-0.014
0.41,-0.322,0.199
0.028,0.239,0.288
-0.534,0.42,0.144
0.132,-0.191,0.193
0.569,-0.08,-0.272
0.37,0.078,0.494
0.339,0.533,-0.07
0.152,0.256,0.038
0.127,0.118,-0.043
-0.061,-0.095,-0.066
-0.113,0.143,0.044
-0.007,0.209,0.177
-0.119,-0.374,-0.055
0.226,0.53,0.537
-0.015,0.43,0.375
0.427,-0.283,0.154
-0.196,0.06,-0.254
0.117,-0.316,-0.224
-0.063,0.009,-0.284
0.039,-0.029,-0.194
0.007,0.306,-0.428
-0.188,0.494,0.611
-0.026,0.333,-0.003
0.424,0.035,-0.548
-0.445,0.477,0.983
0.425,-0.091,0.381
1.04,-0.397,-0.675
0.333,-0.682,-0.318
0.436,-0.167,-0.4
0.444,-0.001,-0.223
0.353,0.146,0.358
0.374,0.025,0.895
-0.388,0.173,0.961
0.022,0.666,-1.054
0.13,-0.141,0.284
-0.184,-0.033,-0.171
0.175,0.076,0.129
-0.098,0.344,0.051
0.192,0.131,-0.493
0.056,0.076,0.252
0.104,-0.062,0.099
0.172,0.046,-0.149
0.149,0.183,0.433
0.288,0.278,0.367
0.062,-0.004,0.603
-0.255,0.439,0.323
-0.515,0.034,0.792
-0.203,-0.271,-0.163
-0.229,-0.23,-0.396
-0.698,0.103,0.239
0.039,-0.052,-0.592
-0.392,0.554,-1.408
0.684,-0.305,0.578
0.089,-0.016,-0.563
-0.058,0.506,-0.11
0.284,0.416,0.304
0.302,0.277,0.737
0.32,0.17,0.675
0.448,-0.027,0.596
0.073,-0.167,0.655
-0.674,0.387,0.016
