ax,ay,az
-0.055,0.209,-0.592
0.051,-0.229,-0.505
0.305,-0.049,0.289
-0.033,0.676,-0.069
-0.257,0.061,0.515
0.171,-0.228,0.017
-0.181,-0.179,-0.413
-0.329,0.358,-0.354
0.561,0.47,0.199
0.438,0.295,0.013
-0.045,0.275,-0.995
-0.167,0.029,0.264
-0.179,0.289,0.936
0.193,0.304,-0.14
0.159,-0.452,-0.062
-0.047,0.206,-0.595
0.15,0.169,-0.142
0.06,0.153,0.073
-0.426,0.471,-1.099
-0.699,0.591,0.654
-0.222,0.079,-0.802
0.037,0.159,0.957
0.203,-0.191,1.053
0.194,-0.219,0.487
0.018,-0.278,0.082
1.331,-0.527,1.5
0.713,0.281,-0.448
-0.524,-0.368,0.764
-2.026,0.148,-0.09
-0.257,0.543,0.835
0.279,0.627,-0.382
0.615,0.205,0.283
0.09,0.606,0.206
-0.079,0.252,-0.462
0.092,-0.494,-0.118
-0.331,-0.232,0.069
-0.46,-0.223,-0.111
-0.802,0.993,-1.243
0.225,-0.035,0.62
0.474,-0.107,0.122
1.037,0.156,-2.002
0.611,0.038,-0.035
-0.055,0.27,-0.596
-0.132,0.421,-0.628
0.747,0.239,-1.004
0.118,0.131,0.125
0.366,0.256,0.487
0.384,0.211,0.358
0.216,-0.296,0.208
-0.026,0.222,-0.494
-0.615,0.617,-0.313
-0.641,0.136,0.687
-0.437,0.153,-0.016
0.027,-0.087,1.324
0.134,0.314,-0.32
0.399,0.054,-0.511
0.37,-0.073,0.334
0.414,-0.441,-0.221
0.355,-0.183,0.104
0.204,0.283,0.049
-0.044,0.108,0.374
-0.141,0.272,0.169
0.158,0.286,-0.65
0.218,-0.161,-0.695
0.179,0.199,-0.959
-0.096,0.212,-0.249
-0.354,0.362,-0.298
-0.051,0.049,0.803
-0.254,0.47,-0.203
0.173,-0.082,1.059
0.305,-0.336,0.931
-0.269,-0.018,-0.242
-0.157,-0.071,0.736
-0.28,-0.102,0.215
-0.15,0.189,-0.437
0.236,0.181,-0.035
0.133,0.305,-0.651
0.083,0.325,0.048
0.113,0.196,0.591
0.014,0.384,0.142
-0.682,0.406,0.229
-0.574,0.667,-0.178
-0.226,-0.17,-0.741
-0.252,-0.602,-0.377
0.822,-0.054,0.027
0.019,0.205,-0.239
-0.186,-0.089,0.562
-0.081,-0.007,0.115
0.16,0.342,0.022
0.221,0.167,-0.107
-0.053,0.201,-0.778
0.071,0.01,-0.263
0.218,-0.051,0.047
0.076,0.153,0.047
0.171,0.266,-0.285
0.073,0.282,0.305
-0.095,-0.119,0.018
-0.112,-0.103,0.707
0.742,0.389,0.339
-0.234,0.064,0.804
