ax,ay,az
-0.222,0.814,-0.505
-0.265,0.366,-0.086
0.195,0.104,0.273
-0.154,0.288,-0.05
0.193,0.612,-0.862
0.472,0.269,0.168
-0.308,-0.561,-0.198
0.43,-0.248,-0.233
-0.487,-0.319,0.3
-0.506,0.244,-0.248
-0.263,0.722,-0.329
-0.086,0.285,0.128
-0.16,0.306,0.416
-0.197,0.17,0.203
1.263,-0.603,-1.107
-0.115,-0.196,2.393
-0.735,-0.134,0.812
0.585,0.238,-0.805
0.341,0.759,-0.375
0.589,0.314,0.222
-0.671,0.009,0.198
-0.516,-0.048,-0.543
-0.088,-0.147,0.365
0.416,0.076,-0.522
0.151,0.333,-0.516
0.125,0.118,-0.284
-0.091,-0.168,0.358
0.189,-0.056,0.078
0.417,-0.042,-0.241
0.08,0.076,-0.354
-0.129,0.16,0.057
-0.205,0.226,0.809
0.096,0.292,-0.538
0.292,0.292,0.195
0.428,0.091,-0.039
-0.014,-0.339,-0.023
0.177,0.294,-0.388
0.021,0.141,0.624
-0.961,0.331,1.521
-0.816,0.43,0.13
-0.132,0.026,-0.615
0.24,0.165,-1.04
0.574,-0.397,0.678
0.935,0.207,0.632
0.631,0.232,1.135
-0.371,-0.36,0.408
0.728,0.225,-0.882
-0.156,0.112,0.197
-0.018,-0.001,-0.242
-0.052,0.136,-1.049
0.24,0.228,-1.259
-0.169,0.291,0.734
-0.022,0.701,-1.464
0.336,0.557,0.237
0.134,0.355,-0.206
-1,-0.136,-0.481
-0.372,-0.046,0.24
-0.485,-0.187,1.132
-0.158,0.001,-0.086
0.51,-0.09,1.204
0.196,0.294,0.336
0.674,0.351,-0.337
0.236,0.131,-0.407
0.539,-0.289,0.555
0.654,-0.166,-0.527
0.002,-0.396,0.943
-0.038,0.291,0.242
0.605,0.176,0.252
-0.538,0.087,-0.204
0.439,0.317,-0.43
0.275,0.208,0.295
0.647,0.135,-0.791
-0.235,-0.089,-0.419
0.221,-0.357,-0.837
-0.39,0.024,1.909
-0.238,-0.139,0.194
0.333,-0.158,-0.983
0.477,0.302,1.739
-0.229,0.3,0.346
-0.126,0.315,-0.939
0.311,0.088,-0.867
-0.532,0.099,0.024
-0.036,-0.11,0.804
-0.379,-0.182,0.392
0.131,-0.168,0.697
0.519,0.281,0.142
0.067,0.711,-0.34
0.585,0.594,-0.402
0.118,0.394,-0.573
-0.184,-0.304,0.694
0.076,-0.122,1.191
-0.346,-0.077,-0.239
-0.126,0.563,-1.61
0.351,0.16,-0.351
0.293,0.664,-0.104
0.837,0.111,0.255
0.225,0.315,-1.311
-0.167,-0.207,-0.295
-0.586,-0.33,0.652
-0.418,0.045,0.161
0.021,0.559,-0.303
-0.059,-0.053,1.661
0.072,-0.445,1.543
0.202,-0.658,0.488
0.091,-0.446,1.258
-0.046,0.062,0.289
-0.417,0.368,0.478
0.011,0.207,0.375
-0.418,-0.231,0.357
0.112,0.059,0.141
0.158,0.019,0.352
-0.206,0.068,-0.27
0.416,-0.033,0.291
0.527,-0.004,1.299
0.301,0.452,0.766
-0.614,-0.339,0.317
