ax,ay,az
-0.559,-0.265,-0.346
-0.081,-0.352,-0.2
-0.169,0.148,-0.371
0.569,0.618,0.224
0.38,0.217,0.39
0.391,0.168,0.045
-0.239,0.037,-0.967
0.411,0.127,0.96
0.161,0.012,0.531
-0.603,0.061,0.315
-0.006,-0.419,0.682
-0.297,0.128,-0.754
-0.016,0.302,-0.775
0.015,0.443,-0.462
0.294,0.422,-0.433
0.235,0.216,-0.114
-0.028,0.002,0.336
0.232,-0.052,-0.351
0.405,0.36,0.795
0.067,-0.192,1.417
0.432,-0.504,-0.475
0.421,-0.657,0.283
0.016,0.377,0.011
0.102,0.049,0.616
0.159,-0.065,0.137
0.325,0.371,-0.441
0.453,0.206,-0.125
-0.077,0.431,-0.219
0.18,0.096,1.097
0.342,0.456,-0.684
0.154,-0.141,0.407
0.179,0.078,-0.697
0.179,0.269,-0.607
-0.548,0.645,1.801
-0.769,-0.144,-0.171
-0.686,-0.443,-0.33
-0.291,-0.149,-0.604
0.111,0.262,-0.608
0.359,0.485,-0.535
0.391,0.185,-0.051
0.632,0.117,0.636
0.505,0.167,0.404
-0.192,-0.044,0.019
-0.921,0.175,-0.154
-0.467,0.245,0.383
0.094,0.201,0.297
0.37,-0.18,-0.078
-0.039,-0.51,-0.104
0.076,0.374,0.174
0.196,0.322,0.704
-0.454,0.348,-0.306
-0.088,0.003,0.005
0.323,0.267,-0.041
-0.079,0.2,-0.589
-0.349,-0.289,-0.094
0.214,-0.069,-0.238
0.326,-0.02,0.374
0.358,0.349,0.664
-0.182,0.634,-0.783
-0.259,0.207,0.411
0.225,-0.019,0.046
0.363,-0.074,0.505
-0.457,0.234,-0.322
-0.695,-0.023,0.015
-0.456,-0.146,-0.11
-0.399,0.158,-0.298
-0.177,-0.153,0.328
-0.092,0.193,0.238
0.117,0.175,-0.087
-0.065,0.239,-0.043
0.033,0.903,-0.811
0.11,0.084,0.946
-0.106,-0.444,1.06
-0.326,0.125,-0.161
0.121,-0.016,-0.569
0.643,-0.325,-0.338
0.285,-0.249,-0.098
0.247,-0.154,0.45
-0.075,0.356,0.339
0.387,0.583,0.444
-0.065,0.302,-0.418
-0.226,-0.276,-0.144
0.451,0.116,0.441
-0.034,0.882,-0.665
-0.288,0.302,0.02
-0.209,0.23,0.241
-0.444,-0.186,0.559
-0.233,0.017,0.921
-0.607,-0.207,0.716
-0.227,-0.601,0.235
0.314,-0.05,-0.246
0.174,0.589,-0.5
0.041,0.628,-0.151
0.035,0.274,-0.385
-0.052,0.135,0.013
-0.035,0.121,-0.25
-0.079,0.009,0.371
-0.176,-0.014,0.219
-0.328,-0.024,0.69
0.028,0.014,0.373
0.07,0.83,-0.952
-0.308,0.262,0.189
0.386,-0.175,0.565
-0.109,-0.093,0.658
-0.371,-0.055,0.292
0.137,0.008,-0.094
