ax,ay,az
0.76,0.41,-0.111
0.375,-0.244,0.341
0.511,-0.351,1.016
-0.158,-0.42,0.987
0.296,0.149,-0.307
-0.393,-0.137,-0.229
-0.031,0.438,-0.088
0.013,0.565,-0.108
-0.099,-0.009,0.144
0.061,-0.133,-0.526
-0.113,-0.173,-0.313
0.39,-0.043,-0.147
0.415,0.098,0.098
0.188,0.262,0.536
-0.638,0.245,1.49
0.537,-0.248,0.394
0.281,-0.482,0.123
-0.087,0.05,-0.15
-0.367,0.253,-0.132
-0.848,-0.006,1.527
-0.153,-0.541,-0.864
-0.015,-0.418,0.383
0.473,0.545,0.24
0.58,0.572,-0.394
0.197,0.291,-0.466
0.646,0.838,-0.903
-0.627,-0.363,-0.236
-0.346,-0.268,-0.378
-0.386,0.272,-0.07
-0.267,-0.235,-0.317
0.515,0.753,-0.891
0.67,1.092,0.148
0.316,0.454,-0.047
-0.303,0.302,0.639
0.451,-0.28,-0.225
0.058,-0.118,-0.008
0.128,-0.905,0.771
-0.413,-0.237,0.858
-0.982,0.147,1.221
-0.145,0.989,-1.473
0.479,-0.023,-0.76
-0.049,-0.368,0.862
0.117,-0.112,-0.371
0.178,-0.183,-0.725
-0.814,0.637,0.397
0.45,-0.029,0.357
-0.459,0.326,1.213
-0.694,-0.055,0.871
-0.507,0.179,0.099
-0.551,1.069,-0.793
-0.469,0.533,-0.064
0.19,-0.176,0.01
0.112,0.016,0.508
0.533,-0.479,0.36
0.661,0.207,0.338
-0.407,0.034,1.468
0.233,-0.345,0.007
0.491,0.982,-1.044
0.239,-0.643,0.159
-0.002,0.036,-0.434
0.11,0.184,-0.429
-0.596,0.17,0.028
0.104,0.065,1.074
-0.176,-0.009,-0.173
0.324,0.032,-0.111
-0.256,0.131,0.261
-1.181,0.291,0.255
-1.04,0.638,-0.397
0.082,-0.29,0.125
-0.012,-0.119,0.592
-0.055,-0.017,0.101
-0.194,0.18,-0.648
-0.437,-0.15,-0.042
0.018,-0.11,0.97
0.463,0.574,0.559
1.277,0.161,-0.226
0.073,0.203,-0.396
-0.46,-0.267,0.223
0.238,-0.114,0.039
0.077,0.174,0.727
-0.065,0.294,0.646
0.131,0.214,-0.029
0.299,0.232,-0.391
0.381,0.018,-0.477
-0.592,-0.19,0.224
-0.676,0.012,-0.056
-1.147,1.3,0.42
0.156,0.027,0.421
0.068,0.079,0.066
0.22,-0.17,0.688
0.139,0.14,0.095
0.052,0.275,-0.215
-0.17,0.153,-0.185
