ax,ay,az
-0.713,-0.169,-0.039
0.092,0.065,-0.473
0.216,0.447,-0.303
-0.168,0.441,-0.09
0.134,0.313,0.519
0.098,-0.809,0.806
0.573,0.206,1.146
-0.074,0.864,-0.841
-0.082,0.397,-0.851
0.084,-0.106,-0.569
0.445,-0.101,0.108
-0.164,0.329,-0.609
-0.457,0.193,-0.85
-0.096,0.073,0.693
0.316,-0.183,1.524
-0.006,0.338,-0.088
0.313,0.415,1.145
-0.673,-0.283,0.401
0.079,-0.404,0.235
-0.145,-0.171,-0.621
0.036,-0.056,0.061
-0.381,-0.074,-0.16
-0.705,0.318,0.108
0.08,0.145,0.708
-0.162,0.247,-0.338
0.366,-0.141,0.214
0.818,0.169,-0.229
0.21,0.746,-0.838
0.554,0.113,0.762
-0.108,-0.303,0.147
0.034,0.139,-1.022
0.677,-0.096,0.04
-0.131,0.101,-0.016
0.204,0.001,-0.656
0.228,0.188,0.051
0.362,0.09,0.293
0.184,0.721,-0.121
-0.269,0.398,1.24
-0.349,-0.298,0.241
-0.453,-0.306,0.079
-0.352,0.381,-0.515
-0.274,0.647,-0.248
0.42,0.171,-0.314
0.079,-0.135,-1.031
0.402,-0.468,0.651
0.184,0.177,0.89
0.383,0.469,-0.076
0.118,0.398,-0.139
0.369,-0.154,1.111
0.274,-0.021,0.056
0.239,-0.028,-0.703
0.339,0.064,0.071
0.161,0.103,0.104
0.255,0.037,-0.327
-0.243,0.046,0.41
-0.621,0.269,0.645
-0.449,0.466,-0.3
0.059,0.136,0.124
0.663,0.549,0.376
-0.209,0.279,0.164
-0.341,-0.227,1.149
-0.259,0.022,-0.741
-0.075,0.093,-1.131
0.394,0.258,-0.567
-0.005,0.101,0.606
-0.366,0.017,0.447
-0.668,0.036,0.752
-0.091,0.539,-0.174
0.248,0.336,-1.205
0.987,0.082,-0.716
0.25,0.131,0.354
-0.128,0.304,0.522
-0.484,0.314,-0.028
0.895,0.156,0.126
0.375,-0.492,0.218
0.26,0.056,-0.985
0.471,0.203,-0.623
-0.122,0.274,-0.396
-0.31,0.205,0.161
0.119,0.194,0.277
-0.167,0.15,-0.514
0.119,0.055,-0.296
0.564,0.272,0.276
-0.11,-0.019,0.067
-0.171,0.257,0.316
-0.058,0.56,-0.684
-0.478,0.384,-0.554
-0.672,0.8,-0.499
-0.105,0.377,0.149
0.074,0.396,-0.714
-0.382,-0.274,0.174
0.069,-0.203,0.718
0.122,-0.302,0.275
0.099,0.201,-1.076
0.724,0.209,0.065
0.354,0.048,0.392
-0.047,0.334,-0.175
-0.268,0.047,0.591
-0.149,0.506,-0.14
-0.35,0.278,0.733
-0.264,0.147,0.224
-0.482,-0.384,1.07
-0.015,0.357,-0.272
-0.325,0.25,0.097
