ax,ay,az
0.258,-0.48,0.401
0.226,-0.017,0.361
0.2,-0.116,0.111
0.302,0.019,-0.315
0.368,-0.118,0.564
0.535,-0.22,-0.446
0.173,0.377,-0.578
-0.133,0.583,-0.001
-0.217,0.38,0.081
0.109,-0.512,0.892
0.245,0.183,-0.415
0.494,-0.571,-0.125
-0.226,0.307,-0.206
-0.411,0.143,0.121
-0.42,-0.242,0.18
-0.111,0.021,-0.809
0.137,0.107,-0.249
-0.164,0.05,0.555
-0.445,0.209,0.529
0.234,0.881,-0.278
-0.206,0.406,1.149
-0.198,0.167,0.118
0.272,-0.76,-0.216
0.088,-0.197,0.24
0.892,0.265,-1.005
0.017,0.405,0.018
-0.609,0.007,0.822
-0.135,-0.151,-0.022
0.281,0.148,0.134
0.017,0.116,-0.341
-0.275,0.848,0.524
0.734,-0.094,-0.619
0.025,0.266,-0.798
0.041,-0.202,0.244
-0.277,0.34,0.087
-0.029,0.387,-0.436
0.008,0.181,0.002
-0.39,0.606,0.625
0.01,-0.022,0.273
-0.45,-0.132,0.972
0.122,-0.059,0.147
-0.249,0.186,-0.643
-0.064,-0.282,-0.439
-0.046,0.393,0.025
-0.056,0.719,-0.195
0.068,0.318,0.021
0.157,-0.028,0.43
0.611,0.659,-0.824
0.455,0.164,0.15
-0.215,0.255,0.101
-0.113,-0.106,-0.41
0.044,-0.39,0.257
-0.037,0.847,-0.095
0.36,0.268,0.033
-0.146,0.069,0.207
0.194,0.133,0.244
0.434,0.242,0.038
-0.203,0.605,-0.407
0.338,0.183,-0.454
-0.005,-0.033,0.29
-0.659,1.458,0.394
0.268,0.094,-0.347
0.235,-0.504,-0.093
-0.309,0.317,-0.559
0.04,-0.048,0.179
-0.158,-0.097,-0.373
-0.293,0.106,0.753
0.438,0.526,-0.367
-0.14,0.411,0.505
0.12,0.053,0.603
-0.261,0.371,0.027
-0.188,-0.112,-0.802
-0.706,0.458,0.096
-0.316,0.476,0.409
-0.772,0.582,-0.557
-0.309,-0.236,-0.671
0.533,0.593,1.139
0.833,-0.126,0.611
0.258,0.527,0.36
0.35,0.086,0.173
