ax,ay,az
0.282,-0.484,0.666
-0.301,0.291,-1
0.468,0.143,0.227
0.04,0.013,-0.048
0.356,0.051,-0.424
-0.113,-0.183,-0.069
0.075,0.46,-0.92
0.086,0.624,-0.483
0.048,0.485,-0.388
-0.133,0.091,0.357
-0.22,-0.08,-0.061
0.02,0.011,0.076
0.196,0.255,0.54
0.555,0.337,0.47
0.596,-0.051,0.047
-0.618,0.196,-0.429
-0.823,-0.479,0.595
-0.612,-0.11,0.108
-0.274,0.191,-0.16
0.367,0.317,-0.531
0.475,0.001,-0.238
-0.092,0.029,0.889
-0.046,0.132,0.297
-0.407,0.392,-0.745
-0.989,0.279,-1.015
-0.614,0.514,-1.275
-0.564,0.345,0.764
-0.065,0.085,1.299
0.476,-0.225,0.669
0.304,-0.263,-0.038
0.303,-0.595,0.028
0.303,-0.148,-0.182
0.068,0.157,-0.532
0.02,0.23,-0.524
0.402,0.243,0.587
0.382,0.411,0.602
0.288,0.189,0.127
-0.137,-0.086,1.261
-0.011,-0.079,2.159
0.567,-0.435,0.564
0.459,-0.409,0.134
-0.551,0.138,-0.23
-0.419,0.086,-0.307
-0.176,-0.006,0.175
0.173,0.003,0.471
-0.386,0.196,0.195
0.01,0.001,0.082
-0.227,0.933,-0.357
0.235,-0.265,1.204
0.462,-0.621,0.481
0.282,-0.059,-0.672
-0.445,0.465,-0.306
0.395,0.131,0.791
0.128,-0.081,0.528
0.12,0.097,-0.528
0.289,0.238,-0.715
0.399,-0.23,-0.261
0.073,0.048,-0.789
0.03,0.343,-0.595
0.181,0.256,-0.513
0.155,0.183,0.471
0.655,0.169,0.885
0.268,0.127,-0.439
-0.016,-0.335,0.382
-0.385,-0.502,1.689
-0.734,0.047,0.156
-0.215,0.059,0.771
-0.087,0.379,-0.015
-0.167,0.417,-0.655
0.157,0.429,-0.169
0.246,0.517,-0.064
-0.236,0.194,-0.3
-0.387,-0.076,-0.568
-0.171,0.215,-0.685
-0.398,0.388,0.572
-0.196,0.299,0.946
0.163,0.05,0.657
0.033,-0.3,0.08
0.017,-0.547,1.097
0.37,0.038,0.032
-0.229,0.23,-0.462
0.312,0.195,-0.371
0.058,0.299,-0.263
0.499,-0.486,0.859
-0.026,0.165,-0.674
-0.018,0.39,-0.34
-0.302,0.014,0.329
0.053,0.046,0.742
0.573,0.58,-0.452
-0.415,0.387,-0.169
-0.138,0.108,0.166
-0.115,-0.117,0.048
-0.645,-0.105,0.242
-0.404,-0.057,0.099
0.252,-0.003,0.126
0.267,-0.146,0.497
0.279,0.228,-0.261
0.49,0.296,-0.398
0.351,0.277,0.087
-0.051,0.526,-0.378
0.185,0.283,-0.096
0.021,0.221,-0.416
0.15,0.162,-0.717
