ax,ay,az
0.358,-0.003,-0.664
0.213,0.255,-0.638
-0.082,0.635,-0.643
-0.389,0.459,-0.493
-0.153,-0.095,-0.204
0.316,-0.048,-0.728
0.274,0.083,-0.104
0.081,0.035,-0.043
-0.001,0.115,-0.428
0.039,0.535,1.161
-0.014,0.479,1.977
-0.081,0.212,0.188
-0.381,-0.63,0.265
1.266,0.335,0.237
-0.297,0.477,-0.113
0.771,0.451,-1.542
0.739,-0.006,-1.385
-0.085,0.232,-0.092
-1.106,0.428,0.619
-0.41,-0.294,1.244
-0.634,-0.12,0.721
0.713,-0.208,0.556
0.504,-0.124,-0.512
-0.149,0.27,-1.002
-0.521,0.339,0.89
-0.643,0.372,-0.371
0.315,0.408,0.982
0.689,-0.031,0.286
0.193,0.332,0.135
0.192,0.019,1.589
0.503,-0.031,-0.895
-0.11,-0.242,-0.748
0.314,0.219,-0.284
0.166,0.111,0.273
0.262,0.235,0.471
0.14,0.24,0.069
0.268,-0.624,-0.282
1.154,0.095,0.119
-0.555,0.296,-0.293
-0.859,0.456,0.145
-0.987,0.43,0.283
-0.453,0.25,-0.274
-0.566,-0.367,0.567
-0.284,-0.234,-0.403
0.068,-0.113,0.26
-0.221,0.426,0.618
-0.214,0.319,-0.317
0.359,-0.001,-0.493
-0.024,0.143,-1.009
0.275,-0.085,0.472
0.295,-0.015,0.597
0.321,-0.128,0.505
0.571,0.124,-0.122
0.506,0.269,0.198
-0.601,-0.111,0.545
-0.645,0.187,0.064
-0.021,0.401,0.546
0.229,0.265,0.034
0.281,0.156,-0.442
-0.04,0.226,-0.762
-0.211,-0.223,0.46
-0.116,0.171,-0.044
0.531,0.321,0.672
0.392,0.989,0.691
-0.076,0.15,0.451
0.311,-0.508,-0.497
0.347,-0.609,0.087
-0.394,-0.065,-0.749
-0.09,0.102,-0.669
0.379,0.154,-0.343
0.222,0.196,-0.189
-0.415,0.329,0.163
-0.447,0.48,-0.167
-0.129,0.391,-0.534
0.256,0.614,-0.457
0.126,-0.095,1.682
-0.308,-0.384,0.281
0.213,-0.64,0.49
0.385,-0.211,-0.635
-0.101,0.075,-0.014
0.21,0.504,0.108
0.238,0.259,-0.411
0.185,0.006,-0.619
0.166,-0.215,-0.055
-0.366,-0.16,-0.107
-0.352,0.243,0.552
-0.317,0.98,-0.377
-0.198,-0.215,1.395
0.829,-0.572,0.892
0.184,-0.367,-0.291
-0.136,-0.194,0.35
-0.306,-0.021,0.1
-0.777,0.35,0.556
-0.51,0.368,0.24
-0.326,0.344,-0.224
0.18,0.64,-0.23
0.407,0.277,-0.153
0.613,0.102,-0.703
0.018,-0.043,-0.529
